aX,aY,aZ,gX,gY,gZ,beat_change,beat
-0.718,-0.703,0.087,-38.086,25.024,7.202000000000001,None,3
-0.7509999999999999,-0.648,0.099,-41.32100000000001,26.123,-0.122,None,3
-0.779,-0.532,0.085,-41.565,27.649,-7.08,None,3
-0.797,-0.362,0.052000000000000005,-42.542,29.297,-13.245,None,3
-0.8220000000000001,-0.163,-0.001,-49.316,31.372,-17.761,None,3
-0.911,0.058,-0.075,-62.43899999999999,31.25,-20.142,None,3
-0.934,0.242,-0.172,-71.167,31.616,-19.592,None,3
-0.927,0.401,-0.241,-73.36399999999998,33.386,-16.968,None,3
-0.907,0.484,-0.204,-74.646,34.363,-13.367,None,3
-0.916,0.5429999999999999,-0.183,-75.562,35.522,-9.033,None,3
-0.92,0.5760000000000001,-0.287,-83.984,37.048,-3.845,None,3
-0.921,0.637,-0.419,-84.71700000000001,40.894,1.16,None,3
-0.873,0.6970000000000001,-0.529,-81.17699999999998,48.95,8.545,None,3
-0.5710000000000001,0.6609999999999999,-0.617,-89.96600000000002,55.603,15.808,None,3
-0.914,0.596,-0.557,-111.877,63.17100000000001,23.621,None,3
-1.007,0.6859999999999999,-0.596,-88.867,68.359,23.621,None,3
-0.773,0.715,-0.675,-79.22399999999998,83.86200000000002,32.715,None,3
-0.6829999999999999,0.649,-0.738,-76.721,93.75,39.612,None,3
-0.688,0.6920000000000001,-0.742,-93.933,105.225,48.889,None,3
-0.622,0.636,-0.725,-101.135,117.554,57.8,None,3
-0.631,0.602,-0.7040000000000001,-90.454,132.446,66.223,None,3
-0.544,0.545,-0.693,-76.904,146.545,73.975,None,3
-0.446,0.521,-0.675,-67.26100000000001,160.828,80.688,None,3
-0.35200000000000004,0.512,-0.679,-62.317,174.74400000000003,87.402,None,3
-0.254,0.527,-0.672,-68.298,189.392,94.604,None,3
-0.16899999999999998,0.5579999999999999,-0.655,-72.693,204.773,102.295,None,3
-0.004,0.596,-0.634,-74.46300000000002,221.375,109.558,None,3
0.153,0.638,-0.632,-80.688,237.366,117.615,None,3
0.28800000000000003,0.62,-0.5920000000000001,-88.44,252.747,126.709,None,3
0.449,0.569,-0.487,-94.299,270.081,134.827,None,3
0.595,0.546,-0.292,-99.243,286.56,140.19799999999998,None,3
0.753,0.578,-0.059,-99.67,301.697,144.592,None,3
0.89,0.527,0.136,-82.031,312.805,150.269,None,3
0.991,0.448,0.35700000000000004,-77.942,320.496,156.128,None,3
1.133,0.331,0.6509999999999999,-70.923,326.843,161.743,None,3
1.183,0.228,0.92,-70.923,328.369,164.673,None,3
1.208,0.168,1.171,-67.322,325.5,165.1,None,3
1.24,0.075,1.4340000000000002,-59.875,321.045,165.52700000000004,None,3
1.259,-0.031,1.642,-55.359,312.866,166.199,None,3
1.237,-0.154,1.694,-52.917,299.072,165.771,None,3
1.21,-0.29100000000000004,1.6369999999999998,-57.617,282.776,163.696,None,3
1.126,-0.385,1.567,-64.209,266.724,158.50799999999995,None,3
0.979,-0.464,1.7919999999999998,-61.584,258.17900000000003,151.55,None,3
1.018,-0.5579999999999999,2.303,-50.17100000000001,260.742,145.813,None,3
1.055,-0.695,2.658,-35.156,255.005,140.93,None,3
0.914,-0.81,2.826,-18.188,232.544,133.179,None,3
0.754,-0.955,3.057,3.906,206.909,124.146,None,3
0.7120000000000001,-1.182,3.305,23.865,183.716,116.333,None,3
0.633,-1.436,3.3680000000000003,39.429,155.21200000000005,105.774,None,3
0.561,-1.5519999999999998,3.334,44.434,121.338,90.21,None,3
0.483,-1.581,3.2430000000000003,35.645,89.6,72.998,None,3
0.403,-1.504,3.089,17.822,60.181,55.908,None,3
0.336,-1.404,2.909,1.221,33.325,40.161,None,3
0.295,-1.341,2.7310000000000003,-13.794,10.437,27.405,None,3
0.275,-1.2819999999999998,2.551,-24.841,-8.362,15.808,None,3
0.255,-1.199,2.375,-28.564,-24.536,4.0280000000000005,3beats_3,3
0.255,-1.107,2.206,-28.931,-38.208,-6.287000000000001,None,3
0.245,-1.014,2.032,-29.907,-49.744,-14.832,None,3
0.22,-0.913,1.869,-29.663,-59.387,-23.071,None,3
0.191,-0.81,1.717,-28.564,-67.078,-29.907,None,3
0.17,-0.7070000000000001,1.5719999999999998,-27.1,-73.242,-35.156,None,3
0.16899999999999998,-0.628,1.445,-24.231,-77.637,-38.81800000000001,None,3
0.161,-0.551,1.314,-21.973000000000006,-80.933,-41.62600000000001,None,3
0.133,-0.478,1.186,-22.156,-83.49600000000002,-43.518,None,3
0.121,-0.435,1.0659999999999998,-24.231,-85.32700000000001,-44.434,None,3
0.115,-0.429,0.968,-27.527,-85.876,-44.067,None,3
0.114,-0.433,0.866,-28.992,-85.205,-43.945,None,3
0.111,-0.459,0.784,-30.823,-83.557,-43.945,None,3
0.103,-0.501,0.7120000000000001,-34.668,-81.29899999999998,-44.18899999999999,None,3
0.091,-0.52,0.644,-36.499,-78.125,-45.776,None,3
0.094,-0.5489999999999999,0.599,-35.583,-74.402,-47.668,None,3
0.099,-0.597,0.5579999999999999,-33.813,-69.702,-49.377,None,3
0.098,-0.67,0.508,-32.349000000000004,-65.308,-51.819,None,3
0.122,-0.7390000000000001,0.478,-32.166,-61.096,-55.481,None,3
0.14300000000000002,-0.825,0.443,-33.203,-56.335,-60.12,None,3
0.151,-0.865,0.391,-38.696,-52.185,-66.16199999999999,None,3
0.153,-0.8909999999999999,0.344,-45.41,-48.279,-73.425,None,3
0.16399999999999998,-0.928,0.29600000000000004,-52.429,-43.396,-80.811,None,3
0.171,-0.953,0.321,-68.78699999999999,-38.208,-87.708,None,3
0.215,-0.967,0.32,-78.979,-32.715,-95.703,None,3
0.263,-1.012,0.35200000000000004,-76.721,-27.039,-103.21,None,3
0.243,-1.031,0.424,-79.773,-21.423,-111.877,None,3
0.316,-1.006,0.456,-71.289,-16.235,-121.643,None,3
0.34,-1.058,0.496,-65.002,-12.512,-130.43200000000002,None,3
0.3670000000000001,-1.0590000000000002,0.5429999999999999,-54.32100000000001,-9.155,-140.625,None,3
0.421,-1.058,0.581,-38.574,-5.371,-152.77100000000004,None,3
0.487,-1.024,0.649,-23.865,-1.099,-165.03900000000004,None,3
0.545,-0.949,0.7020000000000001,-13.55,2.197,-178.22299999999996,None,3
0.5820000000000001,-0.8340000000000001,0.745,-7.019,4.272,-191.65,None,3
0.628,-0.6859999999999999,0.815,-2.136,6.042000000000002,-203.979,None,3
0.6629999999999999,-0.501,0.855,5.005,7.08,-214.966,None,3
0.642,-0.294,0.8759999999999999,17.029,7.385,-224.06,None,3
0.63,-0.079,0.89,34.058,9.216,-230.103,None,3
0.617,0.14800000000000002,0.915,51.758,12.755999999999998,-233.704,None,3
0.604,0.369,0.944,66.467,16.602,-234.558,None,3
0.57,0.575,0.956,74.097,20.02,-231.75,None,3
0.528,0.755,0.93,74.707,22.644,-226.257,None,3
0.475,0.8759999999999999,0.892,70.374,24.902,-217.529,None,3
0.39,0.946,0.848,66.956,28.381,-206.909,None,3
0.321,1.027,0.921,64.697,34.485,-196.289,None,3
0.301,1.119,1.07,61.035,41.13800000000001,-185.12,None,3
0.269,1.195,1.183,57.8,43.274,-173.035,None,3
0.205,1.231,1.227,51.941,41.992,-160.4,None,3
0.141,1.262,1.259,43.57899999999999,39.551,-147.278,None,3
0.094,1.268,1.277,33.997,36.865,-133.789,None,3
0.054000000000000006,1.234,1.274,26.794,33.569,-120.422,None,3
0.023,1.158,1.245,20.935,29.846,-107.056,None,3
0.003,1.08,1.214,15.686,26.794,-95.337,None,3
0.002,0.981,1.208,9.705,24.841,-84.53399999999998,None,3
0.0,0.899,1.176,5.188,22.705,-75.317,None,3
-0.014,0.831,1.125,4.0280000000000005,20.203,-68.054,None,3
-0.021,0.799,1.114,6.042000000000002,19.592,-62.378,None,3
-0.038,0.7909999999999999,1.109,10.437,18.982,-57.739,None,3
-0.066,0.8059999999999999,1.113,14.771,17.822,-53.40600000000001,None,3
-0.087,0.8420000000000001,1.14,17.334,16.846,-49.133,None,3
-0.091,0.8809999999999999,1.163,19.226,15.198,-44.312,3beats_1,3
-0.107,0.905,1.171,20.325,12.512,-38.269,None,3
-0.102,0.8809999999999999,1.158,22.034,9.277,-31.25,None,3
-0.099,0.8240000000000001,1.14,21.179,6.5310000000000015,-23.926,None,3
-0.093,0.7509999999999999,1.097,18.066,3.723,-16.785,None,3
-0.08199999999999999,0.6679999999999999,1.056,13.306,1.526,-10.498,None,3
-0.078,0.583,0.996,10.132,0.366,-5.371,None,3
-0.052000000000000005,0.505,0.965,8.972000000000003,0.488,-0.977,None,3
-0.05,0.4370000000000001,0.936,9.521,1.221,2.38,None,3
-0.058,0.386,0.94,10.559,2.014,4.944,None,3
-0.06,0.3720000000000001,0.982,10.986,3.2960000000000003,6.775,None,3
-0.057,0.378,1.052,12.634,5.127000000000002,8.545,None,3
-0.049,0.393,1.169,16.602,6.104,10.437,None,3
-0.037000000000000005,0.406,1.276,19.836,5.859,13.184,None,3
-0.039,0.414,1.359,21.667,3.54,16.541,None,3
-0.039,0.423,1.431,21.179,0.061,20.264,None,3
-0.043,0.4270000000000001,1.506,17.944000000000006,-4.15,24.658,None,3
-0.056,0.416,1.59,14.404000000000002,-9.094,29.236,None,3
-0.062,0.428,1.741,12.39,-14.343,33.691,None,3
-0.028,0.45,1.918,11.78,-20.264,38.025,None,3
-0.005,0.445,2.045,11.353,-30.09,42.542,None,3
-0.019,0.405,2.138,10.376,-43.091,47.363,None,3
0.0,0.358,2.257,14.404000000000002,-55.969,51.453,None,3
0.026,0.259,2.346,23.254,-69.153,55.42,None,3
0.054000000000000006,0.14,2.408,33.936,-84.595,58.044,None,3
0.112,0.009000000000000001,2.431,43.274,-100.891,58.655,None,3
0.16699999999999998,-0.108,2.392,47.791,-118.958,57.007,None,3
0.203,-0.209,2.299,48.218,-137.695,53.65,None,3
0.23,-0.294,2.2,46.082,-154.907,49.683,None,3
0.274,-0.36,2.111,42.542,-170.044,44.922,None,3
0.344,-0.39,2.044,38.757,-183.533,39.856,None,3
0.391,-0.429,1.917,31.799,-197.51,34.485,None,3
0.394,-0.428,1.778,20.691,-212.769,29.114,None,3
0.403,-0.412,1.6469999999999998,8.667,-225.22,24.536,None,3
0.412,-0.393,1.528,1.465,-234.985,20.996,None,3
0.475,-0.389,1.415,-0.4270000000000001,-242.92,17.944000000000006,None,3
0.473,-0.386,1.26,-1.953,-250.549,15.015,None,3
0.442,-0.331,1.133,-4.272,-257.446,10.925,None,3
0.458,-0.273,1.012,-7.935,-260.681,8.24,None,3
0.42,-0.254,0.841,-13.306,-263.48900000000003,7.263,None,3
0.345,-0.251,0.69,-20.691,-265.076,6.836,None,3
0.257,-0.264,0.5710000000000001,-24.902,-263.48900000000003,6.653,None,3
0.202,-0.259,0.517,-27.71,-258.911,6.042000000000002,None,3
0.168,-0.248,0.453,-28.687,-253.723,5.797999999999999,None,3
0.108,-0.262,0.334,-25.94,-249.939,5.5539999999999985,None,3
0.037000000000000005,-0.258,0.273,-26.794,-244.751,4.578,None,3
0.01,-0.234,0.258,-32.471,-237.793,4.211,None,3
-0.049,-0.246,0.173,-34.241,-232.788,4.822,None,3
-0.115,-0.271,0.108,-34.363,-227.844,5.615,None,3
-0.146,-0.302,0.031,-34.241,-221.313,5.981,None,3
-0.198,-0.329,-0.068,-33.751999999999995,-215.454,5.797999999999999,None,3
-0.246,-0.342,-0.183,-34.363,-209.045,5.127000000000002,None,3
-0.304,-0.342,-0.297,-36.194,-201.477,4.15,None,3
-0.366,-0.35200000000000004,-0.403,-35.767,-192.566,3.235,None,3
-0.424,-0.364,-0.495,-31.006,-182.312,2.38,None,3
-0.463,-0.375,-0.5489999999999999,-26.367,-170.28799999999995,0.8540000000000001,None,3
-0.5,-0.383,-0.615,-22.827,-157.83700000000005,-0.732,None,3
-0.569,-0.371,-0.695,-18.982,-145.447,-2.869,None,3
-0.629,-0.325,-0.7709999999999999,-18.188,-133.118,-5.31,None,3
-0.6679999999999999,-0.27,-0.828,-21.667,-119.934,-6.409,None,3
-0.7170000000000001,-0.21600000000000005,-0.882,-21.179,-105.591,-6.5920000000000005,None,3
-0.76,-0.16899999999999998,-0.943,-18.86,-91.248,-6.5920000000000005,None,3
-0.777,-0.136,-0.98,-15.93,-75.806,-6.104,None,3
-0.792,-0.103,-1.025,-16.174,-60.425,-5.371,3beats_2,3
-0.815,-0.078,-1.058,-17.212,-46.326,-4.15,None,3
-0.823,-0.076,-1.042,-18.005,-31.86,-2.869,None,3
-0.8270000000000001,-0.098,-0.912,-21.545,-17.883,-1.77,None,3
-0.818,-0.152,-0.6970000000000001,-24.109,-7.08,-1.404,None,3
-0.8190000000000001,-0.21,-0.476,-24.475,-0.122,-2.747,None,3
-0.81,-0.26,-0.222,-25.879,6.042000000000002,-4.883,None,3
-0.797,-0.29100000000000004,-0.069,-28.992,10.925,-6.409,None,3
-0.797,-0.304,0.002,-31.189,14.220999999999998,-8.301,None,3
-0.802,-0.289,0.019,-33.63,15.93,-10.803,None,3
-0.8109999999999999,-0.233,-0.005,-37.109,17.578,-13.306,None,3
-0.825,-0.147,-0.057,-40.1,19.531,-15.503,None,3
-0.8320000000000001,-0.051,-0.095,-42.908,21.973000000000006,-16.785,None,3
-0.8340000000000001,0.046,-0.119,-43.762,24.963,-17.09,None,3
-0.8320000000000001,0.12,-0.13,-41.382,28.015,-16.541,None,3
-0.8270000000000001,0.152,-0.114,-36.56,30.823,-15.32,None,3
-0.8109999999999999,0.154,-0.06,-29.358,33.63,-14.648,None,3
-0.797,0.138,-0.005,-19.409,35.95,-14.16,None,3
-0.784,0.123,0.044,-11.23,37.476,-14.038,None,3
-0.775,0.118,0.07200000000000001,-9.155,38.086,-13.977,None,3
-0.7659999999999999,0.134,0.064,-11.047,38.086,-13.977,None,3
-0.767,0.17800000000000002,0.037000000000000005,-14.709,37.781,-14.404000000000002,None,3
-0.768,0.238,-0.006,-18.799,38.452,-14.404000000000002,None,3
-0.778,0.3,-0.052000000000000005,-23.315,39.978,-13.672,None,3
-0.785,0.363,-0.105,-29.724,42.542,-12.451,None,3
-0.7809999999999999,0.43,-0.15,-38.757,45.715,-10.498,None,3
-0.787,0.535,-0.231,-50.537,49.744,-8.118,None,3
-0.7809999999999999,0.612,-0.295,-56.702,55.786,-4.883,None,3
-0.752,0.677,-0.35600000000000004,-59.143,62.988,-0.366,None,3
-0.7440000000000001,0.7709999999999999,-0.416,-56.94600000000001,71.71600000000002,5.127000000000002,None,3
-0.742,0.871,-0.511,-59.20399999999999,80.811,11.902,None,3
-0.696,0.956,-0.573,-67.26100000000001,90.271,20.264,None,3
-0.662,1.0490000000000002,-0.653,-75.98899999999998,101.563,29.236,None,3
-0.64,1.143,-0.743,-82.947,113.525,39.673,None,3
-0.58,1.226,-0.851,-90.332,126.648,51.392,None,3
-0.502,1.266,-1.001,-92.468,141.66299999999995,64.331,None,3
-0.38,1.297,-1.123,-97.961,159.668,77.82,None,3
-0.21,1.314,-1.238,-105.957,181.335,91.248,None,3
-0.078,1.357,-1.315,-117.493,204.529,104.004,None,3
0.111,1.398,-1.305,-124.207,230.774,116.211,None,3
0.374,1.396,-1.22,-119.324,259.46,129.089,None,3
0.677,1.362,-1.1,-107.971,287.842,143.25,None,3
0.979,1.194,-1.037,-90.576,313.66,158.875,None,3
1.265,0.863,-0.996,-72.205,337.036,175.232,None,3
1.5419999999999998,0.515,-0.932,-62.073,359.314,186.401,None,3
1.805,0.28800000000000003,-0.7090000000000001,-58.716,381.531,188.721,None,3
2.099,0.232,-0.34600000000000003,-68.48100000000001,403.625,184.875,None,3
2.335,0.124,0.039,-83.74,420.593,180.481,None,3
2.489,0.015,0.435,-104.37,430.847,174.5,None,3
2.506,0.033,0.897,-114.258,437.98800000000006,164.795,None,3
2.498,0.141,1.506,-99.487,445.312,153.381,None,3
2.384,0.16399999999999998,2.14,-56.213,449.219,147.827,None,3
2.344,0.052000000000000005,2.766,9.399,444.397,149.292,None,3
2.2230000000000003,-0.34700000000000003,2.999,95.032,428.101,156.372,None,3
2.067,-0.8059999999999999,2.89,155.884,399.231,163.391,None,3
1.949,-1.283,2.958,174.072,359.9240000000001,165.222,None,3
1.744,-1.601,3.758,150.391,309.814,156.86,None,3
1.414,-1.7519999999999998,4.0,110.779,254.7,141.174,None,3
1.153,-1.813,4.0,66.04,209.106,124.512,None,3
0.969,-1.81,4.0,30.273000000000003,165.405,107.239,None,3
0.847,-1.759,4.0,8.85,123.84,88.806,None,3
0.7509999999999999,-1.7009999999999998,3.898,-3.967,84.045,70.251,None,3
0.669,-1.598,3.718,-12.878,48.34,51.697,None,3
0.633,-1.445,3.466,-17.273,16.785,33.813,None,3
0.608,-1.272,3.151,-19.348,-11.23,18.127,3beats_3,3
0.5920000000000001,-1.118,2.819,-21.729,-34.729,5.249,None,3
0.586,-0.962,2.482,-27.588,-53.162,-4.944,None,3
0.557,-0.797,2.167,-34.241,-67.87100000000001,-12.878,None,3
0.521,-0.634,1.896,-41.13800000000001,-78.125,-18.921,None,3
0.475,-0.496,1.672,-46.021,-84.77799999999998,-22.949,None,3
0.414,-0.387,1.4980000000000002,-50.72,-88.501,-24.414,None,3
0.35700000000000004,-0.3,1.35,-51.636,-90.149,-24.17,None,3
0.309,-0.259,1.236,-49.255,-89.905,-23.071,None,3
0.267,-0.262,1.142,-40.649,-88.257,-21.423,None,3
0.253,-0.287,1.073,-28.564,-85.38799999999998,-20.203,None,3
0.243,-0.318,1.019,-18.25,-82.581,-19.958,None,3
0.229,-0.333,0.972,-13.367,-80.872,-20.325,None,3
0.227,-0.345,0.928,-11.169,-79.65100000000002,-20.752,None,3
0.23,-0.353,0.892,-12.512,-78.613,-21.423,None,3
0.224,-0.36,0.846,-15.015,-77.637,-22.095,None,3
0.223,-0.38,0.782,-19.165,-77.02600000000002,-22.705,None,3
0.227,-0.435,0.72,-26.917,-76.05,-23.071,None,3
0.224,-0.498,0.66,-33.63,-74.46300000000002,-23.987,None,3
0.233,-0.565,0.615,-39.49,-71.35,-25.574,None,3
0.248,-0.6559999999999999,0.568,-43.64,-67.444,-27.893,None,3
0.245,-0.73,0.521,-44.128,-63.354,-31.86,None,3
0.265,-0.813,0.494,-41.87,-58.167,-37.231,None,3
0.268,-0.8759999999999999,0.474,-41.74800000000001,-52.49,-43.64,None,3
0.27,-0.928,0.451,-42.236,-47.607,-51.331,None,3
0.279,-0.963,0.44,-41.87,-42.358,-59.57,None,3
0.306,-0.993,0.4370000000000001,-42.603,-36.987,-68.359,None,3
0.32,-1.022,0.444,-42.542,-31.738000000000003,-77.515,None,3
0.35700000000000004,-1.045,0.46,-39.978,-26.306,-87.09700000000002,None,3
0.397,-1.077,0.484,-34.607,-20.813,-97.046,None,3
0.441,-1.113,0.488,-27.405,-15.625,-107.239,None,3
0.482,-1.122,0.508,-20.508000000000006,-10.559,-118.835,None,3
0.52,-1.083,0.562,-15.564,-5.859,-131.287,None,3
0.5770000000000001,-0.983,0.636,-13.489,-1.2819999999999998,-143.67700000000005,None,3
0.628,-0.861,0.7120000000000001,-10.742,2.136,-155.334,None,3
0.65,-0.7490000000000001,0.759,-5.859,3.967,-165.03900000000004,None,3
0.6679999999999999,-0.6729999999999999,0.809,-1.038,5.676,-172.97400000000005,None,3
0.701,-0.585,0.8490000000000001,3.479,7.629,-180.115,None,3
0.7290000000000001,-0.521,0.873,7.08,8.24,-186.523,None,3
0.733,-0.443,0.88,11.292,8.85,-192.078,None,3
0.754,-0.344,0.895,16.418,10.071,-197.815,None,3
0.77,-0.224,0.919,22.461,11.719,-202.393,None,3
0.773,-0.09,0.942,29.602,13.672,-205.872,None,3
0.7859999999999999,0.031,0.984,35.4,15.93,-207.397,None,3
0.8140000000000001,0.128,0.999,41.74800000000001,18.066,-206.848,None,3
0.8059999999999999,0.21,0.978,45.837,19.348,-205.2,None,3
0.782,0.28600000000000003,0.946,45.227,21.057,-203.308,None,3
0.746,0.3670000000000001,0.938,40.955,23.499,-200.073,None,3
0.7070000000000001,0.439,0.958,38.025,26.611,-196.289,None,3
0.68,0.504,0.988,38.086,29.785,-191.58900000000003,None,3
0.623,0.5589999999999999,0.995,38.879,31.738000000000003,-186.157,None,3
0.544,0.613,1.004,40.344,33.63,-180.42,None,3
0.502,0.654,1.055,43.457,36.194,-174.683,None,3
0.461,0.6809999999999999,1.101,46.692,37.842,-168.213,None,3
0.415,0.6890000000000001,1.123,50.11,37.781,-162.231,None,3
0.397,0.7040000000000001,1.146,51.08600000000001,37.476,-156.921,None,3
0.371,0.7240000000000001,1.167,47.668,36.316,-151.36700000000005,None,3
0.332,0.767,1.183,42.908,34.363,-146.24,None,3
0.295,0.8059999999999999,1.225,40.527,32.654,-140.686,None,3
0.259,0.845,1.271,40.466,31.128,-134.52100000000002,None,3
0.218,0.8759999999999999,1.285,42.603,28.809,-128.174,None,3
0.17600000000000002,0.884,1.278,43.274,25.94,-120.85,None,3
0.139,0.882,1.27,40.71,22.827,-113.281,None,3
0.111,0.884,1.258,36.072,20.02,-105.713,None,3
0.079,0.871,1.233,30.884,16.663,-98.267,None,3
0.045,0.8759999999999999,1.17,26.489,12.878,-90.881,None,3
0.003,0.865,1.091,21.301,9.399,-83.374,None,3
-0.028,0.865,1.038,16.113,7.568,-75.806,3beats_1,3
-0.036000000000000004,0.873,0.999,12.634,7.263,-67.932,None,3
-0.05,0.877,0.964,10.925,7.629,-59.20399999999999,None,3
-0.061,0.8540000000000001,0.95,12.085,8.301,-50.659,None,3
-0.07,0.826,0.961,13.733,9.155,-42.358,None,3
-0.07,0.7979999999999999,0.997,13.977,9.827,-34.058,None,3
-0.058,0.76,1.028,13.0,9.949,-25.635,None,3
-0.022,0.708,1.054,12.878,8.667,-17.639,None,3
0.003,0.642,1.0759999999999998,10.62,6.226,-10.376,None,3
0.004,0.59,1.07,4.15,3.54,-3.906,None,3
0.008,0.556,1.0759999999999998,-3.052,1.77,2.869,None,3
0.019,0.521,1.086,-8.423,1.099,9.583,None,3
0.042,0.4920000000000001,1.098,-13.306,0.5489999999999999,16.663,None,3
0.068,0.456,1.098,-19.348,-0.244,23.865,None,3
0.078,0.419,1.095,-24.292,-1.221,29.785,None,3
0.07,0.404,1.127,-26.794,-1.465,34.973,None,3
0.077,0.389,1.211,-25.513,-0.7929999999999999,39.551,None,3
0.099,0.376,1.3019999999999998,-21.729,-1.16,43.88399999999999,None,3
0.085,0.358,1.402,-14.465,-3.174,47.54600000000001,None,3
0.093,0.342,1.539,-5.371,-5.188,51.208,None,3
0.123,0.311,1.704,4.7,-7.935,54.932,None,3
0.15,0.252,1.83,15.015,-14.099,58.35,None,3
0.159,0.188,1.922,23.132,-23.376,60.913,None,3
0.155,0.129,1.989,31.372,-33.691,62.744,None,3
0.155,0.08800000000000001,2.061,41.565,-44.18899999999999,63.843,None,3
0.157,0.068,2.149,54.81,-54.749,64.331,None,3
0.19,0.04,2.251,70.251,-65.55199999999999,64.819,None,3
0.214,-0.013,2.317,82.15299999999998,-79.163,65.796,None,3
0.264,-0.152,2.36,82.214,-95.032,66.77199999999999,None,3
0.295,-0.324,2.43,63.782,-112.0,67.87100000000001,None,3
0.332,-0.412,2.505,48.584,-129.333,65.247,None,3
0.424,-0.482,2.522,41.382,-146.79,61.646,None,3
0.511,-0.5579999999999999,2.47,35.461,-166.321,57.617,None,3
0.593,-0.615,2.355,29.663,-185.669,52.612,None,3
0.638,-0.615,2.19,23.376,-203.979,46.448,None,3
0.677,-0.556,2.03,17.395,-220.337,39.49,None,3
0.7240000000000001,-0.463,1.885,11.169,-234.314,33.875,None,3
0.76,-0.381,1.746,7.568,-246.765,30.029,None,3
0.8,-0.339,1.668,7.568,-256.897,27.649,None,3
0.83,-0.319,1.547,6.165,-265.808,26.184,None,3
0.821,-0.299,1.4580000000000002,2.441,-275.024,24.841,None,3
0.826,-0.302,1.36,-0.916,-282.2270000000001,24.231,None,3
0.83,-0.339,1.213,-4.089,-289.124,24.658,None,3
0.794,-0.434,1.026,-7.812,-295.715,25.208,None,3
0.762,-0.512,0.841,-11.292,-299.5,24.536,None,3
0.708,-0.568,0.647,-13.55,-300.598,22.766,None,3
0.65,-0.619,0.482,-16.907,-299.255,20.02,None,3
0.579,-0.654,0.32,-26.428,-295.654,17.395,None,3
0.505,-0.7020000000000001,0.173,-37.048,-290.588,14.954,None,3
0.445,-0.732,0.031,-49.316,-283.142,12.329,None,3
0.31,-0.757,-0.131,-58.044,-275.085,9.338,None,3
0.19,-0.741,-0.236,-64.27,-263.97700000000003,6.165,None,3
0.102,-0.7440000000000001,-0.353,-67.017,-251.038,3.357,None,3
-0.011,-0.746,-0.479,-69.702,-238.159,1.099,None,3
-0.146,-0.7290000000000001,-0.583,-73.669,-224.06,-1.953,None,3
-0.229,-0.67,-0.615,-74.707,-207.153,-5.005,None,3
-0.302,-0.603,-0.643,-70.068,-190.857,-7.019,None,3
-0.3720000000000001,-0.539,-0.6759999999999999,-62.195,-176.025,-9.094,None,3
-0.442,-0.474,-0.721,-54.01600000000001,-161.072,-10.803,None,3
-0.504,-0.405,-0.762,-47.974,-145.752,-11.963,None,3
-0.547,-0.315,-0.8009999999999999,-45.166,-131.653,-12.39,3beats_2,3
-0.604,-0.226,-0.847,-42.48,-117.92,-11.902,None,3
-0.6609999999999999,-0.13,-0.877,-39.063,-103.394,-10.254,None,3
-0.7,-0.026,-0.8420000000000001,-36.56,-87.83,-7.629,None,3
-0.7190000000000001,0.06,-0.7879999999999999,-33.142,-72.571,-4.0280000000000005,None,3
-0.7340000000000001,0.1,-0.748,-26.062,-59.631,1.038,None,3
-0.758,0.079,-0.687,-17.273,-48.767,5.737,None,3
-0.758,-0.014,-0.555,-5.92,-38.81800000000001,8.911,None,3
-0.75,-0.18,-0.4270000000000001,7.69,-30.518,10.559,None,3
-0.74,-0.332,-0.328,14.587,-24.231,10.803,None,3
-0.74,-0.416,-0.28,9.46,-18.005,9.705,None,3
-0.7440000000000001,-0.448,-0.248,0.366,-12.512,7.385,None,3
-0.75,-0.426,-0.224,-9.033,-8.179,4.15,None,3
-0.753,-0.364,-0.232,-17.517,-3.2960000000000003,1.3430000000000002,None,3
-0.7709999999999999,-0.275,-0.264,-24.78,1.3430000000000002,-0.916,None,3
-0.782,-0.16699999999999998,-0.277,-31.189,6.5310000000000015,-2.319,None,3
-0.784,-0.077,-0.278,-34.973,11.658,-2.93,None,3
-0.7909999999999999,-0.032,-0.258,-35.645,15.503,-2.747,None,3
-0.7929999999999999,-0.036000000000000004,-0.198,-32.532,18.921,-2.319,None,3
-0.789,-0.08,-0.124,-24.841,22.156,-2.319,None,3
-0.7829999999999999,-0.146,-0.026,-18.921,25.574,-2.441,None,3
-0.777,-0.198,0.053,-17.517,28.32,-3.113,None,3
-0.7659999999999999,-0.212,0.093,-20.142,30.64,-4.211,None,3
-0.763,-0.193,0.078,-25.452,32.104,-5.31,None,3
-0.759,-0.156,0.026,-30.762,33.203,-6.409,None,3
-0.75,-0.109,-0.037000000000000005,-35.217,34.607,-7.751,None,3
-0.746,-0.047,-0.102,-40.405,36.438,-8.789,None,3
-0.752,0.027000000000000003,-0.197,-44.922,39.124,-9.705,None,3
-0.745,0.108,-0.264,-47.302,43.701,-9.644,None,3
-0.767,0.177,-0.337,-48.34,50.354,-8.911,None,3
-0.732,0.231,-0.34700000000000003,-51.819,57.556,-7.812,None,3
-0.731,0.35200000000000004,-0.409,-55.969,65.918,-6.47,None,3
-0.708,0.461,-0.44,-61.646,75.256,-4.089,None,3
-0.685,0.584,-0.468,-67.383,85.38799999999998,0.183,None,3
-0.6579999999999999,0.7070000000000001,-0.506,-73.181,95.886,5.981,None,3
-0.619,0.8390000000000001,-0.535,-80.26100000000002,106.934,13.0,None,3
