,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,beat_change,beat,dynamic,x,y,z,dist
10326,-0.312,0.324,-0.5670000000000001,-18.902,-14.634,7.987999999999999,None,4,n,1.5242789400879377,-0.6076180507994534,3.96556705932368,2.479170907140233
10327,-0.313,0.326,-0.5670000000000001,-17.988,-13.659,7.9270000000000005,None,4,n,1.5349249309534592,-0.6125825595368989,3.9874704368162495,2.4854404319857375
10328,-0.317,0.32299999999999995,-0.573,-16.89,-12.805,8.049,None,4,n,1.545607110311846,-0.6175694537245772,4.00942247972625,2.4917268257301726
10329,-0.33,0.327,-0.569,-16.22,-12.378,7.987999999999999,None,4,n,1.5563262083335008,-0.6225790069483776,4.0314240524591725,2.4981270756749425
10330,-0.325,0.32899999999999996,-0.563,-15.122,-11.463,7.9270000000000005,None,4,n,1.5670819220366854,-0.6276110887708295,4.053475003532717,2.5044992872440126
10331,-0.32799999999999996,0.332,-0.562,-14.329,-10.671,7.805,None,4,n,1.5778744540450174,-0.6326657899605427,4.075575523064702,2.5108996691461565
10332,-0.332,0.33399999999999996,-0.5589999999999999,-13.537,-10.061,7.561,None,4,n,1.5887040202370595,-0.6377431823666787,4.097725916128742,2.5173385359247478
10333,-0.33899999999999997,0.33799999999999997,-0.5589999999999999,-12.5,-9.817,7.317,None,4,n,1.5995710680332282,-0.6428434614453775,4.119926586668451,2.523837052778024
10334,-0.34299999999999997,0.34,-0.561,-12.134,-9.207,7.317,None,4,n,1.6104758677263458,-0.6479667474325616,4.1421777055541655,2.5303656006982242
10335,-0.34299999999999997,0.337,-0.5589999999999999,-11.767999999999999,-8.476,7.439,None,4,n,1.621418337175979,-0.6531129522654013,4.164479314383655,2.5368934116774953
10336,-0.341,0.342,-0.562,-10.975999999999999,-8.049,7.439,None,4,n,1.6323984885421852,-0.6582821456905265,4.186831200063199,2.5434053513400863
10337,-0.342,0.34299999999999997,-0.563,-10.61,-7.987999999999999,7.317,None,4,n,1.643416400120788,-0.6634743616004366,4.2092333834205915,2.549924118061722
10338,-0.34600000000000003,0.345,-0.564,-10.366,-7.744,7.317,None,4,n,1.6544723302454514,-0.6686897091604027,4.2316860643036405,2.5564747601506164
10339,-0.341,0.341,-0.562,-9.451,-6.524,7.622000000000001,None,4,n,1.6655659080698269,-0.6739279858771465,4.2541889886487025,2.5629838391730897
10340,-0.342,0.34299999999999997,-0.562,-8.841000000000003,-5.122000000000001,7.683,None,4,n,1.6766972184150786,-0.6791892327227349,4.276742205160367,2.569502604385826
10341,-0.34,0.341,-0.56,-8.597999999999999,-4.6339999999999995,7.683,None,4,n,1.6878660889216606,-0.6844733408424863,4.299345638522467,2.5760059525724732
10342,-0.336,0.34299999999999997,-0.561,-8.293,-4.878,7.683,None,4,n,1.6990723456750756,-0.689780266025877,4.321999012640971,2.5824775009251923
10343,-0.33899999999999997,0.35100000000000003,-0.564,-7.805,-4.939,7.683,None,4,n,1.710316323486202,-0.6951102254550525,4.344702414737685,2.588976576369203
10344,-0.336,0.355,-0.57,-7.0729999999999995,-4.085,7.561,None,4,n,1.721597993949657,-0.7004632791613038,4.367455492222701,2.595445640862406
10345,-0.34299999999999997,0.355,-0.5760000000000001,-6.402,-2.927,7.377999999999999,None,4,n,1.7329177949257593,-0.7058396033967355,4.390258488772012,2.6019596615838343
10346,-0.348,0.349,-0.591,-5.915,-2.5,7.195,None,4,n,1.7442760477131394,-0.7112393160139932,4.413111281472111,2.6084802796354194
10347,-0.34600000000000003,0.34,-0.597,-5.4270000000000005,-2.7439999999999998,7.1339999999999995,None,4,n,1.7556725416530767,-0.7166622600316745,4.436013578465789,2.614963868829856
10348,-0.345,0.332,-0.605,-4.878,-3.4760000000000004,7.1339999999999995,None,4,n,1.7671071603424924,-0.7221083351635273,4.458965093988433,2.6214162273479023
10349,-0.344,0.33,-0.604,-4.268,-3.3539999999999996,7.256,None,4,n,1.778579795755345,-0.7275774612859217,4.481965791064847,2.6278599084803975
10350,-0.34700000000000003,0.332,-0.611,-3.72,-3.1710000000000003,7.0120000000000005,None,4,n,1.7900907170406382,-0.733069784732739,4.505015651683619,2.6343177489162044
10351,-0.34700000000000003,0.335,-0.609,-2.866,-3.1710000000000003,6.7070000000000025,None,4,n,1.8016399493866562,-0.7385853255317885,4.528114728503682,2.640782664339187
10352,-0.349,0.337,-0.607,-2.256,-3.72,6.646,None,4,n,1.8132276072842253,-0.7441241229222579,4.551263195161432,2.6472695380122495
10353,-0.35200000000000004,0.331,-0.601,-1.89,-4.024,6.524,None,4,n,1.8248536699991746,-0.7496860512813153,4.574461396260367,2.6537839315773915
10354,-0.344,0.33,-0.607,-1.22,-3.5980000000000003,6.159,None,4,n,1.8365177481602755,-0.7552709875610342,4.59770869011,2.6602234942349825
10355,-0.335,0.331,-0.61,-0.976,-3.5980000000000003,5.732,None,4,n,1.8482194016212863,-0.7608787978513751,4.621004458386104,2.6665878000695575
10356,-0.331,0.332,-0.61,-0.61,-4.329,5.671,None,4,n,1.859958426071605,-0.7665094124957416,4.644348465085383,2.6729219313225103
10357,-0.331,0.33299999999999996,-0.607,0.183,-4.756,5.3660000000000005,None,4,n,1.871734799225449,-0.7721628076292306,4.667740797486133,2.679263063495532
10358,-0.331,0.32899999999999996,-0.6,0.915,-4.329,5.244,None,4,n,1.8835483641786674,-0.7778388303938252,4.691181654137659,2.6856122428330584
10359,-0.325,0.331,-0.614,1.646,-3.415,4.939,None,4,n,1.895398982558878,-0.7835375296267103,4.71467029677763,2.691892757909444
10360,-0.313,0.33299999999999996,-0.622,2.3169999999999997,-2.866,4.512,None,4,n,1.907286126311247,-0.7892587846176298,4.738205794959674,2.6980671228447997
10361,-0.309,0.327,-0.613,2.988,-2.622,4.024,None,4,n,1.9192093658017053,-0.7950023150832773,4.761788165538635,2.7042188969832206
10362,-0.308,0.331,-0.61,4.085,-2.5610000000000004,3.72,None,4,n,1.9311686791326657,-0.8007681350382363,4.78541744105875,2.7103736213049805
10363,-0.302,0.32799999999999996,-0.61,4.573,-2.3169999999999997,3.537,None,4,n,1.9431636828606138,-0.8065560693926846,4.809093273258161,2.716478103831396
10364,-0.292,0.32799999999999996,-0.605,5.3660000000000005,-1.89,2.866,None,4,n,1.9551937770283079,-0.8123658752789207,4.83281521337248,2.7225125397446086
10365,-0.28,0.33299999999999996,-0.601,6.22,-0.915,2.256,None,4,f,1.9672583552383969,-0.8181973733417363,4.856582665989157,2.72846517465398
10367,-0.278,0.335,-0.598,8.597999999999999,0.305,0.8540000000000001,None,4,n,3.4163816911678336e-05,-2.0435648438856263e-05,5.3753227351602874e-05,0.006688939799253926
10368,-0.271,0.331,-0.595,9.267999999999999,0.4270000000000001,0.0,None,4,n,0.00010206086523454419,-6.130697115242627e-05,0.00016084324972689263,0.013322442375050612
10369,-0.264,0.33,-0.589,10.183,-0.183,-0.5489999999999999,None,4,n,0.00020326058908895278,-0.00012261486417518725,0.000320855163530921,0.019900717176606138
10370,-0.255,0.33299999999999996,-0.585,11.037,-0.8540000000000001,-0.915,None,4,n,0.00033720918602003357,-0.00020436077891273938,0.0005332526246780372,0.026407821322067638
10371,-0.252,0.33799999999999997,-0.5820000000000001,12.378,-0.915,-1.463,None,4,n,0.0005037226958992662,-0.00030654703714649563,0.0007978706452709051,0.032892472872468055
