220 , 1
221 , 0
222 , 0
223 , 0
224 , 0
225 , 3
226 , 0
227 , 0
228 , 1
229 , 0
230 , 0
231 , 2
232 , 0
233 , 0
234 , 0
235 , 0
236 , 1
237 , 0
238 , 0
239 , 0
240 , 0
241 , 0
242 , 0
243 , 0
244 , 0
245 , 1
246 , 0
247 , 2
248 , 0
249 , 0
250 , 3
251 , 0
252 , 1
253 , 0
254 , 0
255 , 2
256 , 0
257 , 3
258 , 0
259 , 0
260 , 0
261 , 0
262 , 0
263 , 2
264 , 0
265 , 0
266 , 0
267 , 0
268 , 1
269 , 0
270 , 0
271 , 2
272 , 0
273 , 0
274 , 3
275 , 0
276 , 0
277 , 1
278 , 0
279 , 0
280 , 2
281 , 0
282 , 0
283 , 3
284 , 0
285 , 0
286 , 1
287 , 0
288 , 0
289 , 2
290 , 0
291 , 0
292 , 3
293 , 0
294 , 1
295 , 0
296 , 0
297 , 2
298 , 0
299 , 0
300 , 3
301 , 0
302 , 0
303 , 1
304 , 0
305 , 0
306 , 2
307 , 0
308 , 0
309 , 3
310 , 0
311 , 0
312 , 1
313 , 0
314 , 0
315 , 2
316 , 0
317 , 0
318 , 3
319 , 0
320 , 0
321 , 1
322 , 0
323 , 0
324 , 2
325 , 0
326 , 0
327 , 3
328 , 0
329 , 0
330 , 1
331 , 0
332 , 0
333 , 2
334 , 2
335 , 0
336 , 3
337 , 3
338 , 0
339 , 1
340 , 1
341 , 0
342 , 2
343 , 2
344 , 0
345 , 0
346 , 3
347 , 0
348 , 0
349 , 1
350 , 0
351 , 2
352 , 0
353 , 0
354 , 0
355 , 3
356 , 0
357 , 0
358 , 1
359 , 0
360 , 0
361 , 2
362 , 0
363 , 0
364 , 3
365 , 0
366 , 0
367 , 1
368 , 0
369 , 0
370 , 2
371 , 0
372 , 0
373 , 0
374 , 0
375 , 0
376 , 1
377 , 0
378 , 0
379 , 2
380 , 0
381 , 0
382 , 3
383 , 0
384 , 0
385 , 1
386 , 1
387 , 0
388 , 0
389 , 2
390 , 0
391 , 0
392 , 3
393 , 0
394 , 0
395 , 1
396 , 0
397 , 0
398 , 2
399 , 0
400 , 0
401 , 3
402 , 0
403 , 0
404 , 1
405 , 0
406 , 0
407 , 2
408 , 0
409 , 0
410 , 3
411 , 0
412 , 0
413 , 1
414 , 0
415 , 0
416 , 2
417 , 0
418 , 0
419 , 2
420 , 0
421 , 0
422 , 1
423 , 0
424 , 0
425 , 2
426 , 2
427 , 0
428 , 3
429 , 0
430 , 0
431 , 1
432 , 0
433 , 0
434 , 2
435 , 0
436 , 0
437 , 3
438 , 0
439 , 0
440 , 1
441 , 0
442 , 0
443 , 2
444 , 0
445 , 0
446 , 3
447 , 0
448 , 0
449 , 1
450 , 0
451 , 0
452 , 2
453 , 0
454 , 0
455 , 3
456 , 0
457 , 0
458 , 1
459 , 0
460 , 0
461 , 2
462 , 0
463 , 0
464 , 3
465 , 0
466 , 0
467 , 1
468 , 0
469 , 0
470 , 2
471 , 0
472 , 0
473 , 3
474 , 0
475 , 0
476 , 1
477 , 0
478 , 0
479 , 2
480 , 0
481 , 0
482 , 3
483 , 0
484 , 0
485 , 1
486 , 0
487 , 0
488 , 0
489 , 2
490 , 0
491 , 3
492 , 3
493 , 0
494 , 0
495 , 0
496 , 0
497 , 0
498 , 2
499 , 0
500 , 0
501 , 3
502 , 0
503 , 0
504 , 1
505 , 0
506 , 0
507 , 2
508 , 0
509 , 0
510 , 3
511 , 0
512 , 0
513 , 0
514 , 0
515 , 0
516 , 2
517 , 0
518 , 0
519 , 0
520 , 0
521 , 1
522 , 0
523 , 0
524 , 2
525 , 0
526 , 0
527 , 3
528 , 0
529 , 0
530 , 1
531 , 0
532 , 0
533 , 2
534 , 2
535 , 0
536 , 0
537 , 3
538 , 0
539 , 1
540 , 0
541 , 0
542 , 0
543 , 0
544 , 0
545 , 0
546 , 3
547 , 0
548 , 0
549 , 1
550 , 0
551 , 0
552 , 0
553 , 0
554 , 0
555 , 0
556 , 0
557 , 0
558 , 1
559 , 0
560 , 0
561 , 2
562 , 0
563 , 0
564 , 3
565 , 0
566 , 0
567 , 1
568 , 0
569 , 0
570 , 0
571 , 0
572 , 0
573 , 3
574 , 0
575 , 0
576 , 1
577 , 0
578 , 0
579 , 2
580 , 0
581 , 0
582 , 3
583 , 3
584 , 0
585 , 1
586 , 0
587 , 0
588 , 2
589 , 0
590 , 0
591 , 0
592 , 0
593 , 0
594 , 1
595 , 0
596 , 0
597 , 2
598 , 0
599 , 0
600 , 3
601 , 0
602 , 0
603 , 1
604 , 0
605 , 0
606 , 2
607 , 0
608 , 0
609 , 3
610 , 0
611 , 0
612 , 1
613 , 0
614 , 0
615 , 2
616 , 0
617 , 0
618 , 3
619 , 0
620 , 0
621 , 1
622 , 0
623 , 0
624 , 2
625 , 0
626 , 0
627 , 3
628 , 0
629 , 0
630 , 1
631 , 0
632 , 0
633 , 2
634 , 0
635 , 0
636 , 3
637 , 0
638 , 0
639 , 1
640 , 0
641 , 0
642 , 2
643 , 0
644 , 0
645 , 3
646 , 0
647 , 0
648 , 1
649 , 0
650 , 0
651 , 3
652 , 0
653 , 0
654 , 3
655 , 0
656 , 0
657 , 1
658 , 0
659 , 0
660 , 2
661 , 0
662 , 0
663 , 3
664 , 0
665 , 0
666 , 1
667 , 0
668 , 0
669 , 2
670 , 0
671 , 0
672 , 3
673 , 0
674 , 0
675 , 1
676 , 0
677 , 0
678 , 2
679 , 0
680 , 0
681 , 3
682 , 0
683 , 0
684 , 1
685 , 0
686 , 0
687 , 2
688 , 0
689 , 0
690 , 0
691 , 3
692 , 0
693 , 0
694 , 0
695 , 0
696 , 2
697 , 0
698 , 0
699 , 3
700 , 3
701 , 0
702 , 1
703 , 0
704 , 0
705 , 2
706 , 0
707 , 0
708 , 0
709 , 3
710 , 0
711 , 0
712 , 0
713 , 0
714 , 2
715 , 2
716 , 0
717 , 0
718 , 3
719 , 0
720 , 0
721 , 1
722 , 0
723 , 0
724 , 2
725 , 0
726 , 0
727 , 3
728 , 0
729 , 0
730 , 0
731 , 0
732 , 0
733 , 2
734 , 0
735 , 0
736 , 3
737 , 0
738 , 0
739 , 0
740 , 0
741 , 0
742 , 0
743 , 3
744 , 0
745 , 3
746 , 0
747 , 0
748 , 0
749 , 0
750 , 0
751 , 0
752 , 0
753 , 0
754 , 0
755 , 0
756 , 1
757 , 0
758 , 0
759 , 2
760 , 0
761 , 0
762 , 0
763 , 0
764 , 0
765 , 0
766 , 0
767 , 0
768 , 0
769 , 0
770 , 0
771 , 0
772 , 0
773 , 0
774 , 1
775 , 0
776 , 0
777 , 2
778 , 0
779 , 0
780 , 0
781 , 0
782 , 0
783 , 0
784 , 0
785 , 0
786 , 2
787 , 0
788 , 0
789 , 3
790 , 0
791 , 0
792 , 1
793 , 0
794 , 0
795 , 2
796 , 0
797 , 0
798 , 0
799 , 0
800 , 1
801 , 0
802 , 0
803 , 2
804 , 0
805 , 0
806 , 0
807 , 0
808 , 0
809 , 1
810 , 0
811 , 0
812 , 2
813 , 0
814 , 0
815 , 3
816 , 0
817 , 0
818 , 1
819 , 0
820 , 0
821 , 2
822 , 2
823 , 0
824 , 0
825 , 3
826 , 0
827 , 0
828 , 1
829 , 0
830 , 0
831 , 2
832 , 0
833 , 0
834 , 3
835 , 0
836 , 0
837 , 1
838 , 0
839 , 0
840 , 2
841 , 0
842 , 0
843 , 3
844 , 0
845 , 0
846 , 1
847 , 0
848 , 0
849 , 2
850 , 0
851 , 0
852 , 3
853 , 0
854 , 0
855 , 1
856 , 0
857 , 0
858 , 2
859 , 0
860 , 0
861 , 3
862 , 0
863 , 0
864 , 1
865 , 0
866 , 0
867 , 2
868 , 0
869 , 0
870 , 3
871 , 0
872 , 0
873 , 1
874 , 0
875 , 0
876 , 2
877 , 0
878 , 0
879 , 3
880 , 0
881 , 0
882 , 1
883 , 0
884 , 0
885 , 2
886 , 0
887 , 0
888 , 0
889 , 0
890 , 0
891 , 1
892 , 0
893 , 0
894 , 2
895 , 0
896 , 0
897 , 3
898 , 0
899 , 0
900 , 1
901 , 0
902 , 0
903 , 2
904 , 0
905 , 0
906 , 3
907 , 0
908 , 0
909 , 1
910 , 0
911 , 0
912 , 2
913 , 0
914 , 0
915 , 0
916 , 0
917 , 0
918 , 1
919 , 0
920 , 0
921 , 2
922 , 0
923 , 0
924 , 3
925 , 0
926 , 0
927 , 1
928 , 0
929 , 0
930 , 2
931 , 0
932 , 0
933 , 3
934 , 0
935 , 0
936 , 1
937 , 0
938 , 0
939 , 2
940 , 0
941 , 0
942 , 3
943 , 0
944 , 0
945 , 1
946 , 0
947 , 0
948 , 2
949 , 0
950 , 0
951 , 0
952 , 0
953 , 0
954 , 1
