acc_x,acc_y,acc_z,acc_mean,acc_std,acc_var,gyro_x,gyro_y,gyro_z,gyro_mean,gyro_std,gyro_var,label
-0.5180936716768322,-0.06377442747753712,-0.9147163484647275,-0.6248560991284257,1.0641982676046204,1.0713812128848863,-0.4309924922236213,-1.4518163741097605,0.339854403564819,-1.010884819119336,0.3351569593605891,0.10286555132614865,0
-0.7009502616804177,-0.3370934023812979,-0.9147163484647275,-0.7611332774520728,1.0192021808595078,1.02530467624221,-0.33093968735628315,-1.591944220345038,0.026916113072910957,-1.1051782485676136,0.14589513041037735,-0.09942906880260535,0
-0.7009502616804177,-0.06377442747753712,-0.7594603911581298,-0.6551399165336823,1.04208916078809,1.0487367611160503,-0.4309924922236213,-1.2182699637176313,-0.09825920312385189,-1.0580315338434751,0.1290741325763013,-0.11656440156160423,0
-0.45714147500896973,-0.24598707741337766,-0.5653904445248773,-0.4885789208047798,0.6206480831581469,0.6187383128535004,-0.33093968735628315,-0.7986521509475109,0.0895037711712933,-0.681244264531712,0.09004244687851093,-0.1557947132186777,0
-0.5180936716768322,0.11843822245830343,-0.3713204978916249,-0.38258555988638926,0.7001533729100147,0.6996183873234885,-0.3059264861394486,-0.751942868869085,0.0895037711712933,-0.6340975498075736,0.06548367745987373,-0.18009823694646368,0
-0.5485697700107617,0.4828635223299744,-0.21606454058502295,-0.27659219896799747,0.7954589485221599,0.7967187810496255,-0.20587368127211042,-0.42497789432010424,-0.035671545025470465,-0.42193733354895036,-0.08021346017941162,-0.31824174333406935,0
-0.3961892783411057,0.4828635223299744,0.36614529931473444,0.026245975084552193,0.2047876174128152,0.19750228288409957,-0.1308340776216068,0.18224277269943154,-0.09825920312385189,-0.06833697311791145,-0.13753212519556043,-0.36975562408384033,0
-0.24380878667144965,1.0295014721375062,0.5990292352746374,0.28365842302922073,0.22429442700271213,0.21719311050917353,-0.030781272754268577,0.7427541576405412,-0.035671545025470465,0.3324101020372662,-0.1341989760351977,-0.36680383975931896,0
-0.24380878667144965,1.2117141220733467,0.6378432246012878,0.3290841491371031,0.29614410025367877,0.28977842384210367,0.14431113576357327,0.9755348420969586,-0.09825920312385189,0.5913305845386825,-0.28938693220017064,-0.4984983225364905,0
0.030476098333929513,1.2117141220733467,0.9483551392144918,0.5864965970817678,-0.14173652293669606,-0.1511730472868978,0.24436394063091146,1.2557905345675133,-0.1608468612222333,0.8034908007973067,-0.3387947559311682,-0.5379653271597877,0
0.42666537667503346,0.9383951471695758,0.9483551392144918,0.7379156841080408,-0.5479836089979077,-0.5572471399849956,0.5190991015371271,1.5360462270380686,-0.34860983551737756,1.1331313553849307,-0.5819403826774343,-0.7148717527427295,0
0.6095219666786224,0.7561824972337453,0.9095411498878413,0.7833414102159256,-0.7314011112544876,-0.739633430862234,0.6191519064044653,1.7228833553517717,-0.28602217741899616,1.345291571643554,-0.6092756057543265,-0.7329600473445687,0
0.8533307533500704,0.7561824972337453,1.0647971071944433,0.965044314647454,-1.0138569584380213,-1.0193416372764132,0.8192575161391417,1.5827555091164938,-0.4737851517141409,1.392438286367692,-0.9019240747824749,-0.903812920130298,0
0.9752351466857968,0.7561824972337453,1.3364950324809968,1.1316053103763577,-1.3233452351101969,-1.3242048759816258,0.9443235222233142,1.4426276628812171,-0.5989604679109037,1.3924382863676925,-1.105558416440787,-0.9980932111290496,0
1.1885678350233135,0.300650872394144,1.2976810431543462,1.1467472190789836,-1.6778670502876716,-1.6713541670116827,1.0443763270906528,1.2090812524890875,-0.723109756925726,1.3221046627628301,-1.3228873472649667,-1.076439860246095,0
1.4323766216947649,0.665076172265825,1.3364950324809968,1.3435920322131414,-1.6473632254117259,-1.6415717902287539,1.3195215404758325,0.9288255600185326,-1.0986357055160145,1.2985313054007608,-1.7208998981006167,-1.1602945089453438,0
1.4628527200286945,1.1206077971054265,1.3753090218076471,1.4495853931315332,-1.4393765356248067,-1.4380670867236167,1.544230298948379,0.6493355934836896,-1.3489863379095406,1.2749579480386917,-1.6701962112362612,-1.1538994756981065,0
1.737137605034077,1.0295014721375062,1.2588670538276958,1.5252949366446709,-1.5462912301760512,-1.5427730626199503,1.6943095062493865,0.5559170293268382,-1.787099944598211,1.2042378759524839,-1.3602965909142652,-1.0876056961782443,0
2.011422490039456,0.9383951471695758,1.0647971071944433,1.5707206627525507,-1.5770918776509244,-1.572900028886313,1.7443359086830554,0.36907990101313465,-1.9748629188933553,1.0863710891421376,-1.230025157581469,-1.0457772640953296,0
2.011422490039456,0.300650872394144,0.8319131712345403,1.3738758496183954,-1.7282729866017905,-1.7205320090053053,1.9444415184177322,0.04211492646415387,-2.350388867483644,0.9685043023317914,-0.8517911614887316,-0.8775045804501213,0
-2.1571165035549766,-1.373821890208739,1.6796025508480172,-1.3012981864150075,-1.7909858615362755,-1.7508199353342733,1.6356226911237297,-1.8731904667951504,0.959735430691702,0.9749367769212041,-2.2071017121628533,-1.9450660974717497,0
-1.919358171499819,-1.373821890208739,1.483878472846735,-1.229601316640084,-1.6108418134576723,-1.583360759558021,1.5343117674134867,-1.3836186413426954,0.9976835711818669,1.0173577379712684,-1.9552944679048894,-1.794424221473337,0
-1.7896718085606407,-1.4738574647385019,1.309901514623375,-1.3371466213024812,-1.4757019450846063,-1.4567941949488308,1.4688553364724426,-1.1876614146196,1.0546057819171144,1.0259255182818723,-1.8374959662117025,-1.718835395066134,0
-1.530299082682288,-1.373821890208739,1.2011659157337728,-1.0503591422027638,-1.3381945570319749,-1.3271809036880722,1.337747082259187,-0.9917041878965046,1.1305020628974447,0.9919330240414268,-1.6631981695182743,-1.6010089915341772,0
-1.3573839320967185,-0.8736440175599243,1.0489360772883354,-0.8352685328779581,-1.1414982698718148,-1.1403223883958304,1.206736524211515,-0.6001109758055969,1.1494761331425267,0.9876839622613711,-1.4130488820096088,-1.4194287663509562,0
-1.1628543876879531,-1.4738574647385019,1.1576716761779375,-0.5484810537782351,-1.2450447660563808,-1.238903383834608,1.0815877360988617,-0.16900507701478654,1.0735798521621969,0.9749367769212041,-1.1464929556118433,-1.2097529931019633,0
-1.076396812395169,-1.5738930392682646,0.8967062388428929,-0.8711169677654318,-1.0535642955249054,-1.0562327328125178,0.9803745085542026,0.39894963912690645,0.921787290201537,0.9919330240414268,-0.8484253078886103,-0.9555115533746427,0
-0.8602528741632073,-1.173750741149213,0.7444764003974554,-0.6201779235531703,-0.8568689951573905,-0.8668980596779994,0.8552257204415497,0.9865000779409095,0.8838391497113721,1.021606799751324,-0.5308438781730663,-0.661648103464972,0
-0.7954096926936188,-1.07371516661945,0.8532119992870578,-0.29754200956597954,-0.9093175422146721,-0.9175512751360938,0.7361340945950826,1.2412444726809335,0.8269169389761241,0.9791858387012597,-0.3318770745980183,-0.4654625015751173,0
-0.4711937853456763,-0.7736084430301613,0.7009821608416203,0.09679077419614648,-0.6988398394758909,-0.7135424585470168,0.605025840381827,1.260840195353243,0.8458910092212071,0.894204603100146,-0.2069128409450337,-0.33748784623067046,0
-0.2118210594673229,-0.07335942132182356,0.7227292806195379,0.8137594719454633,-0.5821674465697287,-0.5996115002873347,0.4978531467365651,1.260840195353243,0.9028132199564546,0.8305383331498032,-0.1106209351654743,-0.23637245129597387,0
0.06916606023422725,0.1267117277377051,0.6792350410636931,1.2797891254825007,-0.4665685178176177,-0.4861347812738846,0.4144206213281301,1.260840195353243,0.9407613604466195,0.7795495917891353,-0.03378916868241841,-0.15412881524563868,0
0.41499636140536594,0.7269251749162798,0.5704994421740955,1.8892125185694204,-0.24599732699373922,-0.26797253451252195,0.3071502315172844,1.3196273633701716,0.8079428687310422,0.6860702326279098,0.09436516657833396,-0.013860312953012547,0
0.7175978749301116,1.3271386220948576,0.4617638432844932,2.426939041881405,-0.034272550613752444,-0.05653524439661567,0.2476532666768426,1.2412444726809335,0.6182021662802175,0.5841624066570659,0.13371897697784638,0.02998823654289215,0
0.8688986316924848,0.7269251749162798,0.15730416639361824,1.9609093883443558,0.15824397189358544,0.13744153225429184,0.12846394466479213,1.1628615819916954,0.37185030342603126,0.42701677754549794,0.23258793863964033,0.14175540123792205,0
0.9121274193388772,0.22674730226746523,-0.14715551049726155,1.3514859952574418,0.33586389546802686,0.31786314505721824,0.015331784918927987,0.9081171872516713,0.1631355307301241,0.24437677775359617,0.26488054860831534,0.17875858937862274,0
0.760826662576504,-0.07335942132182356,-0.36462670827646143,0.6345172975081311,0.423383174434566,0.40727626302627046,-0.12173593539493037,0.712481201883859,-0.06455331221086555,0.05323865440158269,0.34104255193113864,0.2670012064079821,0
0.7175978749301116,-0.3734661449111096,-0.5386036664998213,0.16848764397108174,0.5066471880894098,0.4926566228092474,-0.25870595954320497,0.5949068658500019,-0.2542940146616908,-0.11240509827009668,0.4419026521957889,0.38595772967706876,0
0.6527546934605232,-0.3734661449111096,-0.6473392653894237,-0.11829983512865333,0.5684009380935706,0.5561781037429648,-0.4315304764606781,0.5165239751607636,-0.38680145604538113,-0.28229791272183136,0.5891907714636844,0.5639677193140842,0
0.6527546934605232,0.4268184513269911,-0.6690863851673412,0.13263920908360813,0.6658275638152037,0.6567367017537551,-0.5625410345083501,0.39894963912690645,-0.5006458775158765,-0.4266963564932323,0.683001764740057,0.6800041826145179,0
0.6095259058141308,1.2271030475650946,-0.7560748642790212,0.2043360788585434,0.7997989404593272,0.7957006740833338,-0.6638519582185931,0.2617795804207397,-0.6334643692314538,-0.5584172716749586,0.7420900193568178,0.7541532246953423,0
0.8040554502228964,1.3271386220948576,-0.7560748642790212,0.5628204277331958,0.8575444563076948,0.8558430581853067,-0.8008219823668676,0.007035185680715137,-0.7852569311921135,-0.7453063332469164,0.7993845173481223,0.8268349425124923,0
0.8472842378692886,1.2271030475650946,-0.8213162236127787,0.4911235579582665,0.9046645545647891,0.9050283053476408,-0.8902139738759055,-0.40415374908250157,-0.8991013526626084,-0.9236972712587624,0.7586493051818413,0.775080459976649,0
0.8256698440460924,1.1270674730353316,-0.9517989422803035,0.2043360788585434,0.9825230444101775,0.9865143945196146,-0.9973866675211674,-0.7960682025286928,-1.0319198443781856,-1.1148353946107759,0.7437134552777761,0.7562020352011827,0
0.6095259058141308,0.7269251749162798,-0.930051822502381,-0.26169357467850596,0.8727696734721346,0.8717248132944889,-1.116575989533218,-1.011299910568814,-1.240323566742207,-1.29315667587213,0.7987859118110282,0.8260715848229048,0
0.6095259058141308,0.8269607494460428,-1.0387874213919785,-0.40508731422837047,0.9608426259382669,0.9637968927049101,-1.2416270814802874,-0.8937255745349569,-1.3921161287028667,-1.390815440062918,0.9654129435948302,1.0418099836245083,0
0.631140299637327,1.1270674730353316,-1.2345114993932609,-0.5843294886657027,1.1369892253339204,1.1489713990842874,-1.3310190729893252,-0.7176853118394542,-1.5059605501733615,-1.441873838174079,1.1138233766593475,1.2394573000285996,0
0.7175978749301116,0.8269607494460428,-1.4954769367283056,-0.9786622724278407,1.3144343566832137,1.3368990384560862,-1.4323299966995682,-0.7960682025286928,-1.6198049716438563,-1.5565985062355825,1.193568311054891,1.3477967344689934,0
0.9337418131620727,0.7269251749162798,-1.5824654158399758,-0.7994200979904905,1.4208769647558934,1.4502982044274821,-1.5454621564454327,-1.1288742466026709,-1.6387790418889387,-1.7136744785966573,1.2056188966275097,1.3642983525475618,0
0.9769706008084657,0.7269251749162798,-1.734695254285423,-0.9786622724278287,1.541053153686504,1.578931003656744,-1.6586920123568807,-1.57957586806579,-1.6957012526241861,-1.9048822586991632,1.1833642508248279,1.3338503660870236,0
-2.476879476101319,-0.7999598086709019,-1.4492247526341726,-1.6671106816390013,1.9580598258873365,2.094938062035141,-0.13545177271256686,-2.276187679036492,-1.941381597021713,-2.1742751103372573,-0.8630918790402219,-0.8895522349481274,0
-2.1226728774464156,-0.8738590981555119,-1.3990930229379779,-1.5733224695571995,1.789814077221792,1.880460717697735,-0.18991820735638268,-1.9763968188026668,-1.2366769624576488,-1.8739205577623266,-0.6679222754496004,-0.700865746203391,0
-1.768466278791512,-0.8184346310420544,-1.3573165815244825,-1.4644071264944614,1.7006560049435182,1.7688471035140858,-0.25346238110749764,-1.6404107365983536,-0.48416960651176216,-1.5467486344217733,-0.44933708041253845,-0.48637871578487557,0
-1.5374619753209227,-0.8369094534132069,-1.3113624959696364,-1.3887714715897814,1.5863734165528602,1.627851643669943,-0.3351620330732193,-1.3886178881080018,0.17427432994088154,-1.3169889984028191,-0.25246937168923594,-0.29034177872447925,0
-1.1216542290738636,-0.9108087428978169,-1.2821189869801892,-1.2980086857041668,1.4549438678603788,1.4685772631364573,-0.42593942414624003,-1.1126293205830304,0.6908521255184761,-1.104914331213087,-0.04814277165942154,-0.08401072200489912,0
-0.8906499256032743,-0.966233210011274,-1.194388460011848,-1.1981696212299906,1.253910081114428,1.2309045450172202,-0.5074902607167593,-0.7768399515416002,0.9260106742515631,-0.8926947052624579,0.15418606287771566,0.12318028738081857,0
-0.5826441876424885,-1.0586073218670364,-1.152612018598352,-1.1225339663253113,1.1086922287629837,1.0636983907148718,-0.6436563473262925,-0.5010480971795119,1.2082009327312757,-0.769044882218812,0.38134328658434724,0.35920810143792575,0
-0.39784074486601695,-1.0955569666093414,-1.0481709150646126,-1.0166440494587605,0.8916100121423213,0.8207508092935529,-0.7344337383993175,-0.24905853552627688,1.3963277717177427,-0.6364076159996719,0.5584655183645555,0.5457511714639802,0
-0.1822367282934669,-1.0955569666093414,-0.9270192349654739,-0.8865507230227121,0.6600653968917475,0.5708687694691997,-0.8342888685796416,0.0027343129640750065,1.3963277717177427,-0.5481277306144703,0.7324520805437581,0.731128083084328,0
0.04876757517712242,-1.040132499495884,-0.7766240458768889,-0.7231777084286054,0.4029782544420548,0.304608941371616,-0.9249174442574641,0.2787228804890467,1.4903911912109802,-0.4153455056344363,0.9143565484237098,0.9272051941125965,0
0.29517216554575104,-0.9847080323824265,-0.6471170774950521,-0.5719063986192471,0.1811575912258783,0.08433470147032661,-0.9793838789012758,0.45851871136418837,1.4903911912109802,-0.33590810466384424,1.0262400071659243,1.0489552641839932,0
0.5415767559143797,-0.9108087428978169,-0.47583366769971824,-0.3873554006518291,-0.10191558982442633,-0.1840366302533503,-1.0247725744377882,0.6025127465946084,1.3022643522245105,-0.30938065142001564,1.1072745685724739,1.1376826769981558,0
0.6955796248947718,-0.7814849862997495,-0.33379376689383256,-0.23305866464628394,-0.29494385493292136,-0.3588551057464434,-0.9612284006866733,0.80650429650437,0.7849155450117191,-0.19442835403009154,1.1085904041793662,1.1391272181855132,0
0.7725810593849681,-0.5228374731036148,-0.14997742467445044,-0.04245681428649276,-0.47343242693812404,-0.514599924868048,-0.95215066157937,1.1422936655458003,0.6438204157718642,0.035331281988862775,1.226366199638536,1.268913497081816,0
0.9111836414673218,-0.35656407176324273,0.004595408555484506,0.12394162650380224,-0.6506298625766658,-0.6636050737440086,-0.8704510096136567,1.4180855199078888,0.5034962981672061,0.2917633300125334,1.2649193511371009,1.3116089702909746,0
1.142187944937911,-0.22724031516517537,0.11739180037192307,0.2721875101169732,-0.7976667301630841,-0.7830024226969059,-0.7616669557212232,1.4540840287154937,0.17427432994088154,0.3623582465685221,1.177627167922762,1.2150865112284235,0
1.2191893794281075,-0.024017269082498256,0.271964633601858,0.4325350985148925,-0.9304116606249613,-0.8874867903201348,-0.6436563473262925,1.3102867066479569,-0.1079159285388229,0.31829078325637133,1.0130537303111389,1.0345606231953135,0
1.126787658039871,0.10530648751556901,0.40564924612504477,0.5323741629890691,-1.0151737079463992,-0.9525616179405078,-0.5074902607167593,1.1302941626099319,-0.48416960651176216,0.24755090793949497,0.815012249373415,0.8198339013427968,0
1.142187944937911,0.21615542174248384,0.5184456379414838,0.635238653659433,-1.0971994063037982,-1.0143172553589799,-0.3442397721805226,0.9623011215077752,-0.8604232844847014,0.21203601152015364,0.6005131789327182,0.5903575520115909,0
0.9881850759575183,0.40090364545400853,0.6604855387473697,0.7381031443297965,-1.1041441916647807,-1.0194908288192202,-0.13545177271256686,0.7825052906326334,-0.9544867039779362,0.2652358767687141,0.3592744743369774,0.33611921326881666,0
0.8957833545692825,0.5302274020520759,0.7983477954119064,0.8409676350001604,-1.1285739479331531,-1.0376217105089487,0.08226515046748563,0.73450727888916,-1.1426135429644058,0.4065706686415698,0.15950356584482756,0.12866418869447493,0
0.7879813462830083,0.7888749152482102,0.8986112548042966,0.9347558470819628,-1.032736473478716,-0.9658851279058861,0.2999820736475381,0.6505107583380817,-1.2366769624576488,0.539062976099816,-0.05014526245389248,-0.0860470257788884,0
0.6339784773026154,0.9181986718462776,0.9821641376312882,0.9861880924171443,-0.9576314926387711,-0.9085239113181002,0.5360032904373997,0.5065167231076618,-1.3307403819508754,0.6451727890751305,-0.29840532563526895,-0.3363263433485492,0
0.5261764690163395,1.01057278370204,1.0573617321755806,1.0345949115561386,-0.9050092970670792,-0.8677352711609336,0.7900311700466613,0.33872039516838826,-1.1426135429644058,0.8043375085381055,-0.5565077105297327,-0.5919576095309286,0
0.3721736000359475,1.1583713626712595,1.16598047985067,1.1072051402646312,-0.8078892172651886,-0.7911601507283393,0.9988191695146128,0.014733815899943326,-1.0015184137245619,0.7954950241234897,-0.8432308672058312,-0.8704727241425037,0
0.09496843587124029,1.287695119269327,1.2202898536882147,1.1132559926570054,-0.629770196635566,-0.6463546345256764,1.271002527338481,-0.2610580384621452,-0.7663598649914694,0.9016048370988075,-1.1548022848820203,-1.1666058428254718,0
-0.08983500690523118,1.453968520609699,1.2871321599498082,1.1525865332074383,-0.4751971857309597,-0.5161114809693835,1.6067300589134643,-0.5010480971795119,-0.43713789676514475,1.1136795042885426,-1.4965639475180947,-1.4836249005880124,0
-0.1976370151915062,1.6571915666923764,1.3330862455046537,1.1979679261502458,-0.3349267713516976,-0.39423642665450254,1.8789134167373307,-0.5848479045677075,-0.1079159285388229,1.3789540367268258,-1.7267462456402114,-1.6925387036957218,0
-0.3362395972738598,1.7865153232904436,1.3706850427768,1.2191459095235562,-0.20946253522096314,-0.2822566107349618,2.187407730990408,-0.6448454192470487,0.26833774943411637,1.7059810013064882,-1.973748736537358,-1.9125966988198273,0
-0.4902424662542527,1.9897383693731205,1.4124614841902958,1.2524255976816145,-0.0415462087480265,-0.12799997313580558,2.51405752345809,-0.6808439280546537,0.7849155450117191,2.0947603980275207,-2.2180646355558262,-2.1260634075658427,0
2.4271149128468252,-1.5577469986414698,0.8969363264714609,1.0773713931563806,-1.7946926566851373,-1.7679957647909943,-1.999317762233609,1.8263104621249995,-1.3814292972131563,-0.6381638311185687,1.1060083900453552,1.1990771984962916,0
1.8007626772734446,-1.3862519162222264,1.0239811319206762,1.0773713931563798,-1.7277689903990971,-1.7049839802832627,-1.827382334979242,1.8074628763605063,-1.3814292972131563,-0.49935011295061765,1.1366634108464237,1.2381838517322203,0
1.6441746183801067,-1.3005043750126046,1.0239811319206762,1.0555916480117105,-1.670442096067839,-1.6508721653387741,-1.6210598222739991,1.750920119067027,-1.4297762844169672,-0.46464668340862897,1.199002658677525,1.3182542484457467,0
1.330998500593419,-0.5287765041260087,1.1764348984597346,1.2189397365967412,-1.5284821905174817,-1.5163342921078158,-1.5866727368231255,1.5812918471865887,-1.3814292972131563,-0.6728672606605566,1.040081308368866,1.1155715758935287,0
1.070018402437846,-0.10003879807789999,1.2018438595495764,1.2407194817414102,-1.3770859800729605,-1.3720064523572926,-1.2089785195758251,1.3362732322481774,-1.3089088164074398,-0.6387327397995844,0.929693957843925,0.9775777770726809,0
1.1222144220689607,0.5001939903894523,1.2018438595495764,1.3278384623200936,-1.2296622691593453,-1.2306254914177095,-0.9682689214197095,1.2231877176612185,-1.2122148419998178,-0.4652155920896436,0.8536921827575488,0.883898567451117,0
0.8612343239133878,1.4434169436952917,1.265366262274184,1.4476270606157822,-0.9733141102417917,-0.9828107833568618,-0.7619464087144681,0.9407829080096323,-1.0913473739902904,-0.6034604015765808,0.664228515119982,0.6550879314592524,0
0.3914701472333565,1.4434169436952917,1.2272528206394209,1.3169485897477595,-0.8324849927426375,-0.8456029192569318,-0.31491429785311054,0.676916707306728,-1.0430003867864794,-0.5687569720345927,0.6947108859794437,0.6914458825733352,0
0.026098009815554397,1.1861743200664263,1.0493900930105193,1.0555916480117105,-0.6667379875886988,-0.6831488081626131,0.13155409029593595,0.3945118976551422,-0.9463064123788574,-0.4993501129506169,0.7225779962053841,0.7248370936684975,0
-0.07829402944667478,0.585941531599074,0.9604587291960686,0.8813536868543438,-0.7266963436295627,-0.7420369401060432,0.30348951755030484,0.14949328271673107,-0.8737859315731402,-0.6728672606605555,0.6846857934217632,0.6794691698704713,0
-0.5480582061267061,0.41444644917982104,0.7825960015671671,0.6091068725459587,-0.5131244942645201,-0.5316515484861525,0.5785862011572935,-0.15206808951515957,-0.7049677631401606,-0.7081395988835592,0.6389787472124615,0.6251032686782338,0
-0.6002542257578206,0.7574366140183176,0.6428467155730302,0.5219878919672764,-0.289648164632788,-0.30964675215869575,0.8192957993134086,-0.49101565646022505,-0.5115798143249166,-0.8116809788285084,0.6018527359783501,0.581232661907063,0
-0.9134303435445081,1.1004267788568047,0.5793243128484226,0.44575878396092905,-0.07300933025312263,-0.09261604993158438,0.8880699702151558,-0.8114246144566087,-0.22149789110205037,-0.9157912674544715,0.4350205229403507,0.3872862215492577,0
-0.7568422846511644,1.2719218612760386,0.3887571046745995,0.33686005823757376,0.10517526959568567,0.08723255723132567,0.8880699702151558,-1.1880673529306607,-0.003936448684900908,-1.296960083735323,0.34765514356153904,0.28780634909432534,0
-0.9134303435445081,1.35766940248567,0.1981898965007765,0.15173222450787388,0.33288309918324427,0.31882954297694327,1.197553739273019,-1.4519335536335647,0.06858403212081558,-1.366366942819299,0.5848984537258973,0.5612843953608666,0
-1.1222144220689665,0.6716890728086958,0.007622688326953485,-0.14229433494518126,0.3688739302896133,0.35561608383832893,1.3689254438150769,-1.4896287251625513,0.14110451292653242,-1.1587152742483877,0.6653101535448877,0.6563750744844393,0
-0.809038304282279,0.7574366140183176,-0.170240039301948,-0.2185234429515295,0.49051732165922224,0.48031454627437054,1.2319408247238925,-1.4330859678690715,0.3099226813595113,-0.9504946969964599,0.4393804041327642,0.39228820038239465,0
-1.3309985005934248,0.3286989079702088,-0.37351172802069255,-0.556109492693925,0.6760604258923038,0.6716045587535867,1.2657641874624561,-1.2823052817531264,0.3824431621652281,-0.5346224511736202,0.35756821241780823,0.29902194499294055,0
-1.7485666576423415,-0.10003879807789999,-0.43703413074530023,-0.7521271989959617,0.7084173101771394,0.7050981108765707,1.0600053974695236,-1.075290815159513,0.4549636429709446,-0.25699501483771664,0.10036912094288035,0.013997919497432823,0
-1.2788024809623102,-0.5287765041260087,-0.5640789361945142,-0.817466434429974,0.6195080349680802,0.6131614252883191,0.8880699702151558,-0.7737294429276225,0.648351591786189,0.40237014646005503,-0.23736436247033624,-0.34141369684628936,0
-0.9134303435445081,-0.786019127754874,-0.6784192610988093,-0.871915797291652,0.5894326445290465,0.5821301980778245,0.7505216284116614,-0.5852535852826909,0.8659130342033388,0.9229215895898746,-0.53357617367926,-0.6355048364831178,0
-0.7046462650200498,-0.014291256868278226,-0.9579178330870818,-0.9699246504426686,1.031107664678714,1.04130929441052,0.5785862011572935,-0.5287108279892114,0.9867805022128663,1.0270318782158383,-0.7485899322471623,-0.8386619925505199,0
-0.18268606870890394,0.3286989079702088,-1.0214402358116894,-0.8719157972916503,1.0881705665720387,1.1011764230059073,0.4754249448046728,-0.39677772763775926,1.1076479702223938,1.3393627440937306,-0.9336015918701152,-1.006524874834584,0
-0.07829402944667478,0.1572038255509653,-0.9325088719972401,-0.7956866892853038,0.9326138502808499,0.9382674245783604,0.37226368845205204,-0.321696361395598,1.1318214638242992,1.4082006944966896,-1.0310675521410557,-1.09237251364951,0
0.07829402944666898,0.41444644917982104,-1.123076080171063,-0.893695542436324,1.1673385107019632,1.1844405826975377,0.16594117574681053,-0.05783016069269378,1.1318214638242992,1.6858281308325946,-1.1866325205588453,-1.2256989053466454,0
0.18268606870889817,-0.35728142170676525,-1.300938807799963,-1.1223828664553632,1.1302462592804412,1.1453993828801303,-0.0059942515075583755,0.05525535389426522,1.1076479702223938,1.685828130832593,-1.2717844194421115,-1.2967541152716657,0
0.23488208834001276,-1.0432617513837392,-1.415279132704257,-1.29662082761273,1.0608697950167882,1.0725185210122772,-0.28052721240223694,0.0741029396587585,1.1801684510281103,1.5475833213456582,-1.4960561370574836,-1.4773847155638553,0
0.07829402944666898,-1.3862519162222264,-1.5296194576085493,-1.4708587887700948,1.1195076335912588,1.134106310389889,-0.5556238960092266,0.03640776812977221,1.2522926450534677,1.3040904058707259,-1.7215762555257779,-1.6494997998419227,0
0.18268606870889817,-1.9007371634799568,-1.593141860333157,-1.5688676419211132,1.0340230609967567,1.044364950627232,-0.7619464087144681,0.0741029396587585,1.3248131258591842,1.2693869763287378,-1.9026152461861638,-1.7807587990800402,0
0.5480582061267003,-1.7292420810607134,-1.5296194576085493,-1.4164094259084183,0.9484042288417669,0.9547620348355588,-1.0714301777723307,0.11179811118774478,1.3973336066649007,1.1305732581607861,-2.139514402544869,-1.9432250831419506,0
1.8362135708934464,2.499992845890464,-0.7982319510339068,1.765883996922303,1.920073113960156,2.085908682990024,2.4597640574678845,-0.7306745464624227,-1.0772958474470824,1.0088450894100323,1.5369352410069064,1.6148958264631879,0
