aX,aY,aZ,gX,gY,gZ,beat_change,beat
-0.403,-0.29600000000000004,-0.968,-7.987999999999999,1.585,11.402,None,3
-0.417,-0.29600000000000004,-0.965,-8.293,2.317,11.159,None,3
-0.42,-0.299,-0.958,-8.841000000000003,3.293,11.28,None,3
-0.423,-0.297,-0.948,-9.085,4.207,11.22,None,3
-0.43,-0.3,-0.944,-9.573,3.963,11.524,None,3
-0.44,-0.299,-0.928,-9.939,3.5980000000000003,11.768,None,3
-0.461,-0.293,-0.9,-11.037,5.305,11.768,None,3
-0.462,-0.28800000000000003,-0.8740000000000001,-11.098,8.232000000000001,11.707,None,3
-0.462,-0.287,-0.857,-10.61,10.122,11.951,None,3
-0.472,-0.285,-0.838,-10.061,10.732,12.195,None,3
-0.464,-0.277,-0.8240000000000001,-9.817,10.61,12.683,None,3
-0.469,-0.262,-0.8079999999999999,-9.695,9.878,13.049,None,3
-0.479,-0.26,-0.795,-8.841000000000003,8.902000000000003,13.537,None,3
-0.485,-0.26,-0.7859999999999999,-7.622000000000001,8.415,13.841,None,3
-0.4970000000000001,-0.271,-0.777,-6.768,8.354,14.146,None,3
-0.503,-0.282,-0.79,-6.341,7.744,14.329,None,3
-0.517,-0.292,-0.789,-6.037000000000001,5.792999999999998,14.817,None,3
-0.545,-0.28800000000000003,-0.7709999999999999,-5.976,4.4510000000000005,15.671,None,3
-0.561,-0.297,-0.753,-5.792999999999998,5.122000000000001,16.22,None,3
-0.573,-0.299,-0.746,-5.305,5.854,17.195,None,3
-0.5820000000000001,-0.308,-0.738,-4.329,6.037000000000001,18.354,None,3
-0.586,-0.31,-0.726,-4.4510000000000005,6.646,19.207,None,3
-0.595,-0.307,-0.7120000000000001,-4.268,7.0120000000000005,20.061,None,3
-0.602,-0.31,-0.688,-3.415,7.377999999999999,21.037,None,3
-0.608,-0.304,-0.6679999999999999,-2.5610000000000004,7.987999999999999,22.012,None,3
-0.604,-0.312,-0.647,-1.707,9.146,23.11,None,3
-0.596,-0.317,-0.632,-0.732,10.061,24.329,None,3
-0.594,-0.318,-0.621,0.6709999999999999,10.244000000000002,25.305,None,3
-0.5920000000000001,-0.324,-0.61,1.829,10.305,25.976,None,3
-0.5820000000000001,-0.329,-0.598,3.354,10.305,26.646,None,3
-0.5770000000000001,-0.341,-0.589,4.085,10.366,27.683000000000003,None,3
-0.579,-0.344,-0.569,4.756,11.22,28.415,None,3
-0.574,-0.345,-0.555,6.037000000000001,13.659,28.537,None,3
-0.5670000000000001,-0.349,-0.55,7.744,15.976,28.537,None,3
-0.562,-0.35600000000000004,-0.551,8.72,17.439,28.537,None,3
-0.552,-0.35600000000000004,-0.541,10.0,17.683,28.963,None,3
-0.55,-0.35700000000000004,-0.5329999999999999,11.402,16.22,29.573,None,3
-0.5579999999999999,-0.368,-0.527,12.805,14.329,30.061,None,3
-0.5670000000000001,-0.374,-0.518,14.085,13.049,30.244,None,3
-0.581,-0.378,-0.51,15.183,13.415,30.305,None,3
-0.589,-0.385,-0.506,16.463,14.146,30.305,None,3
-0.6,-0.384,-0.506,17.988,13.72,30.732,None,3
-0.618,-0.387,-0.503,19.451,12.927,31.098000000000006,None,3
-0.636,-0.388,-0.502,20.549,12.255999999999998,31.463,None,3
-0.6659999999999999,-0.389,-0.501,21.829,12.195,32.073,None,3
-0.696,-0.394,-0.493,23.171,12.866,32.378,None,3
-0.715,-0.396,-0.4920000000000001,24.268,13.72,32.927,None,3
-0.735,-0.393,-0.494,25.488000000000003,14.573,33.963,None,3
-0.7509999999999999,-0.393,-0.5,26.768,14.329,35.305,None,3
-0.778,-0.398,-0.493,27.622,14.146,36.463,None,3
-0.802,-0.393,-0.484,28.598000000000006,15.061,37.622,None,3
-0.82,-0.394,-0.481,30.122,15.976,38.72,None,3
-0.835,-0.402,-0.479,31.707,16.340999999999998,40.244,None,3
-0.852,-0.413,-0.485,33.11,17.195,42.073,None,3
-0.8640000000000001,-0.416,-0.484,34.024,17.927,43.902,None,3
-0.871,-0.413,-0.483,35.244,17.866,45.732,None,3
-0.884,-0.419,-0.485,36.22,17.5,47.5,None,3
-0.8959999999999999,-0.4270000000000001,-0.486,37.561,17.988,49.146,None,3
-0.909,-0.434,-0.4920000000000001,38.78,19.451,50.854,None,3
-0.92,-0.441,-0.495,39.756,20.671,52.56100000000001,None,3
-0.927,-0.455,-0.491,40.976000000000006,21.22,54.817,None,3
-0.937,-0.462,-0.502,42.195,21.89,56.768,None,3
-0.939,-0.47,-0.501,42.86600000000001,22.805,58.841,None,3
-0.94,-0.472,-0.5,43.72,23.354,60.915,None,3
-0.943,-0.477,-0.503,44.817,23.049,63.049,None,3
-0.95,-0.475,-0.503,45.976000000000006,22.744,65.305,None,3
-0.951,-0.478,-0.505,47.073,22.927,67.07300000000001,None,3
-0.958,-0.491,-0.512,48.232,23.537,68.96300000000001,None,3
-0.969,-0.503,-0.522,49.085,23.293000000000006,70.976,None,3
-0.972,-0.509,-0.525,50.06100000000001,22.561,73.476,None,3
-0.978,-0.513,-0.531,51.037,21.951,75.915,None,3
-0.986,-0.526,-0.534,51.82899999999999,21.585,78.232,None,3
-0.99,-0.532,-0.5329999999999999,52.43899999999999,22.317,80.671,None,3
-0.987,-0.5379999999999999,-0.528,52.927,23.171,83.171,None,3
-0.989,-0.534,-0.522,53.963,23.72,85.54899999999998,3beats_1,3
-0.984,-0.542,-0.524,55.0,24.451,88.11,None,3
-0.968,-0.547,-0.522,55.793,24.817,90.61,None,3
-0.964,-0.556,-0.521,56.585,24.634,93.049,None,3
-0.961,-0.565,-0.512,57.988,24.451,95.488,None,3
-0.941,-0.5579999999999999,-0.501,58.72,25.671,97.622,None,3
-0.922,-0.557,-0.507,60.183,24.939,99.695,None,3
-0.925,-0.57,-0.506,61.646,22.927,101.951,None,3
-0.922,-0.589,-0.507,62.86600000000001,22.866,103.902,None,3
-0.912,-0.608,-0.509,63.902,24.207,105.854,None,3
-0.893,-0.614,-0.505,64.817,24.512,108.11,None,3
-0.88,-0.624,-0.505,65.915,23.78,110.122,None,3
-0.87,-0.628,-0.5,66.95100000000001,22.866,111.646,None,3
-0.866,-0.635,-0.496,67.988,22.683000000000003,113.354,None,3
-0.86,-0.639,-0.487,69.085,22.317,115.122,None,3
-0.848,-0.647,-0.48,70.671,22.073,116.707,None,3
-0.84,-0.659,-0.478,72.195,22.195,118.293,None,3
-0.8370000000000001,-0.6709999999999999,-0.483,73.53699999999998,22.866,119.39,None,3
-0.8320000000000001,-0.68,-0.483,74.756,23.841,120.427,None,3
-0.835,-0.6890000000000001,-0.478,75.671,25.0,121.524,None,3
-0.838,-0.6940000000000001,-0.476,76.768,25.793000000000006,122.5,None,3
-0.843,-0.6990000000000001,-0.484,77.92699999999998,26.585,123.72,None,3
-0.847,-0.706,-0.486,79.329,27.561,125.0,None,3
-0.845,-0.715,-0.485,80.366,28.171,126.037,None,3
-0.8490000000000001,-0.716,-0.485,81.46300000000002,28.476,127.378,None,3
-0.841,-0.715,-0.485,82.62200000000001,28.354,128.78,None,3
-0.8490000000000001,-0.7140000000000001,-0.485,83.902,27.927,130.0,None,3
-0.856,-0.7070000000000001,-0.4920000000000001,85.488,27.378,131.22,None,3
-0.856,-0.71,-0.495,86.829,26.098000000000006,132.683,None,3
-0.872,-0.7170000000000001,-0.505,88.23200000000001,24.451,134.207,None,3
-0.8859999999999999,-0.718,-0.523,89.87799999999999,23.476,135.915,None,3
-0.902,-0.7240000000000001,-0.535,91.524,22.256,137.561,None,3
-0.908,-0.736,-0.547,92.927,20.549,139.57299999999998,None,3
-0.921,-0.752,-0.5660000000000001,94.268,18.902,141.585,None,3
-0.931,-0.759,-0.58,95.305,17.866,143.841,None,3
-0.936,-0.769,-0.599,96.22,17.744,146.159,None,3
-0.95,-0.7809999999999999,-0.619,97.195,17.866,148.35399999999996,None,3
-0.951,-0.7929999999999999,-0.634,97.927,18.232,150.305,None,3
-0.95,-0.807,-0.654,98.78,18.78,152.622,None,3
-0.945,-0.82,-0.674,99.573,18.537,155.366,None,3
-0.933,-0.8220000000000001,-0.688,100.366,18.659,157.92700000000005,None,3
-0.925,-0.8320000000000001,-0.693,100.793,19.695,160.0,None,3
-0.914,-0.841,-0.71,101.402,20.671,162.012,None,3
-0.904,-0.85,-0.728,102.195,21.22,164.268,None,3
-0.884,-0.865,-0.752,102.927,21.463,166.707,None,3
-0.865,-0.873,-0.777,103.537,21.22,169.146,None,3
-0.8390000000000001,-0.88,-0.7959999999999999,104.146,20.976,171.09799999999996,None,3
-0.813,-0.8859999999999999,-0.8270000000000001,104.451,20.793000000000006,172.866,None,3
-0.802,-0.899,-0.851,104.451,20.854,174.451,None,3
-0.7759999999999999,-0.908,-0.882,104.146,20.671,176.037,None,3
-0.763,-0.918,-0.905,104.268,20.366,177.56099999999995,None,3
-0.7509999999999999,-0.933,-0.918,103.902,20.427,179.207,None,3
-0.735,-0.94,-0.942,103.11,20.549,180.854,None,3
-0.72,-0.952,-0.953,102.378,21.768,182.073,None,3
-0.701,-0.955,-0.963,101.28,23.72,183.232,None,3
-0.6809999999999999,-0.958,-0.967,100.305,25.183000000000003,184.39,None,3
-0.659,-0.958,-0.974,99.573,25.793000000000006,185.549,None,3
-0.633,-0.947,-0.982,98.841,25.305,186.707,None,3
-0.61,-0.945,-0.976,98.171,24.39,188.171,None,3
-0.589,-0.944,-0.975,97.744,23.963,189.268,None,3
-0.565,-0.951,-0.981,97.195,23.963,190.427,None,3
-0.55,-0.944,-0.977,96.524,24.512,191.22,None,3
-0.525,-0.943,-0.978,95.854,25.244,192.012,None,3
-0.499,-0.942,-0.974,95.61,25.854,192.74400000000003,None,3
-0.479,-0.943,-0.972,95.061,25.732,193.476,None,3
-0.444,-0.941,-0.971,94.451,25.061,194.268,None,3
-0.425,-0.938,-0.966,93.902,24.512,194.939,None,3
-0.402,-0.94,-0.963,93.476,24.756,195.366,None,3
-0.374,-0.932,-0.958,92.988,25.915,195.427,None,3
-0.335,-0.936,-0.955,92.866,26.829,195.61,None,3
-0.299,-0.93,-0.957,92.622,26.707,195.854,None,3
-0.262,-0.926,-0.96,92.5,26.098000000000006,196.037,None,3
-0.222,-0.917,-0.963,92.195,24.878,196.159,None,3
-0.197,-0.915,-0.961,91.768,23.537,195.732,None,3
-0.16699999999999998,-0.914,-0.96,92.012,23.049,194.634,None,3
-0.138,-0.914,-0.969,92.683,22.012,194.573,None,3
-0.104,-0.917,-0.989,92.5,21.28,194.085,None,3
-0.062,-0.906,-0.995,91.829,20.061,193.293,None,3
-0.025,-0.894,-1.0,91.585,18.841,192.561,None,3
0.006999999999999999,-0.883,-1.007,91.768,17.378,191.22,None,3
0.033,-0.8759999999999999,-1.035,92.134,15.488,190.061,None,3
0.07200000000000001,-0.878,-1.055,92.195,13.963,188.902,None,3
0.108,-0.8759999999999999,-1.077,91.402,11.341,187.74400000000003,None,3
0.134,-0.868,-1.104,90.976,7.866,186.098,None,3
0.151,-0.8590000000000001,-1.128,90.976,4.756,184.512,None,3
0.16699999999999998,-0.8540000000000001,-1.155,90.732,4.4510000000000005,183.049,None,3
0.202,-0.851,-1.187,89.573,6.098,180.549,None,3
0.234,-0.8490000000000001,-1.225,88.476,6.341,177.92700000000005,None,3
0.258,-0.8370000000000001,-1.257,87.68299999999998,4.39,175.671,None,3
0.275,-0.826,-1.287,86.585,2.439,173.963,None,3
0.294,-0.8140000000000001,-1.318,85.0,1.829,171.585,None,3
0.315,-0.8079999999999999,-1.35,82.988,1.341,168.84099999999995,None,3
0.324,-0.7929999999999999,-1.362,80.732,1.037,166.09799999999996,None,3
0.342,-0.773,-1.379,78.902,3.049,162.988,None,3
0.364,-0.7609999999999999,-1.404,77.378,4.939,160.0,None,3
0.382,-0.754,-1.418,75.305,5.732,156.951,None,3
0.409,-0.736,-1.4369999999999998,72.683,6.402,153.841,None,3
0.417,-0.7190000000000001,-1.4480000000000002,70.305,5.244,150.61,None,3
0.415,-0.7,-1.455,67.866,3.902,147.5,None,3
0.417,-0.682,-1.449,65.61,3.78,144.634,None,3
0.417,-0.6609999999999999,-1.456,63.659,4.634,141.585,None,3
0.429,-0.655,-1.461,60.854,6.159,138.35399999999998,None,3
0.433,-0.643,-1.456,58.476000000000006,7.561,135.0,None,3
0.428,-0.633,-1.457,56.646,8.658999999999999,131.463,None,3
0.43,-0.616,-1.454,54.024,9.512,128.35399999999998,None,3
0.434,-0.601,-1.449,51.463,10.427,125.244,None,3
0.43,-0.588,-1.432,49.024,11.463,122.073,None,3
0.429,-0.574,-1.426,46.585,12.683,118.902,None,3
0.425,-0.557,-1.4069999999999998,44.451,14.268,115.549,None,3
0.417,-0.5429999999999999,-1.385,42.073,16.037,112.256,None,3
0.417,-0.531,-1.361,39.817,17.683,109.024,None,3
0.416,-0.515,-1.334,37.561,18.78,106.037,None,3
0.404,-0.5,-1.311,35.793,19.817,102.866,None,3
0.398,-0.483,-1.29,34.329,20.305,99.695,None,3
0.385,-0.478,-1.258,33.11,20.854,96.829,None,3
0.381,-0.466,-1.244,31.89,21.585,94.085,None,3
0.376,-0.456,-1.223,30.793000000000006,22.195,91.22,None,3
0.3670000000000001,-0.449,-1.208,29.512,22.378,88.29299999999998,None,3
0.35,-0.448,-1.1909999999999998,28.476,22.5,85.488,None,3
0.338,-0.444,-1.175,27.317,22.195,82.62200000000001,3beats_2,3
0.328,-0.436,-1.162,26.28,21.89,79.57300000000002,None,3
0.309,-0.431,-1.144,25.427,21.341,77.07300000000002,None,3
0.297,-0.415,-1.125,24.634,20.183,74.45100000000002,None,3
0.276,-0.409,-1.102,24.024,18.963,72.012,None,3
0.249,-0.399,-1.095,23.415,17.561,69.57300000000001,None,3
0.222,-0.385,-1.086,23.171,16.159000000000002,67.439,None,3
0.196,-0.379,-1.077,22.805,15.305,65.305,None,3
0.161,-0.38,-1.067,22.622,14.512,63.11,None,3
0.14,-0.379,-1.062,22.073,13.415,61.341,None,3
0.113,-0.379,-1.055,21.463,12.439,59.93899999999999,None,3
0.083,-0.375,-1.047,21.402,11.646,58.537,None,3
0.061,-0.3670000000000001,-1.046,21.037,11.22,57.317,None,3
0.042,-0.36,-1.047,20.671,11.28,56.037,None,3
0.025,-0.362,-1.043,20.305,11.28,54.756,None,3
0.008,-0.359,-1.041,19.878,10.854,53.598,None,3
-0.013,-0.35600000000000004,-1.035,19.39,10.061,52.86600000000001,None,3
-0.027000000000000003,-0.344,-1.033,19.024,8.78,52.13399999999999,None,3
-0.043,-0.336,-1.033,18.598,7.927,51.28,None,3
-0.056,-0.334,-1.029,18.476,7.561,50.244,None,3
-0.067,-0.334,-1.028,18.11,6.768,49.39,None,3
-0.075,-0.332,-1.029,17.927,5.61,48.841,None,3
-0.083,-0.331,-1.033,17.683,4.695,48.415,None,3
-0.097,-0.328,-1.036,17.378,4.207,47.744,None,3
-0.108,-0.33,-1.034,16.829,4.512,47.073,None,3
-0.109,-0.334,-1.036,16.22,5.305,45.976000000000006,None,3
-0.103,-0.335,-1.044,15.427,6.28,45.244,None,3
-0.103,-0.341,-1.042,14.939,6.89,44.39,None,3
-0.098,-0.339,-1.043,14.207,7.134,43.598,None,3
-0.099,-0.339,-1.045,13.659,7.927,42.317,None,3
-0.1,-0.34,-1.047,13.049,8.658999999999999,41.341,None,3
-0.106,-0.338,-1.044,12.073,9.146,40.305,None,3
-0.104,-0.336,-1.047,11.159,9.207,39.207,None,3
-0.104,-0.335,-1.036,10.671,9.573,38.171,None,3
-0.102,-0.335,-1.03,10.0,9.573,37.195,None,3
-0.104,-0.331,-1.03,9.268,9.329,35.976,None,3
-0.108,-0.331,-1.032,8.537,9.207,34.878,None,3
-0.117,-0.333,-1.02,7.683,9.573,33.841,None,3
-0.123,-0.331,-1.01,7.0120000000000005,9.939,32.683,None,3
-0.129,-0.331,-0.998,6.22,9.939,31.524,None,3
-0.13699999999999998,-0.324,-0.988,5.671,9.512,30.671,None,3
-0.14800000000000002,-0.315,-0.971,5.244,9.146,29.817,None,3
-0.154,-0.312,-0.964,4.695,8.78,28.963,None,3
-0.16,-0.31,-0.951,4.573,8.963,28.171,None,3
-0.166,-0.31,-0.941,4.207,9.39,27.256,None,3
-0.174,-0.314,-0.932,4.39,9.39,26.402,None,3
-0.181,-0.312,-0.926,4.329,9.146,25.671,None,3
-0.191,-0.309,-0.914,3.963,8.963,25.366,None,3
-0.188,-0.308,-0.91,3.72,8.78,24.39,None,3
-0.198,-0.305,-0.906,3.72,9.146,23.659,None,3
-0.207,-0.304,-0.895,3.293,9.085,23.049,None,3
-0.203,-0.305,-0.889,3.354,8.902000000000003,22.439,None,3
-0.207,-0.3,-0.883,3.537,8.78,21.829,None,3
-0.212,-0.29600000000000004,-0.877,3.5980000000000003,8.658999999999999,21.22,None,3
-0.215,-0.297,-0.8640000000000001,3.72,9.146,20.61,None,3
-0.222,-0.29100000000000004,-0.861,3.659,9.573,20.0,None,3
-0.217,-0.293,-0.865,3.841,9.939,19.512,None,3
-0.212,-0.293,-0.862,4.085,9.512,18.963,None,3
-0.211,-0.29,-0.865,4.024,9.451,18.232,None,3
-0.21,-0.28800000000000003,-0.87,4.329,9.329,17.378,None,3
-0.207,-0.28800000000000003,-0.87,4.268,9.146,16.524,3beats_3,3
-0.208,-0.284,-0.877,4.512,8.658999999999999,15.732,None,3
-0.213,-0.28600000000000003,-0.888,4.268,8.171,14.878,None,3
-0.217,-0.287,-0.885,4.146,8.232000000000001,14.085,None,3
-0.221,-0.285,-0.894,3.902,8.415,13.415,None,3
-0.229,-0.28600000000000003,-0.9,3.72,8.597999999999999,12.744000000000002,None,3
-0.228,-0.287,-0.91,3.1710000000000003,8.476,12.012,None,3
-0.233,-0.28300000000000003,-0.914,2.744,8.354,11.28,None,3
-0.247,-0.276,-0.913,2.439,8.415,10.366,None,3
-0.249,-0.273,-0.922,2.012,8.415,9.756,None,3
-0.258,-0.273,-0.915,1.402,8.476,9.146,None,3
-0.254,-0.269,-0.912,0.915,8.171,8.537,None,3
-0.265,-0.268,-0.912,0.5489999999999999,7.987999999999999,8.11,None,3
-0.271,-0.264,-0.898,0.305,8.11,7.439,None,3
-0.271,-0.26,-0.8959999999999999,0.122,8.537,6.646,None,3
-0.279,-0.261,-0.894,-0.244,8.476,6.037000000000001,None,3
-0.279,-0.266,-0.89,-0.183,7.866,5.488,None,3
-0.29100000000000004,-0.263,-0.885,-0.5489999999999999,6.707000000000002,5.061,None,3
-0.298,-0.259,-0.878,-0.7929999999999999,5.732,4.756,None,3
-0.304,-0.256,-0.87,-0.976,5.488,4.268,None,3
-0.314,-0.259,-0.855,-0.7929999999999999,5.3660000000000005,3.841,None,3
-0.322,-0.268,-0.85,-0.732,5.183,3.415,None,3
-0.332,-0.26,-0.8420000000000001,-0.915,4.878,3.11,None,3
-0.334,-0.261,-0.83,-0.915,4.878,2.866,None,3
-0.338,-0.263,-0.818,-0.6709999999999999,5.671,2.5,None,3
-0.345,-0.268,-0.816,-0.61,7.377999999999999,1.768,None,3
-0.345,-0.269,-0.8109999999999999,-0.488,7.866,1.402,None,3
-0.348,-0.261,-0.804,0.061,6.9510000000000005,1.159,None,3
-0.35100000000000003,-0.261,-0.7959999999999999,0.488,6.524,0.8540000000000001,None,3
-0.35,-0.257,-0.7829999999999999,0.732,5.792999999999998,0.61,None,3
-0.348,-0.254,-0.774,1.159,5.244,0.366,None,3
-0.354,-0.252,-0.77,2.012,4.39,0.0,None,3
-0.35600000000000004,-0.252,-0.78,2.378,3.659,-0.4270000000000001,None,3
-0.35700000000000004,-0.256,-0.7859999999999999,3.11,2.622,-0.5489999999999999,None,3
-0.369,-0.25,-0.7809999999999999,4.024,1.707,-0.915,None,3
-0.371,-0.254,-0.7909999999999999,4.512,0.976,-0.976,None,3
-0.381,-0.255,-0.807,4.939,0.488,-1.341,None,3
-0.38,-0.258,-0.8170000000000001,5.061,0.366,-1.585,None,3
-0.383,-0.261,-0.826,5.305,0.183,-1.829,None,3
-0.391,-0.263,-0.833,5.549,0.0,-2.134,None,3
-0.392,-0.256,-0.847,5.61,0.183,-2.378,None,3
-0.385,-0.25,-0.863,5.671,0.0,-2.622,None,3
-0.387,-0.251,-0.868,5.732,-0.61,-2.744,None,3
-0.393,-0.253,-0.879,5.671,-1.037,-3.1710000000000003,None,3
-0.396,-0.248,-0.895,5.732,-1.28,-3.4760000000000004,None,3
-0.396,-0.254,-0.904,5.61,-1.402,-3.72,None,3
-0.405,-0.259,-0.918,5.305,-1.341,-4.268,None,3
-0.412,-0.262,-0.933,5.0,-1.159,-4.573,None,3
-0.42,-0.264,-0.937,4.268,-1.341,-4.39,None,3
-0.4320000000000001,-0.267,-0.941,3.902,-1.22,-4.268,None,3
-0.4370000000000001,-0.268,-0.943,3.4760000000000004,-0.7929999999999999,-4.573,None,3
-0.441,-0.272,-0.947,2.866,-0.183,-4.573,None,3
-0.446,-0.269,-0.95,2.622,-0.244,-4.4510000000000005,None,3
-0.447,-0.27,-0.946,2.134,-0.305,-4.268,None,3
-0.45,-0.272,-0.943,1.951,-0.183,-4.39,None,3
-0.457,-0.267,-0.943,1.524,0.244,-4.207,None,3
-0.454,-0.268,-0.945,1.463,0.732,-4.024,None,3
-0.451,-0.271,-0.942,1.159,1.22,-4.024,None,3
-0.451,-0.278,-0.938,1.22,1.768,-3.902,None,3
-0.458,-0.282,-0.939,0.915,2.439,-3.902,None,3
-0.445,-0.28800000000000003,-0.938,0.366,2.5610000000000004,-3.902,None,3
-0.443,-0.29,-0.936,0.305,2.5610000000000004,-3.841,None,3
-0.435,-0.28800000000000003,-0.942,0.183,2.744,-3.415,None,3
-0.423,-0.293,-0.944,0.244,3.11,-3.4760000000000004,None,3
-0.416,-0.299,-0.95,0.488,3.415,-3.659,None,3
-0.405,-0.297,-0.957,0.183,3.293,-3.78,None,3
-0.394,-0.299,-0.964,0.122,2.439,-3.902,None,3
-0.384,-0.304,-0.967,-0.122,1.829,-4.024,None,3
-0.379,-0.309,-0.978,-0.4270000000000001,1.402,-4.39,None,3
-0.374,-0.309,-0.982,-0.732,1.463,-4.878,None,3
-0.369,-0.307,-1.0,-0.8540000000000001,1.524,-5.488,None,3
-0.355,-0.308,-1.016,-1.402,1.524,-6.098,None,3
-0.354,-0.31,-1.023,-2.195,1.524,-6.768,None,3
-0.353,-0.312,-1.028,-2.6830000000000003,1.707,-7.5,None,3
-0.35600000000000004,-0.312,-1.037,-3.659,1.951,-8.232000000000001,None,3
-0.35100000000000003,-0.314,-1.038,-4.268,2.195,-9.146,None,3
-0.358,-0.312,-1.039,-4.878,2.439,-9.695,None,3
-0.363,-0.313,-1.036,-5.792999999999998,2.622,-10.244000000000002,None,3
-0.37,-0.306,-1.038,-6.768,3.659,-11.28,None,3
-0.382,-0.309,-1.039,-7.683,4.817,-12.378,None,3
-0.386,-0.309,-1.037,-8.597999999999999,5.549,-12.805,None,3
-0.402,-0.307,-1.033,-9.573,5.549,-13.049,None,3
-0.405,-0.307,-1.024,-10.183,5.61,-13.415,None,3
-0.411,-0.303,-1.009,-11.037,5.976,-13.963,None,3
-0.423,-0.3,-1.002,-11.829,6.524,-14.39,None,3
-0.43,-0.301,-0.991,-12.255999999999998,6.646,-14.817,None,3
-0.441,-0.302,-0.977,-12.744000000000002,6.646,-14.939,None,3
-0.455,-0.3,-0.963,-13.293,6.768,-15.183,None,3
-0.473,-0.299,-0.952,-13.841,7.134,-15.061,None,3
-0.483,-0.29600000000000004,-0.938,-14.146,7.683,-15.0,None,3
-0.491,-0.295,-0.921,-14.39,8.11,-15.183,None,3
-0.495,-0.295,-0.908,-14.329,8.171,-15.061,None,3
-0.4970000000000001,-0.289,-0.892,-14.573,8.293,-15.0,None,3
-0.504,-0.287,-0.873,-14.817,8.537,-14.755999999999998,None,3
-0.51,-0.294,-0.867,-14.573,8.72,-14.573,None,3
-0.509,-0.3,-0.857,-14.512,8.537,-14.329,None,3
-0.51,-0.292,-0.845,-14.573,8.293,-14.085,None,3
-0.511,-0.287,-0.835,-14.268,7.561,-13.72,None,3
-0.508,-0.285,-0.828,-13.841,7.0120000000000005,-13.049,None,3
-0.503,-0.29,-0.82,-13.598,6.462999999999999,-12.988,None,3
-0.502,-0.28300000000000003,-0.8140000000000001,-13.171,5.671,-12.866,None,3
-0.505,-0.281,-0.809,-12.805,4.573,-12.683,None,3
-0.5,-0.28800000000000003,-0.805,-12.378,3.415,-12.439,None,3
-0.498,-0.287,-0.799,-11.646,2.317,-12.012,None,3
-0.504,-0.287,-0.7929999999999999,-11.646,1.707,-11.89,None,3
-0.502,-0.29,-0.7929999999999999,-11.524,1.585,-11.829,None,3
-0.499,-0.282,-0.7909999999999999,-10.61,1.463,-11.463,None,3
-0.493,-0.284,-0.789,-10.488,0.915,-11.22,None,3
-0.488,-0.28800000000000003,-0.7759999999999999,-10.244000000000002,0.4270000000000001,-11.098,None,3
-0.482,-0.285,-0.767,-9.695,0.4270000000000001,-11.098,None,3
-0.475,-0.28300000000000003,-0.772,-9.085,0.366,-10.793,None,3
-0.464,-0.282,-0.774,-8.658999999999999,0.244,-10.854,None,3
-0.461,-0.281,-0.772,-8.11,0.244,-10.793,None,3
-0.451,-0.279,-0.782,-7.439,0.122,-10.854,None,3
-0.443,-0.28600000000000003,-0.782,-6.646,-0.61,-11.159,None,3
-0.438,-0.281,-0.792,-6.098,-1.159,-11.463,None,3
-0.4320000000000001,-0.28300000000000003,-0.802,-5.671,-1.402,-11.707,None,3
-0.429,-0.292,-0.807,-5.549,-1.707,-12.012,None,3
-0.4270000000000001,-0.295,-0.8240000000000001,-5.671,-1.768,-12.439,None,3
-0.422,-0.29600000000000004,-0.8220000000000001,-5.671,-1.707,-12.866,3beats_1,3
-0.424,-0.29100000000000004,-0.8240000000000001,-5.549,-2.256,-13.11,None,3
-0.425,-0.293,-0.828,-5.488,-2.622,-13.476,None,3
-0.431,-0.29100000000000004,-0.826,-5.4270000000000005,-2.805,-13.902,None,3
-0.4270000000000001,-0.29,-0.83,-5.122000000000001,-2.927,-14.024,None,3
-0.425,-0.285,-0.8340000000000001,-4.878,-3.659,-14.39,None,3
-0.42,-0.28600000000000003,-0.8440000000000001,-4.4510000000000005,-4.817,-14.939,None,3
-0.4320000000000001,-0.289,-0.8590000000000001,-4.024,-6.159,-15.305,None,3
-0.441,-0.295,-0.882,-3.902,-7.5,-15.793,None,3
-0.456,-0.305,-0.901,-3.841,-8.78,-16.037,None,3
-0.471,-0.311,-0.919,-3.902,-9.939,-16.28,None,3
-0.487,-0.32,-0.936,-4.085,-10.427,-16.22,None,3
-0.504,-0.32299999999999995,-0.949,-4.695,-10.549,-16.28,None,3
-0.518,-0.322,-0.955,-5.61,-10.061,-16.340999999999998,None,3
-0.526,-0.327,-0.956,-6.22,-9.207,-16.22,None,3
-0.534,-0.328,-0.965,-6.829,-8.415,-16.159000000000002,None,3
-0.5429999999999999,-0.325,-0.966,-7.561,-7.622000000000001,-15.915,None,3
-0.55,-0.322,-0.96,-8.049,-6.585,-15.549,None,3
-0.5589999999999999,-0.318,-0.959,-8.293,-5.61,-15.183,None,3
-0.564,-0.319,-0.956,-8.658999999999999,-4.695,-14.939,None,3
-0.563,-0.313,-0.96,-9.268,-3.78,-14.451,None,3
-0.557,-0.311,-0.959,-9.695,-3.354,-14.024,None,3
-0.563,-0.311,-0.956,-9.878,-3.1710000000000003,-13.659,None,3
-0.561,-0.312,-0.954,-9.878,-3.049,-13.171,None,3
-0.564,-0.313,-0.961,-9.756,-3.232,-12.683,None,3
-0.568,-0.315,-0.967,-9.756,-3.659,-12.255999999999998,None,3
-0.5579999999999999,-0.319,-0.966,-10.061,-3.902,-11.768,None,3
-0.5579999999999999,-0.32299999999999995,-0.976,-10.305,-3.963,-11.341,None,3
