aX,aY,aZ,gX,gY,gZ
0.397,-0.812,0.543,-0.854,8.911,2.258
0.399,-0.798,0.540,-2.991,8.301,1.038
0.402,-0.786,0.549,-4.456,8.362,0.183
0.411,-0.776,0.563,-3.906,8.911,-0.488
0.417,-0.775,0.585,-3.174,9.338,-0.549
0.416,-0.786,0.600,-1.953,9.216,-0.610
0.422,-0.795,0.617,-1.282,8.667,-0.916
0.430,-0.814,0.626,0.061,7.935,-1.343
0.427,-0.831,0.633,0.244,6.958,-1.892
0.425,-0.857,0.635,-0.305,5.615,-2.502
0.422,-0.873,0.631,-1.526,4.028,-3.723
0.413,-0.870,0.612,-3.662,2.014,-5.249
0.408,-0.845,0.592,-5.737,0.793,-6.409
0.404,-0.808,0.574,-7.080,0.122,-7.690
0.399,-0.779,0.559,-7.812,-0.244,-8.667
0.395,-0.756,0.542,-7.751,-0.305,-8.789
0.391,-0.737,0.521,-7.141,-0.122,-8.850
0.389,-0.712,0.517,-7.324,0.183,-8.728
0.390,-0.694,0.504,-7.690,0.610,-8.240
0.392,-0.687,0.503,-6.653,1.343,-7.507
0.395,-0.675,0.501,-6.470,2.197,-6.531
0.399,-0.688,0.492,-4.944,2.869,-5.371
0.401,-0.707,0.493,-3.723,3.662,-4.395
0.409,-0.745,0.501,-2.197,4.761,-3.357
0.408,-0.782,0.499,-1.709,5.310,-2.869
0.411,-0.807,0.484,-2.136,5.554,-2.747
0.405,-0.821,0.492,-3.662,6.042,-3.479
0.404,-0.818,0.485,-4.395,6.409,-4.272
0.404,-0.804,0.480,-5.737,6.653,-5.493
0.413,-0.786,0.476,-6.165,7.019,-6.042
0.424,-0.776,0.465,-6.470,7.385,-6.104
0.437,-0.780,0.451,-5.798,7.629,-6.042
0.453,-0.798,0.433,-5.371,7.812,-5.859
0.462,-0.818,0.408,-6.104,8.301,-5.737
0.466,-0.834,0.381,-7.874,8.789,-6.165
0.464,-0.839,0.343,-9.155,9.460,-6.653
0.460,-0.837,0.306,-10.193,10.681,-7.629
0.465,-0.834,0.265,-11.475,12.329,-8.606
0.466,-0.831,0.237,-12.817,14.832,-9.521
0.479,-0.827,0.223,-13.550,17.883,-10.010
0.497,-0.838,0.224,-14.038,21.606,-10.925
0.510,-0.849,0.228,-15.137,25.208,-11.658
0.520,-0.865,0.236,-16.541,27.893,-12.695
0.533,-0.884,0.246,-17.700,30.273,-13.977
0.541,-0.896,0.252,-20.264,32.349,-15.442
0.534,-0.890,0.251,-23.804,33.691,-17.334
0.540,-0.882,0.247,-25.513,35.095,-19.409
0.542,-0.868,0.234,-27.405,36.499,-21.362
0.543,-0.853,0.214,-29.358,38.086,-22.827
0.550,-0.842,0.196,-30.518,39.978,-24.292
0.556,-0.836,0.178,-31.677,42.175,-25.452
0.567,-0.849,0.176,-30.579,44.922,-26.367
0.588,-0.890,0.140,-27.710,48.218,-27.344
0.606,-0.944,0.148,-28.748,51.392,-29.053
0.629,-0.991,0.123,-29.480,54.993,-31.677
0.629,-1.001,0.115,-35.156,57.800,-35.645
0.636,-0.974,0.112,-40.527,60.791,-40.466
0.642,-0.914,0.122,-46.814,64.148,-45.105
0.641,-0.854,0.133,-51.025,67.322,-49.011
0.652,-0.792,0.144,-53.040,70.435,-51.758
0.665,-0.728,0.136,-54.688,73.303,-54.077
0.677,-0.655,0.112,-55.420,75.684,-55.847
0.689,-0.584,0.109,-55.298,79.041,-56.519
0.718,-0.543,0.081,-53.589,82.397,-56.152
0.726,-0.509,0.088,-55.237,85.693,-54.932
0.741,-0.520,0.059,-52.185,89.844,-52.368
0.748,-0.565,0.030,-50.049,93.872,-49.988
0.761,-0.635,-0.019,-48.462,97.717,-48.157
0.776,-0.693,-0.070,-47.058,102.539,-48.218
0.812,-0.735,-0.128,-47.058,108.521,-49.683
0.840,-0.738,-0.142,-51.697,114.807,-52.368
0.883,-0.701,-0.154,-55.969,121.887,-55.237
0.919,-0.623,-0.116,-60.852,129.944,-58.350
0.950,-0.554,-0.036,-63.965,137.268,-59.814
0.976,-0.521,0.043,-63.416,143.860,-59.631
1.004,-0.533,0.082,-58.838,148.682,-58.411
1.020,-0.562,0.118,-52.673,152.161,-58.044
1.031,-0.576,0.144,-51.331,156.189,-58.411
1.048,-0.585,0.172,-52.490,159.973,-58.899
1.062,-0.576,0.209,-54.321,162.781,-60.242
1.071,-0.536,0.236,-55.481,165.100,-61.584
1.080,-0.487,0.288,-57.007,167.725,-63.293
1.093,-0.440,0.378,-56.580,170.349,-63.538
1.103,-0.421,0.468,-49.927,173.035,-62.744
1.118,-0.485,0.633,-46.936,175.049,-60.730
1.141,-0.575,0.783,-42.603,174.500,-58.472
1.136,-0.657,0.870,-41.260,169.983,-59.082
1.141,-0.702,0.904,-40.405,164.246,-61.951
1.139,-0.709,0.925,-43.518,158.752,-65.369
1.129,-0.669,0.959,-51.086,153.503,-68.665
1.117,-0.632,1.003,-54.871,148.682,-70.984
1.097,-0.587,1.103,-59.082,144.104,-72.632
1.057,-0.580,1.146,-60.120,136.841,-72.876
1.032,-0.582,1.120,-56.885,128.723,-73.608
0.999,-0.540,1.084,-56.396,120.850,-74.524
0.966,-0.538,1.023,-55.237,114.136,-74.646
0.954,-0.566,1.022,-55.725,109.070,-74.158
0.887,-0.462,1.023,-60.059,103.577,-73.364
0.894,-0.419,0.998,-62.134,97.473,-70.435
0.852,-0.454,1.011,-52.734,92.407,-71.289
0.826,-0.547,1.040,-43.335,84.412,-69.946
0.812,-0.562,1.040,-52.551,80.261,-69.031
0.789,-0.589,1.012,-54.688,75.073,-69.031
0.768,-0.580,0.968,-55.542,69.824,-68.909
0.747,-0.477,0.931,-59.326,65.674,-68.481
0.700,-0.351,0.906,-62.256,61.890,-66.956
0.663,-0.230,0.915,-63.110,57.617,-64.026
0.619,-0.158,0.903,-61.157,51.514,-59.509
0.578,-0.181,0.866,-56.519,47.180,-54.749
0.553,-0.244,0.766,-48.889,44.922,-49.438
0.529,-0.272,0.712,-44.556,41.870,-44.861
0.503,-0.292,0.751,-47.607,39.185,-40.100
0.483,-0.286,0.843,-50.659,37.170,-36.255
0.464,-0.297,0.928,-50.537,34.546,-32.593
0.460,-0.278,1.022,-49.072,32.410,-29.541
0.455,-0.294,1.130,-47.363,28.503,-25.818
0.445,-0.304,1.204,-45.654,23.010,-22.644
0.431,-0.351,1.209,-40.833,15.869,-19.348
0.433,-0.383,1.180,-34.912,8.240,-16.846
0.416,-0.445,1.060,-30.579,1.709,-14.954
0.427,-0.560,0.950,-25.391,-2.686,-13.611
0.418,-0.570,0.809,-20.203,-6.409,-13.306
0.420,-0.620,0.697,-18.555,-8.911,-12.451
0.414,-0.575,0.635,-17.639,-9.399,-12.756
0.417,-0.548,0.562,-16.418,-9.216,-11.963
0.429,-0.568,0.594,-17.944,-8.057,-11.230
0.422,-0.489,0.627,-17.639,-7.446,-9.766
0.427,-0.455,0.675,-17.212,-7.324,-7.507
0.433,-0.487,0.694,-14.343,-8.789,-5.554
0.416,-0.479,0.627,-8.057,-10.254,-3.845
0.425,-0.573,0.557,-2.136,-10.437,-0.854
0.411,-0.603,0.508,0.000,-11.230,0.427
0.417,-0.594,0.521,-1.343,-11.108,2.930
0.399,-0.566,0.504,-2.869,-11.475,3.906
0.412,-0.542,0.518,-2.991,-10.681,5.066
0.414,-0.559,0.510,-2.258,-10.254,7.019
0.426,-0.588,0.499,-0.488,-9.888,8.911
0.436,-0.634,0.459,2.747,-9.521,10.315
0.451,-0.678,0.438,4.578,-8.545,11.108
0.464,-0.713,0.432,3.357,-7.507,11.841
0.468,-0.745,0.400,3.662,-7.019,11.963
0.465,-0.771,0.370,3.967,-6.714,12.085
0.466,-0.780,0.344,3.357,-5.676,11.902
0.464,-0.780,0.343,2.136,-4.089,11.292
0.466,-0.785,0.365,1.038,-2.075,10.681
0.476,-0.795,0.397,1.282,-0.305,10.620
0.486,-0.805,0.427,2.319,0.977,9.827
0.490,-0.798,0.457,1.953,1.526,8.606
0.495,-0.793,0.491,0.122,1.770,7.751
0.501,-0.787,0.525,-1.404,1.831,6.897
0.501,-0.799,0.535,-2.014,0.916,6.409
0.498,-0.821,0.504,-0.549,-0.732,6.104
0.493,-0.833,0.464,0.427,-1.648,5.249
0.488,-0.827,0.432,-0.732,-2.075,4.211
0.488,-0.807,0.416,-1.953,-1.526,3.052
0.489,-0.782,0.426,-2.747,-0.366,2.136
0.500,-0.783,0.456,-2.441,1.587,1.770
0.504,-0.778,0.496,-2.197,2.991,1.099
0.504,-0.765,0.528,-1.892,3.723,0.000
0.501,-0.748,0.559,-1.709,3.662,-0.732
0.500,-0.737,0.587,-1.282,3.601,-1.282
0.499,-0.733,0.604,-0.610,2.808,-1.526
0.492,-0.731,0.604,0.305,1.709,-1.587
0.496,-0.750,0.590,1.709,0.244,-1.038
0.492,-0.757,0.565,1.892,-1.770,-0.916
0.491,-0.748,0.537,1.099,-3.235,-1.038
0.494,-0.732,0.522,0.488,-3.906,-1.221
0.491,-0.716,0.517,-0.244,-4.150,-0.977
0.491,-0.714,0.521,0.427,-3.845,-0.488
0.488,-0.714,0.529,1.160,-3.723,0.000
0.491,-0.712,0.533,2.197,-3.601,0.000
0.494,-0.704,0.540,2.380,-3.479,0.000
0.498,-0.698,0.542,2.869,-3.662,0.244
0.501,-0.692,0.544,2.686,-3.967,0.671
0.496,-0.695,0.514,3.174,-4.639,1.404
0.500,-0.702,0.503,5.005,-4.700,2.136
0.501,-0.735,0.500,5.554,-4.761,3.540
0.503,-0.761,0.510,6.714,-4.272,4.272
0.505,-0.788,0.525,7.507,-4.272,4.333
0.505,-0.806,0.538,7.629,-4.333,3.601
0.507,-0.812,0.562,7.019,-4.517,2.686
0.507,-0.820,0.592,6.714,-4.639,1.770
0.513,-0.839,0.630,7.385,-4.944,0.610
0.519,-0.865,0.651,7.812,-5.859,-0.305
0.516,-0.868,0.659,8.362,-7.629,-2.014
0.523,-0.873,0.676,10.376,-8.850,-3.723
0.523,-0.895,0.687,12.024,-10.010,-4.700
0.527,-0.906,0.703,13.000,-11.597,-5.737
0.521,-0.918,0.707,12.878,-13.611,-6.836
0.532,-0.925,0.718,13.550,-15.442,-8.545
0.538,-0.925,0.742,16.052,-16.907,-10.437
0.531,-0.962,0.830,19.714,-17.456,-11.353
0.583,-1.066,0.924,26.001,-18.311,-11.902
0.506,-1.091,0.929,26.672,-23.804,-15.503
0.552,-1.145,0.974,24.963,-28.076,-18.982
0.515,-1.096,0.891,20.508,-34.973,-25.085
0.510,-1.047,0.863,12.451,-40.100,-29.663
0.497,-0.995,0.801,11.414,-43.396,-32.837
0.495,-0.936,0.763,11.169,-45.959,-35.095
0.494,-0.899,0.743,12.817,-47.119,-36.194
0.479,-0.863,0.724,13.611,-48.462,-36.987
0.467,-0.848,0.734,15.137,-48.828,-37.170
0.464,-0.849,0.743,17.944,-49.500,-37.170
0.433,-0.833,0.786,21.240,-49.744,-37.170
0.420,-0.876,0.830,24.597,-50.476,-36.255
0.421,-0.892,0.844,29.297,-52.551,-36.499
0.413,-0.926,0.835,33.203,-55.115,-37.048
0.406,-0.979,0.813,41.626,-57.007,-37.720
0.436,-1.078,0.879,46.631,-56.763,-37.476
0.437,-1.166,0.886,48.340,-59.509,-39.673
0.448,-1.194,0.915,47.363,-62.439,-43.945
0.445,-1.168,0.911,43.518,-66.284,-49.744
0.443,-1.106,0.910,37.415,-70.984,-55.359
0.425,-1.007,0.888,32.776,-75.134,-59.875
0.439,-0.928,0.895,30.029,-78.186,-61.768
0.431,-0.883,0.854,29.663,-82.458,-61.462
0.427,-0.863,0.804,32.166,-85.999,-60.364
0.422,-0.905,0.769,36.926,-87.830,-58.594
0.427,-0.994,0.751,41.260,-89.050,-56.519
0.425,-1.076,0.732,42.419,-91.064,-56.213
0.412,-1.135,0.685,42.969,-93.750,-57.922
0.408,-1.152,0.623,42.419,-95.764,-61.340
0.397,-1.107,0.574,35.461,-97.473,-65.002
0.385,-1.060,0.579,26.733,-98.694,-68.176
0.380,-1.012,0.585,21.545,-99.915,-69.397
0.360,-0.973,0.565,20.935,-101.624,-69.824
0.344,-0.946,0.529,24.170,-102.966,-69.702
0.340,-0.937,0.481,25.940,-103.760,-69.153
0.316,-0.958,0.427,26.489,-104.248,-67.993
0.318,-0.998,0.445,28.442,-102.173,-67.017
0.317,-1.026,0.486,28.320,-100.281,-66.528
0.304,-1.076,0.506,29.236,-100.586,-67.383
0.297,-1.113,0.528,30.762,-100.464,-68.970
0.297,-1.132,0.551,31.555,-100.891,-71.106
0.294,-1.158,0.566,32.471,-101.440,-73.669
0.300,-1.150,0.564,31.067,-103.088,-77.087
0.273,-1.114,0.536,29.114,-105.896,-81.787
0.248,-1.089,0.476,28.503,-108.093,-85.754
0.248,-1.065,0.431,27.832,-108.521,-89.111
0.253,-1.077,0.439,25.879,-108.704,-91.858
0.241,-1.146,0.404,26.917,-109.558,-96.313
0.246,-1.077,0.329,26.367,-108.704,-99.976
0.226,-0.985,0.287,20.752,-108.154,-102.783
0.196,-0.950,0.247,18.799,-108.276,-105.408
0.173,-0.916,0.213,20.447,-106.323,-106.750
0.139,-0.872,0.144,22.827,-105.042,-107.849
0.107,-0.813,0.096,23.499,-102.295,-108.826
0.072,-0.747,0.036,22.400,-99.670,-109.314
0.033,-0.670,-0.010,18.127,-96.985,-109.253
-0.012,-0.562,-0.064,12.939,-94.849,-109.436
-0.074,-0.486,-0.108,7.507,-92.407,-108.704
-0.102,-0.418,-0.094,1.221,-88.379,-106.567
-0.158,-0.333,-0.083,-2.930,-85.205,-103.333
-0.199,-0.292,-0.093,-4.089,-82.397,-99.182
-0.249,-0.202,-0.091,-8.667,-80.078,-93.750
-0.279,-0.190,-0.126,-10.681,-77.881,-87.036
-0.321,-0.115,-0.154,-13.550,-76.050,-80.566
-0.373,-0.084,-0.218,-15.747,-74.341,-72.388
-0.414,-0.052,-0.296,-18.188,-71.777,-64.575
-0.460,-0.046,-0.373,-18.982,-68.481,-55.969
-0.507,-0.050,-0.423,-17.517,-62.805,-47.424
-0.531,-0.080,-0.453,-13.489,-55.908,-38.696
-0.553,-0.125,-0.479,-6.836,-48.096,-30.212
-0.570,-0.171,-0.488,-1.953,-40.283,-22.583
-0.580,-0.215,-0.478,1.587,-31.921,-16.113
-0.576,-0.240,-0.432,1.343,-24.231,-9.949
-0.569,-0.279,-0.383,1.770,-17.273,-4.822
-0.559,-0.324,-0.336,5.432,-11.353,0.366
-0.553,-0.362,-0.300,6.897,-6.836,5.127
-0.550,-0.409,-0.254,7.019,-2.625,9.583
-0.543,-0.456,-0.198,7.446,1.831,13.489
-0.544,-0.501,-0.131,6.714,5.432,16.846
-0.525,-0.541,-0.059,6.470,8.545,19.714
-0.519,-0.579,0.011,6.775,10.864,21.851
-0.502,-0.620,0.084,7.324,12.329,24.048
-0.494,-0.654,0.139,6.592,12.634,25.330
-0.493,-0.677,0.192,3.418,11.597,25.818
-0.491,-0.690,0.206,-0.305,9.827,26.123
-0.490,-0.693,0.198,-3.540,7.690,25.940
-0.501,-0.706,0.195,-7.690,6.226,25.940
-0.502,-0.726,0.196,-9.399,5.676,26.123
-0.507,-0.742,0.217,-9.399,5.920,26.733
-0.498,-0.782,0.261,-4.944,7.080,27.649
-0.477,-0.813,0.289,0.793,7.874,28.564
-0.483,-0.884,0.339,7.019,7.996,28.748
-0.469,-0.926,0.347,9.888,7.141,28.137
-0.485,-0.908,0.354,2.991,4.089,25.513
-0.481,-0.932,0.363,0.488,2.380,24.109
-0.491,-0.912,0.348,-6.104,-0.488,21.667
-0.492,-0.885,0.333,-11.108,-2.808,19.775
-0.493,-0.861,0.320,-13.428,-4.456,18.433
-0.481,-0.879,0.327,-11.536,-4.883,18.555
-0.467,-0.909,0.318,-7.751,-5.371,19.531
-0.465,-0.968,0.299,-3.296,-5.798,19.775
-0.452,-1.025,0.303,1.160,-5.432,19.653
-0.453,-1.067,0.285,3.967,-5.676,18.677
-0.464,-1.070,0.266,3.845,-6.409,16.296
-0.470,-1.068,0.257,1.953,-6.714,13.794
-0.481,-1.052,0.238,0.305,-7.202,11.292
-0.490,-1.025,0.215,-0.549,-7.202,8.606
-0.494,-1.003,0.189,-1.648,-6.958,6.287
-0.501,-0.985,0.164,-2.808,-6.531,4.272
-0.502,-0.953,0.154,-5.310,-5.859,2.319
-0.508,-0.914,0.147,-7.568,-4.944,1.404
-0.509,-0.870,0.145,-8.484,-4.211,1.160
-0.511,-0.843,0.148,-7.080,-2.869,1.160
-0.509,-0.839,0.164,-3.052,-1.038,2.197
-0.502,-0.847,0.174,0.854,0.549,3.601
-0.498,-0.854,0.177,3.235,1.526,4.211
-0.500,-0.847,0.184,3.174,2.075,4.089
-0.495,-0.824,0.192,1.465,2.441,3.906
-0.493,-0.795,0.194,-0.549,2.258,3.235
-0.497,-0.768,0.203,-2.625,2.075,3.113
-0.493,-0.747,0.215,-3.174,2.197,3.784
-0.491,-0.731,0.235,-1.648,2.747,5.005
-0.486,-0.724,0.260,0.183,3.296,6.531
-0.486,-0.741,0.288,2.380,3.479,8.789
-0.480,-0.763,0.302,4.089,2.808,10.437
-0.483,-0.783,0.297,4.639,1.709,11.597
-0.479,-0.796,0.292,3.418,0.305,12.268
-0.477,-0.798,0.277,0.610,-1.221,12.634
-0.475,-0.794,0.253,-2.075,-2.991,12.695
-0.475,-0.788,0.223,-3.540,-4.089,12.939
-0.474,-0.783,0.199,-4.089,-4.272,13.245
-0.470,-0.789,0.184,-4.028,-4.150,14.160
-0.467,-0.794,0.180,-3.784,-3.113,14.893
-0.465,-0.803,0.190,-2.808,-1.831,16.113
-0.458,-0.817,0.203,-2.075,-0.732,17.029
-0.460,-0.830,0.216,-1.648,-0.061,17.822
-0.457,-0.834,0.224,-1.648,0.427,17.883
-0.458,-0.823,0.235,-2.319,0.671,17.700
-0.466,-0.801,0.242,-3.784,0.427,17.090
-0.467,-0.761,0.262,-5.005,0.549,16.541
-0.467,-0.725,0.292,-5.249,0.671,16.724
-0.461,-0.693,0.323,-5.310,0.732,17.639
-0.454,-0.660,0.347,-5.127,0.244,18.738
-0.457,-0.627,0.376,-4.761,-0.488,20.447
-0.446,-0.615,0.410,-3.723,-1.038,22.766
-0.446,-0.604,0.427,-2.747,-2.380,25.085
-0.445,-0.594,0.431,-1.831,-4.028,27.344
-0.443,-0.578,0.422,-1.709,-5.798,29.297
-0.434,-0.551,0.411,-2.625,-7.629,30.945
-0.429,-0.516,0.400,-5.249,-9.399,32.532
-0.420,-0.478,0.395,-8.606,-10.986,34.851
-0.412,-0.438,0.385,-11.719,-12.329,37.842
-0.401,-0.397,0.376,-14.282,-13.672,41.443
-0.397,-0.377,0.366,-14.343,-14.526,45.654
-0.389,-0.334,0.365,-13.489,-14.648,50.415
-0.384,-0.322,0.384,-17.761,-14.954,55.359
-0.371,-0.312,0.398,-14.648,-14.954,61.340
-0.356,-0.328,0.410,-12.329,-15.137,67.017
-0.328,-0.342,0.429,-10.132,-15.442,72.754
-0.301,-0.355,0.446,-9.033,-16.296,77.637
-0.275,-0.370,0.460,-9.338,-18.066,82.275
-0.234,-0.377,0.472,-10.437,-20.264,86.975
-0.213,-0.404,0.451,-12.573,-23.254,91.492
-0.172,-0.462,0.479,-13.733,-25.818,96.008
-0.179,-0.458,0.438,-15.991,-28.320,100.830
-0.130,-0.544,0.453,-12.695,-26.978,106.262
-0.117,-0.623,0.435,-11.597,-27.954,110.596
-0.083,-0.668,0.440,-12.329,-28.442,113.464
-0.065,-0.719,0.448,-12.207,-30.334,113.647
-0.026,-0.721,0.452,-12.756,-31.372,113.159
-0.001,-0.708,0.452,-15.625,-32.959,113.159
0.026,-0.705,0.449,-17.273,-34.729,113.892
0.048,-0.692,0.433,-18.188,-36.072,115.173
0.067,-0.687,0.417,-17.822,-36.987,117.065
0.096,-0.715,0.404,-16.357,-37.476,119.751
0.131,-0.769,0.405,-13.672,-36.987,122.437
0.162,-0.823,0.416,-11.597,-36.499,124.634
0.194,-0.879,0.431,-9.888,-36.377,125.671
0.227,-0.928,0.428,-7.935,-36.865,125.732
0.239,-0.938,0.419,-8.240,-38.086,124.084
0.247,-0.910,0.423,-10.681,-39.063,121.521
0.260,-0.885,0.436,-13.855,-39.856,120.056
0.270,-0.812,0.460,-17.151,-40.283,119.080
0.298,-0.746,0.484,-18.494,-41.199,118.896
0.332,-0.686,0.501,-17.761,-42.358,120.300
0.401,-0.698,0.536,-12.329,-42.480,123.840
0.449,-0.751,0.545,-5.737,-43.213,128.235
0.492,-0.865,0.545,-0.732,-45.471,132.080
0.541,-1.005,0.504,5.371,-47.058,134.827
0.555,-1.096,0.490,5.920,-48.889,134.033
0.579,-1.206,0.475,9.155,-50.537,132.324
0.569,-1.206,0.468,1.099,-52.856,128.174
0.571,-1.228,0.450,-1.038,-55.298,123.474
0.584,-1.223,0.443,-3.723,-57.129,119.751
0.605,-1.235,0.454,-4.150,-58.228,117.126
0.629,-1.285,0.434,-2.563,-59.509,115.112
0.652,-1.352,0.399,-1.282,-61.340,112.671
0.670,-1.396,0.349,-0.793,-62.500,109.009
0.683,-1.429,0.295,-2.380,-63.538,104.797
0.691,-1.441,0.261,-5.798,-63.599,99.854
0.692,-1.434,0.244,-9.949,-62.866,94.788
0.694,-1.425,0.237,-12.146,-61.646,90.332
0.684,-1.423,0.228,-14.343,-60.669,86.060
0.666,-1.420,0.206,-15.686,-59.998,82.031
0.643,-1.435,0.191,-16.785,-58.777,78.003
0.629,-1.455,0.174,-16.907,-56.885,74.036
0.615,-1.473,0.151,-15.808,-54.749,69.336
0.612,-1.455,0.139,-15.320,-52.734,63.477
0.611,-1.429,0.135,-14.954,-50.415,58.105
0.618,-1.394,0.142,-14.404,-48.035,53.223
0.616,-1.344,0.160,-14.832,-45.898,48.584
0.613,-1.302,0.175,-14.343,-44.189,44.800
0.604,-1.283,0.179,-13.306,-42.786,41.748
0.588,-1.266,0.163,-12.817,-41.992,38.696
0.567,-1.246,0.147,-13.977,-41.077,35.339
0.554,-1.217,0.137,-15.869,-39.612,32.043
0.544,-1.212,0.134,-16.968,-37.964,29.663
0.541,-1.196,0.122,-15.930,-35.828,27.222
0.539,-1.197,0.116,-15.442,-33.203,25.208
0.536,-1.211,0.097,-13.794,-31.128,22.766
0.526,-1.206,0.090,-13.428,-27.893,19.836
0.520,-1.203,0.104,-12.817,-24.170,17.273
0.509,-1.221,0.123,-11.108,-20.325,14.893
0.496,-1.232,0.133,-10.071,-17.029,12.207
0.475,-1.233,0.152,-10.132,-14.282,8.362
0.456,-1.211,0.174,-10.071,-11.719,4.456
0.438,-1.174,0.193,-10.132,-8.911,0.916
0.425,-1.131,0.218,-9.521,-6.714,-2.625
0.416,-1.090,0.242,-9.460,-4.639,-5.188
0.410,-1.047,0.272,-8.606,-2.686,-6.531
0.406,-1.011,0.292,-7.202,-0.916,-8.057
0.407,-0.976,0.315,-5.798,0.793,-9.460
0.406,-0.952,0.368,-6.409,1.587,-10.376
0.388,-0.950,0.382,-4.883,2.441,-10.986
0.376,-0.891,0.353,-6.226,3.235,-10.742
0.376,-0.898,0.355,-3.479,4.333,-10.742
0.361,-0.924,0.357,-1.282,3.723,-11.780
0.352,-0.892,0.349,-4.333,4.272,-12.329
0.345,-0.863,0.359,-7.080,5.127,-12.512
0.338,-0.834,0.382,-9.521,6.104,-12.634
0.338,-0.807,0.409,-9.766,7.080,-12.512
0.332,-0.776,0.435,-8.972,7.690,-12.024
0.336,-0.759,0.468,-8.118,8.667,-11.780
0.332,-0.740,0.497,-5.432,9.338,-11.108
0.331,-0.718,0.518,-3.601,9.033,-10.315
0.331,-0.715,0.536,-2.136,8.179,-8.911
0.332,-0.711,0.542,-1.526,7.019,-7.568
0.327,-0.709,0.551,-1.465,5.371,-6.287
0.333,-0.712,0.538,0.671,3.845,-5.005
0.328,-0.717,0.521,1.343,2.136,-3.418
0.320,-0.734,0.502,1.526,1.038,-1.892
0.327,-0.751,0.489,1.343,0.427,-0.305
0.328,-0.774,0.480,2.075,0.305,0.916
0.338,-0.821,0.479,2.136,0.366,2.258
0.338,-0.862,0.466,2.014,0.183,2.625
0.339,-0.895,0.467,1.587,0.183,2.258
0.346,-0.926,0.474,2.258,0.366,1.465
0.354,-0.942,0.484,1.587,0.671,0.305
0.351,-0.939,0.487,0.366,-0.183,-1.282
0.354,-0.925,0.485,-0.732,-1.221,-2.808
0.352,-0.907,0.475,-1.404,-2.136,-4.089
0.348,-0.896,0.459,-1.892,-2.991,-4.883
0.355,-0.876,0.438,-2.502,-3.662,-5.615
0.339,-0.854,0.427,-3.479,-4.150,-5.981
0.339,-0.832,0.416,-4.272,-3.967,-6.042
0.333,-0.815,0.406,-4.944,-3.418,-5.920
0.333,-0.799,0.397,-4.395,-2.625,-5.737
0.332,-0.785,0.389,-4.150,-1.831,-5.493
0.331,-0.770,0.391,-3.906,-1.038,-5.066
0.328,-0.752,0.399,-4.089,-0.305,-4.211
0.328,-0.741,0.410,-4.028,0.427,-2.808
0.329,-0.749,0.409,-3.174,0.732,-1.160
0.328,-0.768,0.401,-2.197,0.854,-0.061
0.331,-0.790,0.382,-2.258,0.671,0.854
0.335,-0.813,0.362,-1.953,0.732,1.526
0.341,-0.842,0.346,-2.136,1.343,1.892
0.343,-0.864,0.330,-3.357,2.014,1.953
0.346,-0.870,0.320,-4.883,3.174,1.526
0.350,-0.862,0.322,-6.653,4.333,0.793
0.358,-0.845,0.323,-8.484,5.676,0.244
0.364,-0.819,0.324,-9.705,6.653,-0.183
0.378,-0.807,0.324,-10.620,7.507,0.000
0.386,-0.791,0.320,-11.963,8.057,0.671
0.404,-0.794,0.305,-12.756,8.423,1.648
0.423,-0.805,0.282,-13.184,8.911,2.625
0.440,-0.831,0.248,-13.855,9.399,3.601
0.461,-0.859,0.207,-15.015,10.193,4.150
0.478,-0.879,0.165,-18.127,11.414,4.211
0.492,-0.897,0.123,-21.240,13.000,4.211
0.508,-0.914,0.098,-23.499,15.686,3.601
0.518,-0.950,0.046,-25.879,18.677,3.113
0.534,-0.973,0.012,-28.137,21.973,2.075
0.557,-0.988,-0.006,-33.020,26.184,0.122
0.585,-0.958,0.014,-39.124,30.823,-2.014
0.619,-0.983,0.039,-46.936,34.363,-3.052
0.616,-0.948,0.075,-51.880,38.269,-5.005
0.629,-0.972,0.098,-52.795,39.795,-5.737
0.640,-1.014,0.118,-55.725,42.236,-6.897
0.648,-1.014,0.111,-58.044,43.396,-9.521
0.609,-1.027,0.082,-60.120,44.189,-13.306
0.606,-1.017,0.052,-64.453,46.509,-17.090
0.603,-1.016,0.031,-67.871,50.354,-21.118
0.615,-0.973,0.014,-70.068,54.932,-25.391
0.632,-0.920,-0.002,-74.829,59.509,-29.541
0.645,-0.826,0.039,-78.491,63.660,-33.325
0.681,-0.795,0.058,-77.026,69.153,-35.034
0.697,-0.762,0.093,-76.172,73.730,-35.645
0.703,-0.796,0.124,-75.195,77.393,-35.950
0.721,-0.829,0.126,-70.984,80.139,-36.743
0.695,-0.920,0.116,-67.749,82.397,-38.391
0.707,-0.959,0.085,-65.918,85.571,-42.053
0.707,-0.985,0.055,-69.031,89.294,-46.997
0.723,-0.932,0.044,-72.754,93.445,-53.162
0.751,-0.849,0.064,-76.233,98.755,-59.448
0.780,-0.735,0.102,-80.750,104.065,-64.148
0.809,-0.649,0.148,-83.618,108.582,-66.833
0.824,-0.589,0.196,-81.726,112.366,-67.810
0.837,-0.611,0.208,-74.951,115.234,-66.895
0.853,-0.654,0.197,-68.420,117.920,-66.528
0.861,-0.718,0.177,-61.462,120.911,-67.017
0.864,-0.774,0.163,-58.655,124.756,-69.031
0.876,-0.800,0.187,-57.556,129.517,-72.266
0.895,-0.785,0.236,-57.739,134.705,-76.294
