aX,aY,aZ,gX,gY,gZ
-0.445,-0.118,-0.994,-7.683,21.707,56.707
-0.455,-0.118,-0.977,-6.951,21.524,57.866
-0.466,-0.118,-0.976,-6.402,20.976,59.024
-0.471,-0.114,-0.962,-5.793,20.61,59.939
-0.473,-0.11,-0.955,-5.488,20.488,60.549
-0.467,-0.112,-0.945,-4.878,20.366,61.159
-0.47,-0.103,-0.932,-4.451,20.549,61.829
-0.467,-0.099,-0.937,-4.085,20.976,62.378
-0.458,-0.098,-0.943,-3.659,21.341,63.171
-0.461,-0.109,-0.931,-3.78,22.195,64.085
-0.471,-0.116,-0.919,-3.78,23.415,64.634
-0.467,-0.127,-0.921,-3.659,25.061,65.122
-0.458,-0.13,-0.924,-3.72,26.402,65.793
-0.462,-0.132,-0.926,-3.902,27.195,66.402
-0.454,-0.133,-0.929,-3.963,28.049,67.073
-0.441,-0.131,-0.929,-4.024,28.78,67.805
-0.437,-0.135,-0.934,-4.146,30.061,68.415
-0.429,-0.139,-0.935,-3.902,31.22,69.207
-0.426,-0.136,-0.943,-4.024,31.89,70.244
-0.426,-0.142,-0.95,-4.146,32.256,71.402
-0.429,-0.147,-0.952,-3.598,32.317,72.683
-0.43,-0.15,-0.961,-3.476,32.073,73.841
-0.431,-0.154,-0.965,-3.354,31.89,75.183
-0.43,-0.16,-0.96,-3.293,31.585,76.707
-0.434,-0.164,-0.968,-3.354,31.098,78.293
-0.438,-0.166,-0.967,-3.354,29.939,80
-0.442,-0.158,-0.971,-3.293,28.598,81.707
-0.447,-0.157,-0.977,-3.232,27.256,83.293
-0.455,-0.161,-0.97,-2.866,25.61,85.061
-0.462,-0.161,-0.967,-2.256,23.902,86.768
-0.472,-0.156,-0.958,-1.951,22.378,88.293
-0.483,-0.162,-0.962,-1.951,21.159,89.634
-0.484,-0.161,-0.958,-1.89,21.463,90.488
-0.493,-0.156,-0.958,-1.951,22.073,91.89
-0.503,-0.16,-0.955,-2.134,22.134,93.415
-0.51,-0.17,-0.951,-1.951,21.585,95.305
-0.515,-0.173,-0.947,-2.073,20.976,97.378
-0.518,-0.179,-0.951,-2.256,21.159,99.146
-0.523,-0.181,-0.954,-2.012,21.829,100.488
-0.522,-0.179,-0.951,-1.951,22.561,102.317
-0.523,-0.184,-0.948,-1.646,23.293,104.146
-0.521,-0.182,-0.946,-1.402,23.841,105.61
-0.516,-0.178,-0.947,-1.341,24.39,107.134
-0.522,-0.176,-0.955,-1.341,25.305,108.902
-0.521,-0.179,-0.961,-0.854,26.524,110.488
-0.528,-0.186,-0.958,-0.549,28.232,112.012
-0.537,-0.191,-0.957,-0.671,30.427,113.598
-0.543,-0.202,-0.957,-0.183,32.5,115.183
-0.551,-0.21,-0.961,0.366,34.573,116.768
-0.555,-0.208,-0.954,0.854,36.646,118.537
-0.561,-0.21,-0.949,1.707,38.354,119.939
-0.562,-0.216,-0.941,2.012,39.756,121.646
-0.568,-0.216,-0.938,2.744,40.793,123.232
-0.562,-0.218,-0.937,3.11,42.256,124.878
-0.56,-0.217,-0.93,3.354,43.598,126.646
-0.561,-0.221,-0.926,3.78,44.939,127.988
-0.558,-0.225,-0.922,4.207,46.463,129.268
-0.556,-0.229,-0.916,4.573,47.622,130.427
-0.555,-0.234,-0.908,4.756,48.963,131.524
-0.557,-0.231,-0.897,5.305,50,132.561
-0.547,-0.231,-0.895,5.671,50.061,133.476
-0.539,-0.23,-0.887,6.28,49.817,134.085
-0.53,-0.238,-0.882,7.012,49.451,134.512
-0.522,-0.241,-0.881,7.439,48.841,135.366
-0.506,-0.251,-0.879,7.744,47.5,135.61
-0.497,-0.258,-0.884,8.049,45.732,135.793
-0.482,-0.26,-0.874,7.927,44.451,136.28
-0.463,-0.259,-0.87,7.927,43.78,136.768
-0.449,-0.263,-0.87,7.622,43.293,137.317
-0.427,-0.27,-0.864,7.805,42.256,137.866
-0.409,-0.271,-0.856,7.805,40.549,138.354
-0.38,-0.266,-0.859,7.805,38.476,138.841
-0.358,-0.262,-0.862,7.744,35.732,139.085
-0.33,-0.263,-0.869,7.927,33.476,139.329
-0.297,-0.262,-0.871,8.293,31.89,139.756
-0.269,-0.264,-0.879,8.537,30.549,140.244
-0.251,-0.261,-0.886,8.78,28.963,141.28
-0.232,-0.264,-0.895,8.659,27.317,142.073
-0.217,-0.268,-0.903,8.78,25.976,143.049
-0.205,-0.27,-0.901,8.476,25.488,143.902
-0.202,-0.275,-0.908,7.988,25.61,144.756
-0.192,-0.273,-0.91,7.683,25.976,145.366
-0.183,-0.287,-0.918,6.768,26.951,146.341
-0.174,-0.278,-0.919,5.976,28.293,147.012
-0.16,-0.276,-0.927,5.366,30,147.744
-0.156,-0.27,-0.937,4.756,32.439,148.537
-0.152,-0.269,-0.938,3.902,34.939,149.146
-0.162,-0.267,-0.945,3.476,37.561,149.634
-0.163,-0.273,-0.953,2.622,40.061,150.061
-0.167,-0.278,-0.962,1.585,42.012,150.488
-0.166,-0.283,-0.975,1.098,43.537,150.915
-0.169,-0.288,-0.991,0.671,45.488,151.22
-0.171,-0.294,-0.999,0.122,48.171,151.402
-0.164,-0.296,-1.012,-0.549,51.22,151.22
-0.162,-0.297,-1.02,-1.22,54.085,150.976
-0.155,-0.307,-1.027,-1.951,56.463,150.244
-0.148,-0.313,-1.027,-2.683,57.439,149.512
-0.137,-0.319,-1.034,-2.866,57.073,149.207
-0.128,-0.321,-1.034,-3.232,56.159,148.537
-0.112,-0.322,-1.037,-3.537,55.061,147.866
-0.095,-0.318,-1.041,-3.415,54.268,147.073
-0.074,-0.317,-1.039,-3.476,54.268,146.22
-0.05,-0.326,-1.039,-3.232,55.305,145.244
-0.025,-0.325,-1.037,-3.598,55.976,144.512
0.001,-0.325,-1.029,-3.841,53.963,144.634
0.021,-0.322,-1.022,-3.841,51.159,144.817
0.043,-0.319,-1.019,-3.78,48.72,144.573
0.071,-0.318,-1.01,-3.78,46.463,143.841
0.095,-0.314,-1.001,-4.207,44.085,143.11
0.127,-0.31,-0.997,-4.39,41.829,142.622
0.148,-0.307,-0.985,-4.329,39.451,142.317
0.168,-0.289,-0.979,-4.146,37.378,142.073
0.187,-0.279,-0.971,-4.207,35.61,141.829
0.201,-0.274,-0.966,-4.024,34.329,141.524
0.2,-0.269,-0.96,-3.537,32.988,140.915
0.195,-0.275,-0.945,-3.415,31.524,140.427
0.197,-0.281,-0.933,-2.866,30.122,139.939
0.211,-0.276,-0.934,-2.378,28.72,139.329
0.222,-0.262,-0.933,-1.89,27.317,138.415
0.229,-0.256,-0.93,-1.646,26.341,137.744
0.243,-0.263,-0.923,-1.524,25.427,137.073
0.257,-0.264,-0.92,-1.402,24.573,136.402
0.255,-0.264,-0.915,-1.524,23.963,135.366
0.262,-0.256,-0.906,-1.22,23.841,134.329
0.271,-0.249,-0.897,-1.463,23.598,133.232
0.275,-0.244,-0.896,-1.524,23.415,132.195
0.28,-0.239,-0.892,-1.341,24.085,131.22
0.289,-0.244,-0.889,-1.341,25.061,130
0.302,-0.243,-0.886,-1.341,25.793,128.78
0.31,-0.245,-0.88,-1.463,26.341,127.805
0.327,-0.238,-0.888,-1.463,26.89,126.707
0.334,-0.236,-0.899,-1.951,27.622,125.671
0.346,-0.234,-0.905,-2.317,28.415,124.695
0.356,-0.233,-0.919,-2.744,29.329,123.537
0.364,-0.241,-0.927,-3.171,30.549,122.5
0.375,-0.25,-0.925,-3.78,31.951,121.585
0.384,-0.251,-0.926,-4.329,33.11,120.671
0.397,-0.247,-0.938,-5.122,34.329,119.878
0.403,-0.239,-0.948,-5.793,35.488,118.659
0.403,-0.23,-0.95,-6.768,36.829,117.5
0.406,-0.226,-0.96,-7.561,37.988,116.585
0.408,-0.225,-0.969,-8.476,38.415,115.915
0.41,-0.225,-0.981,-9.085,38.537,114.939
0.412,-0.227,-0.998,-9.512,37.988,114.146
0.414,-0.229,-1.002,-10,37.317,113.049
0.413,-0.231,-1.013,-10.427,36.159,111.951
0.415,-0.228,-1.02,-10.793,34.695,110.549
0.417,-0.233,-1.032,-11.22,33.049,109.329
0.424,-0.232,-1.037,-11.585,30.915,108.171
0.427,-0.235,-1.04,-12.012,28.72,106.829
0.431,-0.239,-1.04,-12.195,26.402,105.305
0.442,-0.239,-1.041,-12.195,23.354,103.537
0.445,-0.232,-1.042,-12.317,20.244,101.951
0.452,-0.228,-1.039,-12.195,16.951,100.305
0.46,-0.226,-1.043,-12.317,12.988,98.72
0.473,-0.228,-1.037,-12.134,9.024,97.683
0.487,-0.222,-1.032,-12.073,6.402,96.341
0.503,-0.216,-1.032,-11.585,4.939,94.634
0.518,-0.213,-1.028,-11.463,3.902,93.171
0.538,-0.208,-1.026,-11.829,3.415,91.829
0.556,-0.208,-1.024,-12.073,2.683,90.427
0.57,-0.204,-1.024,-12.256,1.707,89.207
0.577,-0.196,-1.026,-12.195,1.402,87.866
0.588,-0.187,-1.016,-12.134,1.829,86.585
0.599,-0.177,-1.022,-12.439,3.11,85.488
0.604,-0.169,-1.019,-12.683,5.183,84.024
0.616,-0.163,-1.007,-12.805,7.439,83.11
0.616,-0.157,-1,-12.866,9.207,82.134
0.618,-0.159,-0.99,-13.11,10.61,81.402
0.606,-0.156,-0.981,-13.232,12.317,80.549
0.591,-0.149,-0.99,-13.476,13.659,79.695
0.581,-0.148,-0.994,-13.659,14.878,78.963
0.566,-0.153,-1.004,-13.537,16.22,78.354
0.564,-0.151,-1.018,-13.476,18.049,77.561
0.558,-0.155,-1.027,-13.598,19.817,76.707
0.542,-0.155,-1.029,-13.415,21.585,75.671
0.531,-0.148,-1.039,-13.78,24.024,74.817
0.521,-0.142,-1.034,-13.78,25.793,74.146
0.504,-0.146,-1.036,-14.146,27.012,73.354
0.496,-0.148,-1.03,-14.695,28.293,72.439
0.494,-0.146,-1.033,-14.756,28.963,71.22
0.49,-0.146,-1.024,-15,28.963,70.183
0.481,-0.143,-1.021,-15.183,29.146,69.146
0.481,-0.141,-1.023,-15.061,28.598,67.988
0.475,-0.131,-1.019,-15.122,27.5,66.829
0.472,-0.131,-1.015,-14.878,25.854,65.793
0.465,-0.133,-1.016,-14.817,23.78,64.451
0.461,-0.128,-1.017,-14.573,21.463,63.354
0.466,-0.129,-1.021,-14.207,19.39,62.256
0.468,-0.134,-1.021,-14.085,17.134,61.098
0.465,-0.138,-1.023,-13.598,14.512,59.695
0.48,-0.137,-1.021,-13.598,11.768,58.659
0.501,-0.134,-1.006,-13.415,8.659,57.561
0.516,-0.126,-1,-13.598,5.671,56.28
0.533,-0.119,-0.993,-13.841,2.866,55.366
0.538,-0.112,-0.983,-14.024,0.854,54.268
0.551,-0.105,-0.978,-14.085,-0.793,53.11
0.554,-0.105,-0.973,-13.902,-2.012,51.951
0.568,-0.101,-0.968,-13.659,-2.744,50.61
0.572,-0.105,-0.966,-13.11,-2.744,49.207
0.575,-0.098,-0.966,-13.232,-2.866,47.744
0.578,-0.086,-0.961,-13.232,-2.805,46.707
0.586,-0.086,-0.957,-13.293,-2.744,46.159
0.59,-0.086,-0.965,-13.537,-2.195,45.488
0.595,-0.083,-0.97,-13.72,-1.768,44.756
0.6,-0.084,-0.966,-13.659,-0.61,43.78
0.598,-0.084,-0.969,-13.232,1.098,42.5
0.593,-0.084,-0.977,-12.988,1.89,41.524
0.581,-0.086,-0.989,-13.598,2.317,41.22
0.567,-0.076,-1,-14.024,0.305,41.22
0.561,-0.075,-1.002,-13.902,-0.488,40.366
0.545,-0.067,-1.01,-13.232,2.012,38.841
0.538,-0.054,-0.994,-13.049,4.329,37.439
0.54,-0.061,-0.973,-12.744,5.305,36.585
0.529,-0.057,-0.979,-12.622,5.976,35.671
0.516,-0.057,-0.972,-12.683,5.915,34.939
0.498,-0.062,-0.972,-12.988,5.61,34.39
0.496,-0.072,-0.975,-13.11,5.793,33.841
0.48,-0.071,-0.979,-13.232,6.341,33.171
0.489,-0.06,-0.965,-13.293,6.646,32.256
0.51,-0.055,-0.937,-13.293,6.098,31.646
0.508,-0.065,-0.942,-12.744,5.244,30.671
0.522,-0.07,-0.967,-11.829,4.512,29.512
0.512,-0.055,-0.957,-11.341,4.512,28.049
0.505,-0.054,-0.94,-11.646,3.476,27.439
0.504,-0.047,-0.938,-11.037,0.671,26.829
0.521,-0.052,-0.934,-10.427,-0.244,25.915
0.537,-0.054,-0.912,-10.488,-0.61,24.878
0.544,-0.053,-0.912,-10.122,-1.22,24.024
0.547,-0.055,-0.914,-10.244,-1.28,23.476
0.534,-0.063,-0.924,-10.244,-0.488,22.866
0.533,-0.058,-0.925,-10,-1.707,22.256
0.522,-0.057,-0.934,-10,-0.732,21.463
0.514,-0.054,-0.938,-10.61,-0.671,21.159
0.496,-0.05,-0.952,-9.451,-1.159,20.183
0.503,-0.035,-0.957,-7.927,-0.122,18.537
0.512,-0.023,-0.929,-7.622,3.171,17.134
0.505,-0.034,-0.927,-7.134,3.78,16.524
0.506,-0.029,-0.942,-6.951,1.22,16.463
0.495,-0.023,-0.926,-6.768,1.829,15.61
0.483,-0.033,-0.916,-6.22,1.707,15.244
0.477,-0.026,-0.926,-6.037,0.183,15.183
0.477,-0.037,-0.901,-5.854,0,14.512
0.452,-0.042,-0.915,-6.098,-0.183,13.841
0.461,-0.029,-0.92,-6.28,-1.22,13.293
0.455,-0.027,-0.899,-6.098,-2.866,12.866
0.441,-0.031,-0.921,-5.488,-4.024,12.012
0.413,-0.023,-0.963,-5.244,-4.146,11.037
0.434,0.001,-0.919,-4.634,-4.024,10.305
0.445,-0.008,-0.875,-3.659,-5.671,9.451
0.445,-0.018,-0.897,-3.537,-4.756,8.171
0.472,-0.017,-0.883,-3.171,-3.232,6.829
0.461,-0.023,-0.867,-3.232,-2.988,6.098
0.474,-0.033,-0.887,-3.537,-2.744,5.549
0.477,-0.037,-0.902,-3.659,-2.439,4.878
0.467,-0.032,-0.899,-4.024,-2.317,4.085
0.469,-0.033,-0.902,-4.451,-1.585,3.537
0.466,-0.028,-0.921,-4.451,-0.671,2.439
0.459,-0.022,-0.948,-4.512,0,1.646
0.45,-0.011,-0.944,-4.512,-0.122,1.098
0.449,-0.017,-0.931,-4.573,-0.671,0.488
0.443,-0.016,-0.951,-4.512,-1.463,-0.244
0.454,-0.011,-0.946,-4.329,-2.683,-0.61
0.437,-0.008,-0.926,-4.207,-3.659,-1.159
0.445,-0.012,-0.924,-3.963,-4.207,-1.768
0.459,-0.015,-0.918,-3.841,-4.634,-2.012
0.456,-0.019,-0.916,-3.78,-5.122,-2.256
0.457,-0.025,-0.916,-3.841,-5.915,-2.5
0.452,-0.025,-0.924,-3.963,-6.402,-2.683
0.442,-0.021,-0.929,-3.841,-6.402,-2.805
0.437,-0.02,-0.939,-3.598,-5.427,-2.866
0.43,-0.023,-0.95,-3.354,-4.024,-3.171
0.431,-0.02,-0.95,-3.171,-2.988,-3.415
0.43,-0.019,-0.953,-2.744,-1.524,-3.598
0.421,-0.011,-0.956,-2.439,-0.732,-3.72
0.408,-0.012,-0.951,-2.073,-0.366,-3.78
0.4,-0.004,-0.946,-1.89,0,-3.841
0.385,-0.001,-0.943,-1.341,0,-3.902
0.367,-0.006,-0.94,-0.976,0.122,-3.963
0.347,-0.009,-0.944,-0.244,0.488,-3.963
0.335,-0.011,-0.943,0.488,0.488,-4.207
0.319,-0.011,-0.95,0.854,0.488,-4.268
0.304,-0.007,-0.944,1.524,0.244,-4.329
0.298,-0.012,-0.926,2.195,-0.488,-4.207
0.289,-0.012,-0.922,3.049,-1.22,-4.39
0.289,-0.012,-0.913,3.72,-1.89,-4.573
0.287,-0.01,-0.905,4.39,-1.951,-4.939
0.298,-0.005,-0.896,5.122,-2.012,-5.183
0.303,-0.008,-0.889,5.427,-2.256,-5.488
0.3,-0.004,-0.88,5.854,-2.5,-5.549
0.301,-0.006,-0.884,6.22,-2.805,-5.671
0.294,-0.004,-0.89,6.707,-3.232,-5.671
0.288,-0.003,-0.891,6.707,-3.598,-6.098
0.287,-0.003,-0.886,7.134,-3.963,-6.402
0.283,-0.006,-0.886,7.317,-4.451,-6.646
0.285,-0.004,-0.886,7.195,-5.183,-6.951
0.289,-0.005,-0.884,6.951,-6.22,-7.317
0.295,0,-0.888,7.073,-7.012,-7.805
0.293,0.002,-0.896,7.195,-7.012,-8.293
0.293,0.006,-0.908,6.951,-6.585,-8.78
0.289,-0.002,-0.916,6.646,-7.012,-9.268
0.285,-0.007,-0.917,6.28,-7.012,-9.634
0.285,-0.009,-0.927,5.854,-6.402,-10.305
0.288,-0.004,-0.939,5.549,-6.037,-10.915
0.29,-0.007,-0.953,5.488,-6.037,-11.829
0.29,-0.005,-0.969,4.878,-6.098,-12.378
0.302,0,-0.974,4.146,-5.854,-12.866
0.31,-0.003,-0.981,3.841,-5.549,-13.415
0.313,-0.012,-0.991,3.415,-5.488,-13.78
0.324,-0.012,-1.004,3.049,-5.671,-14.085
0.327,-0.009,-1.005,2.988,-6.037,-14.39
0.341,-0.004,-1.003,2.683,-6.402,-14.817
0.344,-0.006,-1.006,2.256,-6.951,-15.122
0.352,-0.002,-1.016,2.256,-7.378,-15.427
0.355,-0.004,-1.015,2.439,-6.829,-16.098
0.35,-0.013,-1.028,2.683,-6.22,-16.341
0.349,-0.019,-1.03,2.561,-5.793,-16.463
0.347,-0.016,-1.046,2.439,-5.61,-16.341
0.35,-0.006,-1.042,2.622,-5.915,-16.402
0.345,-0.01,-1.036,2.927,-5.244,-16.341
0.344,-0.009,-1.036,2.805,-4.207,-16.159
0.335,-0.01,-1.033,2.805,-2.378,-16.28
0.322,-0.011,-1.041,2.866,-0.122,-16.28
0.318,-0.009,-1.042,3.293,1.585,-16.28
0.311,-0.008,-1.038,3.72,2.622,-16.159
0.301,-0.004,-1.037,4.024,3.963,-16.098
0.293,-0.003,-1.035,4.451,4.878,-16.22
0.279,-0.002,-1.024,4.329,5.305,-16.159
0.278,-0.004,-1.006,4.024,5.793,-16.098
0.27,-0.006,-1.008,3.963,5.915,-16.037
0.258,-0.007,-1.02,4.146,6.463,-15.976
0.25,-0.008,-1.017,3.72,7.683,-16.098
0.246,-0.012,-1.014,3.537,8.537,-16.159
0.236,-0.019,-1.021,3.293,8.415,-16.341
0.226,-0.018,-1.026,2.5,8.415,-16.646
0.219,-0.02,-1.032,2.134,8.171,-16.829
0.215,-0.015,-1.039,1.89,7.378,-17.195
0.228,-0.01,-1.043,1.22,6.707,-17.439
0.232,-0.008,-1.039,0.305,6.463,-17.927
0.244,-0.006,-1.052,-0.366,5.488,-18.293
0.259,-0.01,-1.055,-1.037,4.146,-18.598
0.254,-0.012,-1.075,-1.463,2.744,-19.085
0.25,-0.013,-1.096,-2.378,1.646,-19.207
0.258,-0.013,-1.104,-3.293,0.671,-19.695
0.268,-0.01,-1.107,-4.146,-0.366,-20.305
0.271,-0.007,-1.127,-4.878,-1.159,-20.854
0.281,-0.01,-1.142,-5.366,-2.012,-21.402
0.292,-0.009,-1.151,-6.22,-3.476,-21.89
0.3,-0.009,-1.162,-7.195,-4.878,-22.195
0.309,-0.006,-1.173,-7.927,-5.732,-22.744
0.314,-0.009,-1.184,-8.841,-5.732,-23.476
0.319,-0.008,-1.193,-9.634,-5.61,-24.207
0.33,-0.014,-1.197,-10.305,-5.61,-24.756
0.335,-0.017,-1.206,-11.098,-5.549,-25.061
0.343,-0.013,-1.21,-11.829,-5.61,-25.427
0.35,-0.01,-1.213,-12.744,-5.488,-25.854
0.345,-0.011,-1.232,-13.537,-4.756,-26.402
0.348,-0.014,-1.242,-14.329,-3.963,-26.707
0.342,-0.019,-1.248,-14.695,-2.866,-27.073
0.344,-0.014,-1.255,-15.305,-1.707,-27.561
0.343,-0.015,-1.259,-15.671,-1.037,-27.683
0.348,-0.016,-1.262,-16.341,-0.427,-27.927
0.346,-0.017,-1.271,-17.012,0.732,-28.293
0.34,-0.021,-1.28,-17.744,1.951,-28.537
0.33,-0.018,-1.278,-18.659,3.11,-28.78
0.331,-0.013,-1.287,-19.39,4.024,-29.146
0.332,-0.003,-1.292,-20,4.39,-29.39
0.331,0,-1.294,-20.915,4.695,-29.573
0.324,0,-1.297,-21.707,4.634,-29.939
0.313,0.005,-1.304,-22.683,4.512,-30.183
0.312,0.011,-1.3,-23.232,3.841,-30.793
0.315,0.017,-1.299,-23.902,3.293,-31.341
0.319,0.019,-1.306,-24.451,3.293,-32.073
0.317,0.027,-1.3,-25.061,3.171,-32.866
0.317,0.023,-1.311,-25.915,2.927,-33.476
0.318,0.022,-1.324,-26.768,2.561,-34.146
0.321,0.02,-1.331,-27.927,1.89,-35
0.325,0.015,-1.34,-29.146,1.524,-35.976
0.328,0.018,-1.346,-30.183,1.28,-36.829
0.338,0.022,-1.346,-31.402,0.732,-37.622
0.352,0.028,-1.349,-32.866,-0.061,-38.476
0.365,0.034,-1.356,-34.329,-0.854,-39.329
0.383,0.035,-1.352,-35.671,-1.524,-40
0.394,0.045,-1.362,-37.317,-2.378,-40.793
0.407,0.044,-1.368,-38.537,-3.293,-41.707
0.415,0.047,-1.376,-39.39,-4.207,-42.439
0.416,0.056,-1.391,-40.366,-5.061,-43.232
0.417,0.054,-1.4,-41.341,-6.098,-43.963
0.424,0.054,-1.405,-42.378,-6.707,-44.451
0.431,0.051,-1.413,-43.476,-7.195,-45.183
0.433,0.054,-1.424,-44.451,-7.439,-45.793
0.437,0.055,-1.432,-45.183,-7.5,-46.524
0.442,0.058,-1.433,-45.671,-6.89,-47.012
0.451,0.056,-1.436,-46.402,-6.22,-47.5
0.446,0.059,-1.438,-46.89,-6.098,-48.11
0.448,0.067,-1.434,-47.256,-6.341,-48.476
0.447,0.071,-1.425,-47.927,-6.341,-48.902
0.444,0.073,-1.426,-48.537,-5.854,-49.451
0.44,0.083,-1.418,-49.573,-5.366,-50.061
0.436,0.084,-1.414,-50.244,-4.756,-50.671
0.429,0.094,-1.416,-51.341,-3.659,-51.28
0.43,0.094,-1.415,-52.683,-2.561,-51.951
0.418,0.104,-1.407,-53.598,-1.585,-52.683
0.415,0.106,-1.405,-54.695,-0.549,-53.537
0.408,0.107,-1.403,-55.549,0.122,-54.268
0.395,0.106,-1.402,-56.402,0.061,-55.244
0.393,0.114,-1.397,-57.256,-0.061,-56.402
0.393,0.114,-1.397,-58.415,-0.488,-57.622
0.399,0.117,-1.398,-59.512,-1.22,-58.902
0.407,0.125,-1.402,-60.488,-2.134,-60.244
0.408,0.125,-1.401,-61.707,-3.415,-61.829
0.414,0.122,-1.403,-62.805,-4.756,-63.293
0.417,0.116,-1.402,-63.963,-6.524,-64.756
0.42,0.116,-1.405,-65.061,-8.841,-66.341
0.431,0.119,-1.407,-66.28,-10.915,-67.805
0.441,0.116,-1.412,-67.012,-12.805,-69.207
0.445,0.121,-1.405,-67.683,-14.207,-70.915
0.455,0.119,-1.403,-68.415,-15.427,-72.317
0.473,0.113,-1.401,-68.841,-16.707,-73.537
0.483,0.116,-1.407,-69.817,-18.232,-74.878
0.496,0.123,-1.402,-70.61,-20.061,-76.159
0.506,0.12,-1.4,-71.463,-21.646,-77.073
0.523,0.117,-1.398,-72.317,-22.744,-78.171
0.526,0.114,-1.393,-72.927,-23.354,-78.841
0.533,0.115,-1.393,-73.354,-23.598,-79.512
0.538,0.108,-1.386,-73.78,-24.024,-80.244
0.537,0.107,-1.376,-74.085,-24.451,-80.976
0.528,0.106,-1.363,-74.451,-24.939,-81.098
0.521,0.101,-1.353,-75.061,-25.305,-81.463
0.512,0.104,-1.339,-75.671,-25.915,-81.89
0.501,0.104,-1.333,-76.463,-26.037,-82.012
0.482,0.108,-1.329,-76.951,-25.427,-82.256
0.48,0.107,-1.331,-77.866,-24.39,-82.866
0.465,0.104,-1.321,-78.232,-23.354,-82.805
0.443,0.108,-1.308,-78.902,-22.378,-82.744
0.427,0.113,-1.3,-79.756,-21.341,-82.927
0.406,0.114,-1.288,-80.549,-20.366,-82.866
0.388,0.113,-1.28,-81.341,-19.512,-82.561
0.369,0.109,-1.277,-81.89,-18.659,-82.439
0.347,0.101,-1.277,-82.317,-17.439,-82.439
0.333,0.099,-1.274,-83.171,-15.488,-82.683
0.32,0.096,-1.275,-84.085,-13.78,-82.988
0.311,0.096,-1.278,-84.817,-12.988,-83.232
0.303,0.097,-1.274,-85.793,-12.988,-83.232
0.286,0.091,-1.271,-86.402,-13.11,-83.293
0.268,0.089,-1.263,-87.012,-12.988,-83.537
0.261,0.085,-1.258,-87.561,-12.561,-83.659
0.245,0.083,-1.256,-88.415,-11.951,-84.024
0.239,0.078,-1.255,-88.902,-11.707,-84.207
0.237,0.073,-1.248,-89.39,-12.195,-84.207
0.225,0.07,-1.247,-89.817,-12.927,-84.451
0.216,0.074,-1.244,-90.183,-13.72,-84.817
0.217,0.064,-1.237,-90.183,-14.39,-84.939
0.208,0.072,-1.236,-90.61,-14.634,-85.305
0.208,0.077,-1.229,-90.915,-14.634,-85.549
0.209,0.067,-1.228,-91.402,-14.756,-86.037
0.208,0.062,-1.224,-91.707,-15.244,-86.341
0.212,0.063,-1.219,-92.012,-15.793,-86.585
0.208,0.067,-1.206,-92.012,-16.341,-86.768
0.202,0.072,-1.192,-91.951,-16.951,-86.951
0.202,0.082,-1.181,-92.073,-17.744,-86.768
0.2,0.086,-1.173,-91.89,-18.72,-86.646
0.199,0.086,-1.167,-91.89,-20.305,-86.707
0.193,0.092,-1.159,-91.768,-22.5,-86.646
0.19,0.1,-1.148,-91.646,-24.695,-86.402
0.189,0.103,-1.127,-91.402,-26.402,-86.098
0.183,0.11,-1.115,-91.098,-27.5,-85.854
0.176,0.117,-1.102,-90.61,-27.805,-85.305
0.171,0.12,-1.09,-90.305,-27.744,-84.695
0.168,0.122,-1.071,-90.427,-27.988,-84.207
0.163,0.13,-1.063,-90.549,-28.171,-83.72
0.151,0.138,-1.054,-90.793,-27.439,-83.293
0.131,0.138,-1.033,-91.098,-26.159,-83.049
0.131,0.134,-1.012,-91.037,-24.146,-82.805
0.122,0.14,-0.996,-90.793,-22.073,-82.317
0.115,0.14,-0.991,-90.366,-20.305,-81.768
0.102,0.137,-0.978,-90.122,-19.146,-81.037
0.086,0.141,-0.971,-89.878,-18.476,-80.488
0.07,0.136,-0.959,-89.512,-17.378,-80.183
0.05,0.135,-0.947,-89.207,-16.28,-79.878
0.031,0.13,-0.942,-89.329,-15.549,-79.451
0.02,0.124,-0.936,-89.329,-15.549,-78.659
0.018,0.114,-0.931,-89.146,-15.732,-77.866
0.007,0.115,-0.923,-89.146,-15.488,-77.5
-0.006,0.112,-0.913,-88.902,-14.939,-77.073
-0.017,0.113,-0.899,-88.78,-13.902,-76.402
-0.03,0.125,-0.887,-88.415,-12.988,-75.732
-0.045,0.126,-0.874,-87.866,-12.5,-75.305
-0.049,0.131,-0.869,-87.256,-12.012,-74.573
-0.052,0.13,-0.865,-86.463,-11.707,-74.024
-0.057,0.128,-0.857,-85.854,-12.134,-73.598
-0.061,0.134,-0.849,-84.878,-12.561,-72.988
-0.068,0.135,-0.837,-83.841,-12.683,-72.439
-0.066,0.141,-0.836,-82.805,-12.988,-72.134
-0.068,0.149,-0.827,-81.524,-13.659,-71.524
-0.069,0.157,-0.817,-80.366,-14.634,-70.488
-0.071,0.167,-0.804,-79.085,-15.366,-69.634
-0.072,0.175,-0.787,-78.171,-16.037,-68.537
-0.08,0.191,-0.775,-77.073,-16.646,-67.805
-0.08,0.205,-0.761,-75.915,-17.195,-67.012
-0.078,0.211,-0.752,-74.878,-17.195,-66.28
-0.08,0.218,-0.737,-73.963,-17.195,-65.61
-0.078,0.224,-0.723,-72.805,-17.073,-65
-0.077,0.227,-0.712,-72.073,-17.134,-64.451
-0.077,0.24,-0.698,-71.585,-17.439,-63.841
-0.082,0.239,-0.697,-70.915,-17.744,-62.927
