aX,aY,aZ,gX,gY,gZ,beat_change,beat,dynamic
-0.026,0.108,-0.7020000000000001,21.707,0.366,-7.683,None,2,f
-0.03,0.104,-0.716,22.256,0.488,-7.683,None,2,f
-0.034,0.105,-0.718,22.927,0.732,-7.744,None,2,f
-0.039,0.105,-0.726,23.415,0.8540000000000001,-7.866,None,2,f
-0.045,0.102,-0.737,24.024,1.22,-7.805,None,2,f
-0.041,0.098,-0.7440000000000001,24.573,1.524,-8.049,None,2,f
-0.047,0.094,-0.7559999999999999,25.0,1.89,-8.11,None,2,f
-0.043,0.087,-0.764,25.488000000000003,1.89,-8.232000000000001,None,2,f
-0.043,0.085,-0.77,25.732,1.524,-8.476,None,2,f
-0.044,0.083,-0.777,25.915,1.098,-8.597999999999999,None,2,f
-0.039,0.081,-0.777,26.341,0.976,-8.902000000000003,None,2,f
-0.04,0.077,-0.782,26.585,0.7929999999999999,-9.329,None,2,f
-0.033,0.077,-0.7979999999999999,26.768,0.976,-9.573,None,2,f
-0.026,0.083,-0.802,27.012,0.976,-10.122,None,2,f
-0.03,0.078,-0.807,27.073,0.7929999999999999,-10.549,None,2,f
-0.024,0.078,-0.809,27.256,0.61,-10.915,None,2,f
-0.017,0.075,-0.813,27.012,0.61,-11.22,None,2,f
-0.02,0.078,-0.816,27.256,0.8540000000000001,-11.646,None,2,f
-0.012,0.079,-0.823,27.561,1.28,-12.134,None,2,f
-0.012,0.07400000000000001,-0.831,27.256,2.012,-12.622,None,2,f
0.004,0.07200000000000001,-0.845,27.317,2.378,-12.866,None,2,f
0.009000000000000001,0.073,-0.847,27.683000000000003,2.439,-13.293,None,2,f
0.011,0.075,-0.847,27.439,2.134,-13.537,None,2,f
0.015,0.076,-0.8590000000000001,27.256,2.439,-13.78,None,2,f
0.025,0.077,-0.8640000000000001,27.317,2.866,-14.146,None,2,f
0.022,0.075,-0.863,27.561,3.293,-14.39,None,2,f
0.03,0.07400000000000001,-0.875,28.049,3.78,-14.573,None,2,f
0.031,0.075,-0.878,28.232,3.537,-14.573,None,2,f
0.032,0.07400000000000001,-0.88,28.476,3.415,-14.755999999999998,None,2,f
0.036000000000000004,0.073,-0.884,28.78,3.537,-14.878,None,2,f
0.028,0.071,-0.887,29.268,3.4760000000000004,-14.878,None,2,f
0.026,0.075,-0.8909999999999999,29.817,3.659,-15.427,None,2,f
0.024,0.076,-0.89,30.122,2.744,-15.549,None,2,f
0.023,0.075,-0.893,31.037,2.5610000000000004,-15.305,None,2,f
0.028,0.071,-0.89,31.646,3.5980000000000003,-15.488,None,2,f
0.028,0.068,-0.893,31.768,3.72,-15.854,None,2,f
0.019,0.073,-0.888,32.256,2.927,-16.22,None,2,f
0.021,0.08199999999999999,-0.8740000000000001,32.195,3.354,-16.402,None,2,f
0.015,0.08,-0.8759999999999999,32.5,4.39,-16.585,None,2,f
0.018000000000000002,0.083,-0.8740000000000001,32.561,4.695,-16.707,None,2,f
0.018000000000000002,0.079,-0.867,32.561,4.939,-16.951,None,2,f
0.018000000000000002,0.08,-0.867,32.805,5.244,-17.134,None,2,f
0.021,0.08,-0.856,32.988,5.854,-17.378,None,2,f
0.026,0.079,-0.852,33.415,6.341,-17.683,None,2,f
0.031,0.078,-0.857,33.72,6.646,-18.049,None,2,f
0.034,0.077,-0.862,34.146,6.768,-18.537,None,2,f
0.04,0.07,-0.8590000000000001,34.939,6.462999999999999,-19.024,None,2,f
0.041,0.066,-0.852,35.671,6.28,-19.512,None,2,f
0.048,0.064,-0.866,35.976,6.402,-19.939,None,2,f
0.063,0.069,-0.877,36.463,6.524,-20.427,None,2,f
0.062,0.063,-0.877,37.073,6.22,-20.793000000000006,None,2,f
0.066,0.057,-0.871,37.378,5.122000000000001,-21.341,None,2,f
0.073,0.052000000000000005,-0.867,37.744,4.207,-21.768,None,2,f
0.081,0.053,-0.87,37.988,3.902,-22.134,None,2,f
0.092,0.05,-0.8759999999999999,38.476,3.5980000000000003,-22.744,None,2,f
0.094,0.044,-0.866,38.963,3.4760000000000004,-23.415,None,2,f
0.109,0.043,-0.862,39.39,3.232,-24.085,None,2,f
0.124,0.047,-0.858,39.695,3.11,-25.061,None,2,f
0.139,0.049,-0.858,40.244,2.988,-25.915,None,2,f
0.14800000000000002,0.05,-0.8640000000000001,40.976000000000006,2.744,-26.768,None,2,f
0.159,0.054000000000000006,-0.861,41.585,2.317,-27.744,None,2,f
0.166,0.047,-0.862,42.56100000000001,1.951,-28.72,None,2,f
0.174,0.043,-0.8540000000000001,43.11,1.524,-29.756,None,2,f
0.184,0.042,-0.858,43.963,1.463,-30.976,None,2,f
0.205,0.038,-0.865,45.06100000000001,1.28,-32.195,None,2,f
0.21600000000000005,0.035,-0.8590000000000001,46.159,0.6709999999999999,-33.415,None,2,f
0.236,0.032,-0.858,47.317,0.061,-35.061,None,2,f
0.24,0.024,-0.856,48.293,-0.976,-36.707,None,2,f
0.259,0.02,-0.853,49.024,-2.256,-38.293,None,2,f
0.274,0.018000000000000002,-0.848,50.0,-3.11,-40.122,None,2,f
0.282,0.018000000000000002,-0.848,50.67100000000001,-3.841,-41.707,None,2,f
0.298,0.017,-0.847,51.341,-5.0,-43.659,None,2,f
0.316,0.015,-0.843,51.89,-5.976,-45.61,None,2,f
0.329,0.006,-0.8420000000000001,52.195,-7.256,-47.622,None,2,f
0.341,0.001,-0.8420000000000001,52.622,-8.293,-49.451,None,2,f
0.35700000000000004,-0.003,-0.8390000000000001,52.805,-9.085,-51.585,None,2,f
0.378,-0.003,-0.8370000000000001,53.17100000000001,-9.512,-53.537,None,2,f
0.397,-0.008,-0.838,53.78,-9.695,-55.793,None,2,f
0.413,-0.01,-0.8420000000000001,54.207,-9.695,-58.415,None,2,f
0.429,-0.014,-0.848,54.39,-10.122,-60.67100000000001,None,2,f
0.445,-0.017,-0.862,54.756,-10.732,-62.622,None,2,f
0.466,-0.024,-0.877,54.878,-11.159,-64.756,None,2,f
0.48,-0.027000000000000003,-0.884,55.36600000000001,-11.829,-66.768,None,2,f
0.493,-0.036000000000000004,-0.895,55.732,-12.439,-68.598,None,2,f
0.506,-0.044,-0.908,55.854,-13.11,-70.488,None,2,f
0.522,-0.053,-0.916,55.854,-13.72,-72.439,None,2,f
0.531,-0.055,-0.929,55.915,-14.634,-74.268,None,2,f
0.535,-0.061,-0.938,55.915,-15.305,-76.03699999999998,None,2,f
0.5429999999999999,-0.064,-0.94,55.915,-16.22,-77.988,None,2,f
0.544,-0.064,-0.952,55.549,-17.256,-79.512,None,2,f
0.551,-0.065,-0.966,55.183,-18.537,-81.03699999999998,None,2,f
0.5489999999999999,-0.064,-0.975,55.06100000000001,-19.634,-82.31700000000002,None,2,f
0.5429999999999999,-0.071,-0.982,54.93899999999999,-20.427,-83.84100000000002,None,2,f
0.5429999999999999,-0.078,-1.002,54.93899999999999,-20.854,-85.488,None,2,f
0.541,-0.073,-1.017,55.06100000000001,-21.585,-86.89,None,2,f
0.53,-0.077,-1.022,54.817,-22.5,-88.415,None,2,f
0.518,-0.084,-1.035,54.451,-23.537,-89.634,None,2,f
0.514,-0.092,-1.0490000000000002,54.268,-25.0,-90.732,None,2,f
0.507,-0.094,-1.063,54.39,-26.585,-91.646,None,2,f
0.493,-0.106,-1.083,54.146,-28.232,-92.622,None,2,f
0.479,-0.119,-1.099,53.659,-29.695,-93.902,None,2,f
0.474,-0.13,-1.114,53.17100000000001,-30.122,-95.0,None,2,f
0.451,-0.13699999999999998,-1.125,52.13399999999999,-29.939,-95.976,None,2,f
0.436,-0.14,-1.14,50.915,-29.695,-96.89,None,2,f
0.428,-0.145,-1.154,49.695,-30.305,-97.5,None,2,f
0.412,-0.147,-1.167,47.927,-31.22,-97.988,None,2,f
0.388,-0.14800000000000002,-1.187,45.732,-30.976,-98.415,None,2,f
0.384,-0.15,-1.206,43.841,-29.695,-98.902,None,2,f
0.363,-0.153,-1.217,41.646,-28.476,-99.329,None,2,f
0.34600000000000003,-0.158,-1.238,39.573,-27.439,-99.756,None,2,f
0.332,-0.16399999999999998,-1.265,37.805,-27.073,-99.695,None,2,f
0.316,-0.17,-1.286,35.976,-26.22,-99.634,None,2,f
0.302,-0.174,-1.3230000000000002,34.268,-25.061,-99.878,None,2,f
0.287,-0.181,-1.352,32.744,-24.268,-99.817,None,2,f
0.263,-0.184,-1.39,31.098000000000006,-23.902,-99.573,None,2,f
0.245,-0.195,-1.416,29.268,-23.476,-99.451,None,2,f
0.219,-0.205,-1.45,27.5,-22.561,-99.39,None,2,f
0.193,-0.21600000000000005,-1.479,25.061,-21.768,-99.085,None,2,f
0.16899999999999998,-0.233,-1.509,22.927,-20.793000000000006,-98.476,None,2,f
0.147,-0.24,-1.538,20.488000000000003,-20.0,-97.988,None,2,f
0.121,-0.245,-1.55,18.11,-19.451,-97.073,None,2,f
0.098,-0.249,-1.565,15.976,-18.902,-96.341,None,2,f
0.071,-0.251,-1.589,13.841,-18.537,-95.549,None,2,f
0.05,-0.24,-1.601,11.646,-18.232,-95.0,None,2,f
0.031,-0.236,-1.618,9.756,-17.927,-94.512,None,2,f
0.001,-0.227,-1.628,7.927,-18.049,-94.024,None,2,f
-0.026,-0.217,-1.643,6.28,-18.232,-93.598,None,2,f
-0.038,-0.21600000000000005,-1.665,4.4510000000000005,-18.11,-93.232,None,2,f
-0.055,-0.22,-1.682,2.5610000000000004,-18.293,-92.744,None,2,f
-0.077,-0.223,-1.695,0.244,-18.415,-92.256,None,2,f
-0.1,-0.23,-1.706,-2.134,-18.537,-91.646,None,2,f
-0.12,-0.231,-1.712,-4.634,-18.537,-91.037,None,2,f
-0.138,-0.234,-1.7180000000000002,-7.256,-18.293,-90.854,None,2,f
-0.153,-0.234,-1.719,-9.756,-17.744,-90.427,None,2,f
-0.161,-0.231,-1.719,-12.195,-17.927,-90.061,None,2,f
-0.16,-0.228,-1.733,-14.695,-18.902,-89.756,None,2,f
-0.16699999999999998,-0.223,-1.742,-17.317,-19.329,-89.81700000000002,None,2,f
-0.175,-0.218,-1.747,-19.939,-19.512,-89.939,None,2,f
-0.17600000000000002,-0.211,-1.754,-22.866,-19.695,-89.939,None,2,f
-0.17800000000000002,-0.214,-1.771,-25.366,-19.634,-90.0,None,2,f
-0.187,-0.214,-1.774,-28.72,-19.817,-89.87799999999999,None,2,f
-0.195,-0.219,-1.789,-32.622,-20.183,-89.634,None,2,f
-0.194,-0.223,-1.8,-36.098,-20.366,-89.20700000000002,None,2,f
-0.193,-0.228,-1.823,-39.512,-20.183,-88.65899999999998,None,2,f
-0.196,-0.233,-1.842,-42.927,-19.512,-87.866,None,2,f
-0.202,-0.237,-1.846,-46.22,-17.866,-87.37799999999999,None,2,f
-0.201,-0.239,-1.855,-49.512,-16.646,-86.89,None,2,f
-0.195,-0.239,-1.874,-52.927,-15.793,-86.402,None,2,f
-0.19,-0.235,-1.889,-56.585,-14.817,-85.73200000000001,None,2,f
-0.192,-0.234,-1.902,-60.06100000000001,-12.927,-85.18299999999998,None,2,f
-0.2,-0.234,-1.929,-63.415,-10.366,-84.573,None,2,f
-0.208,-0.23,-1.952,-66.707,-7.5,-84.085,None,2,f
-0.222,-0.24,-1.968,-70.122,-5.488,-83.11,None,2,f
-0.241,-0.25,-1.985,-73.53699999999998,-4.573,-82.012,None,2,f
-0.251,-0.264,-1.993,-76.829,-3.659,-80.671,None,2,f
-0.272,-0.276,-1.989,-79.695,-2.378,-79.57300000000002,None,2,f
-0.298,-0.281,-1.995,-82.37799999999999,-0.7929999999999999,-78.65899999999998,None,2,f
-0.319,-0.28600000000000003,-2.003,-84.634,0.0,-77.622,None,2,f
-0.338,-0.29100000000000004,-2.005,-86.829,-0.183,-76.46300000000002,None,2,f
-0.354,-0.293,-2.007,-89.024,-0.6709999999999999,-74.878,None,2,f
-0.37,-0.303,-2.007,-90.793,-1.037,-73.171,None,2,f
-0.377,-0.305,-2.008,-92.256,-1.22,-71.646,None,2,f
-0.398,-0.302,-1.998,-93.537,-1.159,-69.878,None,2,f
-0.419,-0.307,-1.979,-95.122,-0.7929999999999999,-68.293,None,2,f
-0.43,-0.318,-1.968,-96.22,0.183,-66.89,None,2,f
-0.451,-0.32299999999999995,-1.947,-97.439,2.012,-65.488,None,2,f
-0.461,-0.319,-1.924,-98.537,3.537,-64.207,None,2,f
-0.469,-0.31,-1.894,-99.573,4.329,-62.683,None,2,f
-0.487,-0.302,-1.865,-100.183,4.878,-61.159,None,2,f
-0.505,-0.303,-1.833,-101.037,5.549,-59.878,None,2,f
-0.509,-0.297,-1.808,-101.524,5.792999999999998,-58.841,None,2,f
-0.514,-0.29100000000000004,-1.781,-102.195,5.854,-57.86600000000001,None,2,f
-0.524,-0.289,-1.7480000000000002,-102.561,5.488,-56.951,None,2,f
-0.536,-0.28600000000000003,-1.714,-102.5,4.573,-56.22,None,2,f
-0.534,-0.28,-1.673,-102.683,3.11,-55.244,None,2,f
-0.541,-0.28,-1.633,-102.805,1.22,-54.32899999999999,None,2,f
-0.555,-0.27,-1.6,-102.622,-1.037,-53.17100000000001,None,2,f
-0.557,-0.265,-1.57,-102.744,-2.439,-52.43899999999999,None,2,f
-0.557,-0.262,-1.539,-102.866,-4.329,-51.341,None,2,f
-0.5579999999999999,-0.259,-1.5119999999999998,-103.232,-6.098,-50.488,None,2,f
-0.5429999999999999,-0.259,-1.489,-103.841,-6.9510000000000005,-49.573,None,2,f
-0.5379999999999999,-0.25,-1.463,-104.512,-7.622000000000001,-48.354,None,2,f
-0.539,-0.237,-1.4409999999999998,-105.305,-8.171,-46.89,None,2,f
-0.528,-0.232,-1.421,-106.402,-8.537,-45.244,None,2,f
-0.515,-0.237,-1.3969999999999998,-107.622,-8.171,-43.841,None,2,f
-0.511,-0.23,-1.381,-108.659,-7.073,-42.683,None,2,f
-0.502,-0.224,-1.369,-109.939,-6.462999999999999,-41.402,None,2,f
-0.4970000000000001,-0.224,-1.352,-110.793,-5.792999999999998,-40.305,None,2,f
-0.493,-0.22,-1.344,-112.378,-5.244,-39.146,None,2,f
-0.485,-0.21600000000000005,-1.337,-113.476,-5.549,-37.805,None,2,f
-0.491,-0.212,-1.325,-114.878,-5.305,-36.951,None,2,f
-0.4970000000000001,-0.213,-1.328,-115.915,-5.0,-36.28,None,2,f
-0.501,-0.213,-1.33,-117.256,-4.695,-35.183,None,2,f
-0.51,-0.218,-1.334,-118.476,-4.024,-34.39,None,2,f
-0.518,-0.22,-1.329,-119.634,-4.207,-33.232,None,2,f
-0.524,-0.21600000000000005,-1.3259999999999998,-121.159,-3.902,-31.829,None,2,f
-0.53,-0.218,-1.335,-122.805,-3.1710000000000003,-30.488000000000003,None,2,f
-0.534,-0.215,-1.337,-124.268,-2.805,-29.512,None,2,f
-0.532,-0.211,-1.34,-125.976,-2.439,-28.476,None,2,f
-0.524,-0.212,-1.338,-126.951,-1.585,-27.561,None,2,f
-0.52,-0.206,-1.3330000000000002,-128.171,-1.646,-26.585,None,2,f
-0.516,-0.194,-1.336,-129.024,-1.768,-25.61,None,2,f
-0.509,-0.188,-1.327,-129.57299999999998,-1.159,-24.451,None,2,f
-0.505,-0.177,-1.319,-129.695,-0.5489999999999999,-23.415,None,2,f
-0.502,-0.172,-1.321,-130.122,0.122,-22.744,None,2,f
-0.495,-0.168,-1.3130000000000002,-130.42700000000002,1.098,-22.073,None,2,f
-0.499,-0.162,-1.3030000000000002,-130.549,1.22,-21.037,None,2,f
-0.496,-0.156,-1.3,-130.549,0.6709999999999999,-20.0,None,2,f
-0.5,-0.158,-1.2819999999999998,-130.549,0.732,-19.024,None,2,f
-0.501,-0.162,-1.27,-130.0,1.646,-18.049,None,2,f
-0.498,-0.163,-1.251,-129.695,2.866,-17.378,None,2,f
-0.49,-0.16,-1.222,-129.512,3.293,-16.707,None,2,f
-0.489,-0.156,-1.206,-129.512,3.354,-15.732,None,2,f
-0.482,-0.15,-1.183,-128.841,2.6830000000000003,-14.939,None,2,f
-0.479,-0.14,-1.155,-128.537,1.463,-13.598,None,2,f
-0.482,-0.136,-1.132,-127.927,0.8540000000000001,-12.317,None,2,f
-0.479,-0.127,-1.109,-127.195,0.122,-11.28,None,2,f
-0.479,-0.12,-1.083,-126.341,-0.366,-10.305,None,2,f
-0.477,-0.123,-1.0590000000000002,-125.915,-0.7929999999999999,-9.512,None,2,f
-0.47,-0.117,-1.033,-125.183,-1.28,-8.415,None,2,f
-0.467,-0.113,-1.01,-124.451,-2.256,-7.195,None,2,f
-0.466,-0.114,-0.999,-124.024,-2.744,-5.915,None,2,f
-0.471,-0.108,-0.97,-123.171,-2.988,-4.878,None,2,f
-0.469,-0.099,-0.95,-122.866,-3.78,-3.841,None,2,f
-0.464,-0.097,-0.938,-122.256,-4.756,-2.5,None,2,f
-0.464,-0.099,-0.919,-121.646,-4.817,-1.402,None,2,f
-0.462,-0.08800000000000001,-0.907,-121.22,-4.4510000000000005,-0.4270000000000001,None,2,f
-0.452,-0.087,-0.893,-120.61,-4.817,0.732,None,2,f
-0.456,-0.086,-0.882,-120.122,-5.3660000000000005,1.707,None,2,f
-0.453,-0.073,-0.87,-119.939,-5.0,2.6830000000000003,None,2,f
-0.447,-0.063,-0.848,-119.39,-5.0,3.4760000000000004,None,2,f
-0.449,-0.054000000000000006,-0.8370000000000001,-119.024,-5.488,4.39,None,2,f
-0.448,-0.047,-0.833,-118.476,-5.61,5.244,None,2,f
-0.444,-0.038,-0.826,-118.537,-5.3660000000000005,5.915,None,2,f
-0.441,-0.027000000000000003,-0.82,-118.354,-5.061,6.22,None,2,f
-0.4370000000000001,-0.023,-0.8140000000000001,-118.11,-4.817,6.341,None,2,f
-0.434,-0.018000000000000002,-0.815,-117.744,-5.0,6.585,None,2,f
-0.426,-0.009000000000000001,-0.8190000000000001,-117.439,-5.3660000000000005,6.707000000000002,None,2,f
-0.421,-0.005,-0.809,-116.951,-5.915,6.707000000000002,None,2,f
-0.417,0.005,-0.81,-116.463,-6.462999999999999,6.9510000000000005,None,2,f
-0.404,0.012,-0.818,-115.915,-7.073,7.0120000000000005,None,2,f
-0.391,0.017,-0.812,-115.122,-7.683,6.829,None,2,f
-0.376,0.021,-0.813,-114.695,-8.354,6.646,None,2,f
-0.363,0.029,-0.812,-114.085,-7.683,6.402,None,2,f
-0.35,0.032,-0.81,-113.659,-6.829,6.098,None,2,f
-0.336,0.028,-0.81,-113.171,-5.854,5.792999999999998,None,2,f
-0.315,0.027000000000000003,-0.804,-112.744,-4.878,5.4270000000000005,None,2,f
-0.297,0.035,-0.799,-112.744,-3.5980000000000003,5.244,None,2,f
-0.277,0.04,-0.8079999999999999,-112.5,-2.317,5.122000000000001,None,2,f
-0.261,0.038,-0.7979999999999999,-112.134,-1.402,5.183,None,2,f
-0.241,0.038,-0.792,-111.768,-0.305,5.122000000000001,None,2,f
-0.229,0.052000000000000005,-0.79,-110.915,0.8540000000000001,4.878,None,2,f
-0.218,0.058,-0.78,-110.366,2.6830000000000003,4.573,None,2,f
-0.208,0.066,-0.769,-109.329,4.695,4.329,None,2,f
-0.195,0.07400000000000001,-0.76,-108.841,6.22,4.085,None,2,f
-0.18600000000000005,0.079,-0.754,-107.866,7.377999999999999,4.146,None,2,f
-0.183,0.077,-0.757,-106.89,8.78,4.39,None,2,f
-0.184,0.085,-0.75,-105.854,10.061,4.329,None,2,f
-0.188,0.09,-0.743,-104.756,11.159,4.329,None,2,f
-0.182,0.092,-0.733,-103.415,11.524,4.756,None,2,f
-0.188,0.102,-0.723,-102.378,11.646,5.244,None,2,f
-0.196,0.107,-0.7170000000000001,-101.22,12.012,5.671,None,2,f
-0.191,0.115,-0.706,-99.817,12.5,6.037000000000001,None,2,f
-0.188,0.13,-0.6809999999999999,-98.293,12.866,6.585,None,2,f
-0.191,0.149,-0.667,-96.585,12.988,6.9510000000000005,None,2,f
-0.194,0.165,-0.648,-95.061,12.561,7.439,None,2,f
-0.199,0.18,-0.638,-93.171,11.829,7.744,None,2,f
-0.208,0.195,-0.629,-91.098,11.037,7.987999999999999,None,2,f
-0.209,0.203,-0.608,-89.45100000000002,10.122,8.232000000000001,None,2,f
-0.218,0.212,-0.585,-87.927,9.512,8.293,None,2,f
-0.223,0.221,-0.5720000000000001,-85.976,8.841000000000003,8.415,None,2,f
-0.224,0.221,-0.561,-84.512,8.049,8.354,None,2,f
-0.224,0.219,-0.5529999999999999,-83.29299999999998,6.89,8.597999999999999,None,2,f
-0.233,0.229,-0.534,-81.89,5.732,8.841000000000003,None,2,f
-0.229,0.24,-0.518,-80.976,4.329,8.963,None,2,f
-0.228,0.246,-0.509,-80.305,2.256,9.268,None,2,f
-0.227,0.258,-0.504,-79.207,0.732,9.634,None,2,f
-0.223,0.262,-0.49,-78.293,0.122,9.512,None,2,f
-0.217,0.268,-0.482,-77.317,-0.244,9.512,None,2,f
-0.204,0.275,-0.477,-76.707,-1.341,9.39,None,2,f
-0.193,0.29,-0.479,-75.976,-2.5610000000000004,9.207,None,2,f
-0.188,0.294,-0.476,-74.634,-3.659,9.146,None,2,f
-0.18,0.294,-0.479,-73.84100000000002,-4.085,9.024,None,2,f
-0.17,0.295,-0.485,-72.744,-3.537,8.78,None,2,f
-0.16899999999999998,0.299,-0.489,-71.707,-2.805,8.658999999999999,None,2,f
-0.16399999999999998,0.295,-0.499,-70.671,-2.256,8.476,None,2,f
-0.156,0.292,-0.502,-69.634,-2.134,8.293,None,2,f
-0.158,0.29100000000000004,-0.505,-68.53699999999999,-1.707,7.927,None,2,f
-0.151,0.293,-0.513,-67.622,-0.7929999999999999,7.805,None,2,f
-0.14400000000000002,0.29600000000000004,-0.518,-66.46300000000001,0.183,7.5,None,2,f
-0.142,0.303,-0.508,-65.54899999999999,1.159,7.377999999999999,None,2,f
-0.138,0.308,-0.505,-64.329,2.378,7.0120000000000005,None,2,f
-0.127,0.312,-0.503,-62.622,4.024,6.402,None,2,f
-0.123,0.32299999999999995,-0.494,-61.22,5.61,5.732,None,2,f
-0.119,0.331,-0.49,-59.878,6.402,5.61,None,2,f
-0.117,0.339,-0.48,-58.17100000000001,6.159,5.4270000000000005,None,2,f
-0.124,0.35,-0.476,-56.585,5.61,5.122000000000001,None,2,f
-0.119,0.354,-0.466,-54.63399999999999,5.792999999999998,4.573,None,2,f
-0.117,0.364,-0.456,-52.195,6.037000000000001,3.841,None,2,f
-0.107,0.37,-0.445,-50.122,6.22,3.415,None,2,f
-0.112,0.375,-0.434,-47.86600000000001,6.22,2.988,None,2,f
-0.11,0.386,-0.421,-45.67100000000001,5.792999999999998,2.866,None,2,f
-0.104,0.388,-0.409,-43.659,5.549,2.622,None,2,f
-0.085,0.398,-0.387,-41.951,5.549,2.317,None,2,f
-0.08900000000000001,0.406,-0.37,-40.244,5.976,2.012,None,2,f
-0.092,0.414,-0.355,-38.598,6.462999999999999,1.951,None,2,f
-0.078,0.421,-0.341,-36.585,6.829,1.951,None,2,f
-0.071,0.419,-0.328,-34.817,7.0120000000000005,1.829,None,2,f
-0.07,0.422,-0.314,-33.11,6.9510000000000005,1.402,None,2,f
-0.057,0.433,-0.3,-31.22,6.585,1.22,None,2,f
-0.052000000000000005,0.446,-0.294,-29.146,6.28,0.976,None,2,f
-0.056,0.452,-0.29100000000000004,-27.378,6.585,0.488,None,2,f
-0.054000000000000006,0.46,-0.28800000000000003,-25.61,6.829,0.061,None,2,f
-0.063,0.455,-0.284,-23.841,6.585,-0.366,None,2,f
-0.059,0.452,-0.276,-22.134,6.341,-0.61,None,2,f
-0.066,0.442,-0.28,-20.671,5.4270000000000005,-0.61,None,2,f
-0.065,0.438,-0.281,-18.78,4.024,-0.7929999999999999,None,2,f
-0.064,0.436,-0.279,-17.134,2.866,-0.8540000000000001,None,2,f
-0.069,0.438,-0.276,-15.549,1.829,-0.732,None,2,f
-0.07400000000000001,0.438,-0.275,-13.902,0.61,-1.037,None,2,f
-0.07200000000000001,0.441,-0.276,-12.317,-0.488,-1.28,None,2,f
-0.062,0.445,-0.277,-10.61,-1.585,-1.402,None,2,f
-0.061,0.456,-0.277,-8.963,-2.439,-1.585,None,2,f
-0.062,0.461,-0.278,-7.195,-3.354,-1.829,None,2,f
-0.066,0.462,-0.276,-5.305,-4.268,-1.951,None,2,f
-0.055,0.467,-0.275,-3.659,-4.817,-1.829,None,2,f
-0.056,0.47,-0.275,-1.89,-5.305,-2.012,None,2,f
-0.063,0.469,-0.28300000000000003,-0.4270000000000001,-5.732,-2.073,None,2,f
-0.057,0.471,-0.282,0.8540000000000001,-5.792999999999998,-2.256,None,2,f
-0.058,0.471,-0.28300000000000003,2.317,-6.037000000000001,-2.317,None,2,f
-0.058,0.48,-0.28800000000000003,3.659,-5.854,-2.378,None,2,f
-0.065,0.486,-0.29,4.695,-5.3660000000000005,-2.622,None,2,f
-0.059,0.48,-0.289,6.098,-5.061,-2.805,None,2,f
-0.055,0.485,-0.287,7.561,-5.4270000000000005,-3.049,None,2,f
-0.051,0.49,-0.29600000000000004,8.658999999999999,-6.159,-3.354,None,2,f
-0.058,0.493,-0.293,9.939,-6.402,-3.537,None,2,f
-0.06,0.493,-0.292,11.098,-5.976,-3.537,None,2,f
-0.057,0.491,-0.301,12.195,-5.305,-3.841,None,2,f
-0.062,0.486,-0.303,13.598,-4.939,-3.963,None,2,f
-0.066,0.487,-0.311,14.573,-5.305,-4.085,None,2,f
-0.063,0.481,-0.317,15.549,-5.732,-4.146,None,2,f
-0.062,0.48,-0.324,16.585,-5.61,-4.268,None,2,f
-0.06,0.468,-0.334,17.744,-5.061,-4.39,None,2,f
-0.061,0.457,-0.335,18.963,-4.085,-4.756,None,2,f
-0.064,0.456,-0.339,20.122,-3.1710000000000003,-4.695,None,2,f
-0.064,0.458,-0.34600000000000003,21.341,-3.049,-4.817,None,2,f
-0.057,0.457,-0.35600000000000004,22.256,-3.1710000000000003,-5.061,None,2,f
-0.059,0.455,-0.361,23.476,-2.866,-5.3660000000000005,None,2,f
-0.056,0.452,-0.364,24.634,-2.195,-5.549,None,2,f
-0.058,0.453,-0.366,25.732,-1.159,-6.037000000000001,None,2,f
-0.067,0.445,-0.373,27.439,-0.122,-6.402,None,2,f
-0.068,0.443,-0.374,28.537,0.4270000000000001,-6.707000000000002,None,2,f
-0.069,0.443,-0.375,29.512,0.4270000000000001,-6.768,None,2,f
-0.067,0.438,-0.378,30.488000000000003,0.5489999999999999,-7.0120000000000005,None,2,f
-0.07200000000000001,0.4370000000000001,-0.386,31.89,0.732,-7.377999999999999,None,2,f
-0.068,0.4370000000000001,-0.386,32.927,1.159,-7.5,None,2,f
-0.068,0.435,-0.38,34.329,1.341,-8.11,None,2,f
-0.067,0.435,-0.391,35.732,1.098,-8.537,None,2,f
-0.066,0.436,-0.383,37.195,1.22,-8.963,None,2,f
-0.059,0.435,-0.382,38.415,1.585,-9.573,None,2,f
-0.059,0.438,-0.375,40.0,2.256,-10.183,None,2,f
-0.055,0.441,-0.37,41.585,2.378,-10.854,None,2,f
-0.062,0.444,-0.368,43.232,2.744,-11.098,None,2,f
-0.054000000000000006,0.442,-0.373,44.878,3.049,-11.28,None,2,f
-0.051,0.441,-0.375,46.707,3.11,-11.707,None,2,f
-0.05,0.439,-0.369,48.293,3.049,-11.89,None,2,f
-0.046,0.433,-0.368,50.427,3.049,-12.134,2beats_1,2,f
-0.04,0.436,-0.361,52.56100000000001,3.049,-12.561,None,2,f
-0.044,0.4370000000000001,-0.354,54.878,2.988,-12.683,None,2,f
-0.037000000000000005,0.44,-0.353,56.951,3.11,-12.866,None,2,f
-0.037000000000000005,0.438,-0.342,59.268,3.232,-13.293,None,2,f
-0.035,0.436,-0.338,61.951,1.524,-13.11,None,2,f
-0.031,0.436,-0.329,63.963,2.5610000000000004,-13.841,None,2,f
